election_date,state,jurisdiction_type,county_name,polling_place_id,precinct_id,name,address
2018-11-06,GA,county,COWETA,038009,19,MILLS CHAPEL,"85 COUNTRY CLUB ROAD, NEWNAN, GA 30263"
2018-11-06,GA,county,COWETA,038017,02,MORELAND MILL,"7 MAIN STREET, MORELAND, GA 30259"
2018-11-06,GA,county,COWETA,038018,05,NEWNAN CITY HALL,"25 LAGRANGE STREET, NEWNAN, GA 30263"
2018-11-06,GA,county,COWETA,038019,25,NORTHSIDE SCHOOL,"720 COUNTRY CLUB RD, NEWNAN, GA 30263"
2018-11-06,GA,county,COWETA,038020,12,PANTHER CREEK COMMUNITY CENTER,"2285 WEST HIGHWAY 16, NEWNAN, GA 30263"
2018-11-06,GA,county,COWETA,038021,18,PERFORMING ART CENTRE,"1523 LOWER FAYETTEVILLE RD, NEWNAN, GA 30263"
2018-11-06,GA,county,COWETA,038022,06,RECREATION CENTER,"105 MAIN STREET, SHARPSBURG, GA 30277"
2018-11-06,GA,county,COWETA,038039,01,SENOIA CITIZEN CENTER,"300 HOWARD ROAD, SENOIA, GA 30276"
2018-11-06,GA,county,COWETA,038024,15,SMOKEY ROAD MIDDLE SCHOOL,"965 SMOKEY ROAD, NEWNAN, GA 30263"
2018-11-06,GA,county,COWETA,038025,26,THOMAS CROSSROADS SCHOOL,"3530 EAST HIGHWAY 34, SHARPSBURG, GA 30277"
2018-11-06,GA,county,COWETA,038041,14,TURIN TOWN HALL,"47 TURIN ROAD, TURIN, GA 30289"
2018-11-06,GA,county,COWETA,038029,11,WELCOME COMMUNITY CENTER,"1792 WELCOME ROAD, NEWNAN, GA 30263"
2018-11-06,GA,county,CRAWFORD,039004,3,BOARD OF EDUCATION BUILDING,"190 E CRUSSELLE ST.(US HWY 80), ROBERTA, GA 31078"
2018-11-06,GA,county,CRAWFORD,039003,1B,CRAWFORD COUNTY GOVERNMENT COMPLEX,"640 GA HWY 128, ROBERTA, GA 31078"
2018-11-06,GA,county,CRAWFORD,039010,4,FELLOWSHIP CHURCH,"4967 SANDY POINT ROAD, LIZELLA, GA 31052"
2018-11-06,GA,county,CRAWFORD,039011,5,FRIENDSHIP COMMUNITY HOUSE,"10042 GA HIGHWAY 42 S, FORT VALLEY, GA 31030"
2018-11-06,GA,county,CRAWFORD,039009,2,MUSELLA BAPTIST CHURCH,"5430 US HWY 341 NORTH, MUSELLA, GA 31066"
2018-11-06,GA,county,CRAWFORD,039006,1A,ZENITH ROAD BAPTIST CHURCH,"4744 ZENITH MILL ROAD, FORT VALLEY, GA 31030"
2018-11-06,GA,county,CRISP,040001,CONEY,ADKINS COMMUNITY CLUBHOUSE,"848 CONEY ROAD NORTH, CORDELE, GA 31015"
2018-11-06,GA,county,CRISP,040002,ARABI,ARABI CITY HALL,"4190 BEDGOOD AVE, ARABI, GA 31712"
2018-11-06,GA,county,CRISP,040003,CORDE,COURTHOUSE ANNEX,"110 W 13TH AVE, CORDELE, GA 31015"
2018-11-06,GA,county,CRISP,040004,JAMES,EBENEZER CHURCH ANNEX,"118 CRISP ACADEMY DR, CORDELE, GA 31015"
2018-11-06,GA,county,CRISP,040006,LISTO,TREMONT COMMUNITY CLUBHOUSE,"790 DOCKWEILER RD, CORDELE, GA 31015"
2018-11-06,GA,county,DADE,041001,960,ADMIN.BLDG CMM/ROOM,"71 CASE AVE, TRENTON, GA 30752"
2018-11-06,GA,county,DADE,041003,1038,COMMUNITY CENTER," SCHOOL ST, RISING FAWN, GA 30738"
2018-11-06,GA,county,DADE,041004,1885,NEW HOME COMMUNITY CENTER," NEW HOME RD, TRENTON, GA 30752"
2018-11-06,GA,county,DADE,041005,1214,NEW SALEM COMMUNTIY CENTER,"12477 HWY 136, RISING FAWN, GA 30738"
2018-11-06,GA,county,DADE,041007,1889,WEST BROW COMMUNITY CENTER,"131 GRIFFIN RD, LOOKOUT MT, GA 30750"
2018-11-06,GA,county,DADE,041008,1222,WHITE OAK FAM. LIFE CENTER,"5491 HWY 301, TRENTON, GA 30752"
2018-11-06,GA,county,DADE,041006,974,WILDWOOD COMMUNITY CENTER,"63 WAWONA DR., WILDWOOD, GA 30757"
2018-11-06,GA,county,DAWSON,042002,02,DAWSON CO ELECT & REG OFFICE,"96 ACADEMY AVENUE, DAWSONVILLE, GA 30534"
2018-11-06,GA,county,DAWSON,042010,03,DAWSON CO EMS STATION 2,"145 LIBERTY DRIVE, DAWSONVILLE, GA 30534"
2018-11-06,GA,county,DAWSON,042006,01,DAWSON CO FIRE STATION 6,"2142 HUBBARD ROAD, DAWSONVILLE, GA 30534"
2018-11-06,GA,county,DECATUR,043001,694,ATTAPULGUS COMMUNITY CENTER,"405 E. GRIFFIN AVE, ATTAPULGUS, GA 39815"
2018-11-06,GA,county,DECATUR,043027,1613,BRINSON CITY MUNICIPAL BLDG,"179 CLIFTON STREET, BRINSON, GA 39825"
2018-11-06,GA,county,DECATUR,043005,1361,CLIMAX VOL FIRE DEPT,"402 W LEE ST, CLIMAX, GA 39834"
2018-11-06,GA,county,DECATUR,043006,513,DECATUR CO MEMORIAL COLISEUM,"600 WHEAT AVENUE, BAINBRIDGE, GA 39819"
2018-11-06,GA,county,DECATUR,043009,514,FAIRGROUNDS EXHIBIT HALL,"1211 VADA RD, BAINBRIDGE, GA 39817"
2018-11-06,GA,county,DECATUR,043010,1342,KENDRICK VOLUNTEER FIRE DEPT.,"2931 SPRING CREEK RD, BRINSON, GA 39825"
2018-11-06,GA,county,DECATUR,043032,1277,MT. PLEASANT VOL. FIRE DEPT.,"115 DEESE RD, BAINBRIDGE, GA 39817"
2018-11-06,GA,county,DECATUR,043016,1325,RECOVERY VOL FIRE DEPT,"164 RIVER RD, BAINBRIDGE, GA 39819"
2018-11-06,GA,county,DECATUR,043018,1805,WEST BAINBRIDGE OLD MIDDLE SCHOOL,"1417 DOTHAN RD, BAINBRIDGE, GA 39817"
2018-11-06,GA,county,DEKALB,044300,MQ,ALL SAINTS CATHOLIC CHURCH,"2443 MT VERNON ROAD, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044002,AA,ALLGOOD ELEMENTARY SCHOOL,"659 ALLGOOD ROAD, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044004,SU,ANTIOCH A. M. E. CHURCH,"765 SOUTH HAIRSTON ROAD, STONE MOUNTAIN, GA 30088"
2018-11-06,GA,county,DEKALB,044005,RL,ANTIOCH-LITHONIA M. B. C.,"2152 ROCK CHAPEL ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044327,AB,ASHFORD PARK ELEMENTARY SCHOOL,"2968 CRAVENRIDGE DRIVE NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044368,AH,ASHFORD PARKSIDE SENIOR RESIDE,"3522 BLAIR CIRCLE, NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044009,EG,ATLANTA METROPOLITAN CHURCH,"999 BRIARCLIFF RD, ATLANTA, GA 30306"
2018-11-06,GA,county,DEKALB,044010,AE,AVONDALE CITY HALL,"21 NORTH AVONDALE PLAZA, AVONDALE ESTATES, GA 30002"
2018-11-06,GA,county,DEKALB,044223,AI,AVONDALE HIGH SCHOOL,"1192 CLARENDON AVE, AVONDALE ESTATES, GA 30002"
2018-11-06,GA,county,DEKALB,044043,CT,AVONDALE PATTILLO UMC,"3260 COVINGTON HIGHWAY, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044043,CU,AVONDALE PATTILLO UMC,"3260 COVINGTON HIGHWAY, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044212,YA,BEREAN CHRISTIAN CHURCH,"2201 YOUNG ROAD, STONE MOUNTAIN, GA 30088"
2018-11-06,GA,county,DEKALB,044013,SR,BETHESDA CATHEDRAL OF APOSTOLI,"1989 AUSTIN DRIVE, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044014,BM,BETHUNE MIDDLE SCHOOL,"5200 COVINGTON HIGHWAY, DECATUR, GA 30035"
2018-11-06,GA,county,DEKALB,044109,CL,BEULAH MISSIONARY BAPTIST CHURCH,"2340 CLIFTON SPRINGS RD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044109,ML,BEULAH MISSIONARY BAPTIST CHURCH,"2340 CLIFTON SPRINGS RD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044015,MV,BIG MILLER GROVE BAPTIST CHUR,"3800 MILES E FOWLER WAY, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044016,MR,BOB MATHIS ELEMENTARY SCH,"3505 BORING ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044227,BC,BRIAR VISTA ELEMENTARY SCHOOL,"1131 BRIAR VISTA TER, ATLANTA, GA 30324"
2018-11-06,GA,county,DEKALB,044227,JA,BRIAR VISTA ELEMENTARY SCHOOL,"1131 BRIAR VISTA TER, ATLANTA, GA 30324"
2018-11-06,GA,county,DEKALB,044018,BG,BRIARCLIFF BAPTIST CH,"3039 BRIARCLIFF ROAD, ATLANTA, GA 30329"
2018-11-06,GA,county,DEKALB,044019,ND,BRIARLAKE BAPTIST CHURCH,"3715 LAVISTA ROAD, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044020,BD,BRIARLAKE ELEMENTARY SCH,"3590 LAVISTA ROAD, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044329,BE,BRIARWOOD RECREATION CEN,"2235 BRIARWOOD WAY, NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044022,BF,BROCKETT ELEMENTARY SCH,"1855 BROCKETT ROAD, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044370,SE,BROOKHAVEN CHRISTIAN CHURCH,"4500 PEACHTREE ROAD, NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044024,BJ,BROWNS MILL ELEMENTARY SCHOOL,"4863 BROWN'S MILL ROAD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044221,CB,CANBY LANE ELEMENTARY SCH,"4150 GREEN HAWK TRAIL, DECATUR, GA 30035"
2018-11-06,GA,county,DEKALB,044028,CD,CEDAR GROVE ELEMENTARY SCH,"2330 RIVER ROAD, ELLENWOOD, GA 30294"
2018-11-06,GA,county,DEKALB,044029,CR,CEDAR GROVE MIDDLE SCHOOL,"2300 WILDCAT ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044030,CS,CEDAR GROVE UNITED METH CHURCH,"3430 BOULDERCREST ROAD, CONLEY, GA 30288"
2018-11-06,GA,county,DEKALB,044032,CE,CHAMBLEE CIVIC CENTER,"3540 BROAD STREET, CHAMBLEE, GA 30341"
2018-11-06,GA,county,DEKALB,044032,CZ,CHAMBLEE CIVIC CENTER,"3540 BROAD STREET, CHAMBLEE, GA 30341"
2018-11-06,GA,county,DEKALB,044168,SP,CHAMPION THEME MIDDLE SCHOOL,"5265 MIMOSA DRIVE, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044168,SQ,CHAMPION THEME MIDDLE SCHOOL,"5265 MIMOSA DRIVE, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044035,CG,CHAPEL HILL ELEMENTARY SCH,"3536 RADCLIFF BOULEVARD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044302,CH,CHESNUT ELEMENTARY SCH,"4576 NORTH PEACHTREE ROAD, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044213,BL,CHURCH OF CHRIST AT BOULDERCRE,"2727 BOULDERCREST RD SE, ATLANTA, GA 30316"
2018-11-06,GA,county,DEKALB,044037,CJ,CLAIRMONT PRESBYTERIAN CHURCH,"1994 CLAIRMONT ROAD, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044038,CK,CLARKSTON FIRST BAPTIST CHURCH LIFE CENTER,"4007 CHURCH STREET, CLARKSTON, GA 30021"
2018-11-06,GA,county,DEKALB,044418,CN,COAN PARK RECREATION CENTER,"1530 WOODBINE AVENUE, SE, ATLANTA, GA 30317"
2018-11-06,GA,county,DEKALB,044184,WA,COLUMBIA DRIVE UNITED METHODIST CHURCH,"2067 COLUMBIA DRIVE, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044040,CC,COLUMBIA ELEMENTARY SCH,"3230 COLUMBIA WOODS DR, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044041,CM,COLUMBIA MIDDLE SCHOOL,"3001 COLUMBIA DRIVE, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044192,WF,COLUMBIA THEOLOGICAL SEMINARY RICHARDS CENTER,"701 S COLUMBIA DRIVE, DECATUR, GA 30030"
2018-11-06,GA,county,DEKALB,044303,WL,CONGREGATION BETH SHALOM,"5303 WINTERS CHAPEL ROAD, DORAVILLE, GA 30360"
2018-11-06,GA,county,DEKALB,044208,CW,CORALWOOD EDUCATIONAL CTR,"2477 CORALWOOD DR, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044422,CO,CROSS KEYS HIGH SCHOOL,"1626 N DRUID HILLS RD, NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044422,WJ,CROSS KEYS HIGH SCHOOL,"1626 N DRUID HILLS RD, NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044045,CP,CROSSROADS PRESBYTERIAN CH,"5587 REDAN ROAD, STONE MOUNTAIN, GA 30088"
2018-11-06,GA,county,DEKALB,044318,DA,DORAVILLE  CITY HALL,"3725 PARK AVE, DORAVILLE, GA 30340"
2018-11-06,GA,county,DEKALB,044318,DB,DORAVILLE  CITY HALL,"3725 PARK AVE, DORAVILLE, GA 30340"
2018-11-06,GA,county,DEKALB,044047,DC,DRESDEN ELEMENTARY SCH,"2449 DRESDEN DRIVE, CHAMBLEE, GA 30341"
2018-11-06,GA,county,DEKALB,044383,DH,DRUID HILLS HIGH SCHOOL,"1798 HAYGOOD DRIVE NE, ATLANTA, GA 30307"
2018-11-06,GA,county,DEKALB,044049,DE,DUNAIRE ELEMENTARY SCH,"651 S INDIAN CREEK DRIVE, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044304,DI,DUNWOODY LIBRARY,"5339 CHAMBLEE DUNWOODY ROAD, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044315,GD,DUNWOODY PINES RETIREMENT,"4355 GEORGETOWN SQ RD, ATLANTA, GA 30338"
2018-11-06,GA,county,DEKALB,044052,MA,ELDRIDGE L MILLER ELEMENTARY S,"919 MARTIN ROAD, STONE MOUNTAIN, GA 30088"
2018-11-06,GA,county,DEKALB,044048,ER,EMORY PRESBYTERIAN CHURCH,"1886 NORTH DECATUR RD, NE, ATLANTA, GA 30307"
2018-11-06,GA,county,DEKALB,044056,EF,EVANSDALE ELEMENTARY SCH,"2914 EVANS WOODS DRIVE, DORAVILLE, GA 30340"
2018-11-06,GA,county,DEKALB,044057,RK,FAIRFIELD BAPTIST CHURCH,"6133 REDAN ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044058,FA,FAIRINGTON ELEMENTARY SCHOOL,"5505 PHILLIP BRADLEY DR, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044059,FB,FERNBANK ELEMENTARY SCHOOL,"157 HEATON PARK DRIVE, ATLANTA, GA 30307"
2018-11-06,GA,county,DEKALB,044075,GC,FIRST BAPTIST CHURCH,"2394 GRESHAM ROAD, ATLANTA, GA 30316"
2018-11-06,GA,county,DEKALB,044060,CV,FIRST BAPTIST CHURCH OF DECATU,"308 CLAIREMONT AVENUE, DECATUR, GA 30030"
2018-11-06,GA,county,DEKALB,044062,PG,FIRST CHRISTIAN CHURCH,"601 W PONCE DE LEON AVE, DECATUR, GA 30030"
2018-11-06,GA,county,DEKALB,044063,MT,FIRST ICONIUM BAPTIST CHURCH,"542 MORELAND AVE SE, ATLANTA, GA 30316"
2018-11-06,GA,county,DEKALB,044231,GF,FIRST REPHIDIM MISSIONARY BAPT,"4649 GLENWOOD ROAD, DECATUR, GA 30035"
2018-11-06,GA,county,DEKALB,044065,RJ,FIRST ST. PETERS A.M.E. CHURCH,"1074 SOUTH INDIAN CREEK DRIVE, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044066,FK,FLAKES MILL FIRE STATION,"4540 FLAKES MILL ROAD, ELLENWOOD, GA 30294"
2018-11-06,GA,county,DEKALB,044215,FG,FLAT ROCK ELEMENTARY SCHOOL,"4603 EVANS MILL RD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044067,FC,FLAT SHOALS ELEMENTARY SCHOOL,"3226 FLAT SHOALS ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044068,FL,FLAT SHOALS LIBRARY,"4022 FLAT SHOALS PARKWAY, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044071,FM,FREEDOM MIDDLE SCHOOL,"505 SOUTH HAIRSTON ROAD, STONE MOUNTAIN, GA 30088"
2018-11-06,GA,county,DEKALB,044141,PF,GRACE CHURCH  INTERNATIONAL,"3434 PLEASANTDALE RD, DORAVILLE, GA 30340"
2018-11-06,GA,county,DEKALB,044074,PN,GREATER PINEY GROVE BAPTIST,"1879 GLENWOOD AVE, ATLANTA, GA 30316"
2018-11-06,GA,county,DEKALB,044074,TA,GREATER PINEY GROVE BAPTIST,"1879 GLENWOOD AVE, ATLANTA, GA 30316"
2018-11-06,GA,county,DEKALB,044072,FE,H F SHEPHERD MULTIPLEX,"4650 FLAT SHOALS PKWY, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044076,HA,HAMBRICK ELEMENTARY SCHOOL,"1101 HAMBRICK ROAD, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044424,HB,HAWTHORNE  ELEMENTARY,"2535 CALADIUM DRIVE, NE, ATLANTA, GA 30345"
2018-11-06,GA,county,DEKALB,044082,CA,HILLSIDE PRESBYTERIAN CHURCH,"1879 COLUMBIA DRIVE, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044083,EC,HOLY CROSS CATHOLIC CH,"3773 CHAMBLEE TUCKER RD, CHAMBLEE, GA 30341"
2018-11-06,GA,county,DEKALB,044084,GA,HOLY TRINITY PARISH,"515 E PONCE DE LEON AVE, DECATUR, GA 30030"
2018-11-06,GA,county,DEKALB,044086,BR,HUGH OTIS BURGESS ELEM SCHOOL,"480 CLIFTON ST, SE, ATLANTA, GA 30316"
2018-11-06,GA,county,DEKALB,044305,HF,HUNTLEY HILLS ELEMENTARY SCH,"2112 SEAMAN CIRCLE, CHAMBLEE, GA 30341"
2018-11-06,GA,county,DEKALB,044088,IA,IDLEWOOD ELEMENTARY SCHOOL,"1484 IDLEWOOD ROAD, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044089,IB,INDIAN CREEK BAPTIST CHURCH,"3901 ROCKBRIDGE RD, STONE MOUNTAIN , GA 30083"
2018-11-06,GA,county,DEKALB,044110,MG,INTERNATIONAL COMMUNITY SCHOOL,"2418 WOOD TRAIL LANE, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044090,LB,INTOWN COMMUNITY CHURCH,"2059 LAVISTA ROAD, ATLANTA, GA 30329"
2018-11-06,GA,county,DEKALB,044091,BB,ISRAEL BAPTIST CHURCH,"2071 HOSEA L WILLIAMS DR SE, ATLANTA, GA 30317"
2018-11-06,GA,county,DEKALB,044092,JB,JOLLY ELEMENTARY SCHOOL,"1070 OTELLO AVENUE, CLARKSTON, GA 30021"
2018-11-06,GA,county,DEKALB,044093,KC,KELLEY CHAPEL UNITED METHODIST,"3411 KELLEY CHAPEL ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044094,KA,KELLY LAKE ELEMENTARY SCHOOL,"2590 KELLEY LAKE ROAD, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044306,KB,KINGSLEY ELEMENTARY SCHOOL,"2051 BRENDON DRIVE, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044307,TG,KINGSWOOD UNITED METHODIST CHU,"4896 N PEACHTREE RD, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044425,DG,KINGSWOOD UNITED METHODIST CHURCH,"4896 N PEACHTREE RD RM B, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044372,KG,KITTREDGE MAGNET SCHOOL,"1663 E NANCY CREEK DRIVE, NE, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044099,LA,LAKESIDE HIGH SCHOOL,"3801 BRIARCLIFF ROAD, NE, ATLANTA, GA 30345"
2018-11-06,GA,county,DEKALB,044100,MK,LAWRENCEVL RD UNITED METH CHU,"3142 LAWRENCEVILLE HWY, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044006,LD,LITHONIA CITY HALL,"6920 MAIN STREET, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044102,LH,LITHONIA HIGH SCHOOL,"2440 PHILLIPS ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044195,LV,LIVSEY ELEMENTARY SCHOOL,"4137 LIVSEY ROAD, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044104,MC,MARBUT ELEMENTARY SCHOOL,"5776 MARBUT ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044105,HI,MARGARET HARRIS EDUC CENTER,"1634 KNOB HILL DR NE, ATLANTA, GA 30329"
2018-11-06,GA,county,DEKALB,044207,KD,"MARTIN LUTHER KING JR., HIGH S","3991 SNAPFINGER ROAD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044429,EE,MARY LIN ELEMENTARY SCHOOL,"586 CANDLER PARK DR  A, ATLANTA, GA 30307"
2018-11-06,GA,county,DEKALB,044343,LE,MARY LIN ELEMENTARY SCHOOL,"586 CANDLER PARK DR. NE, ATLANTA, GA 30307"
2018-11-06,GA,county,DEKALB,044111,MM,MEMORIAL DRIVE PRESBYTERIAN CH,"5140 MEMORIAL DRIVE, STONE MOUNTAIN, GA 30083"
2018-11-06,GA,county,DEKALB,044112,MH,MIDVALE ELEMENTARY SCHOOL,"3836 MIDVALE ROAD, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044218,MZ,MILLER GROVE HIGH SCHOOL,"2645 DEKALB MEDICAL PARKWAY, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044218,PR,MILLER GROVE HIGH SCHOOL,"2645 DEKALB MEDICAL PARKWAY, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044333,MJ,MONTCLAIR ELEMENTARY SCHOOL,"1680 CLAIRMONT PLACE, NE, ATLANTA, GA 30329"
2018-11-06,GA,county,DEKALB,044374,MU,MONTGOMERY ELEMENTARY SCHOOL,"3995 ASHFORD DUNWOODY RD, ATLANTA, GA 30319"
2018-11-06,GA,county,DEKALB,044118,SH,MOUNT CARMEL CHRISTIAN CHURCH,"6015 OLD STONE MOUNTAIN ROAD, STONE MOUNTAIN, GA 30087"
2018-11-06,GA,county,DEKALB,044119,BH,MOUNT MORIAH BAPTIST CHURCH,"1983 BROCKETT ROAD, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044120,CF,MURPHEY CANDLER ELEM,"6775 SOUTH GODDARD ROAD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044122,HH,NARVIE J HARRIS ELEMENTARY SCH,"3981 MCGILL DRIVE, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044108,ME,NEW BEGINNING FULL GOSPEL BAPT,"923 VALLEY BROOK ROAD, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044123,RI,NEW BETHEL A.M.E. CHURCH,"8350 ROCKBRIDGE ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044124,WD,NEW BIRTH MISSIONARY BAPTIST,"6400 WOODROW ROAD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044126,FJ,NEW LIFE COMMUNITY CENTER,"3592 FLAT SHOALS ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044310,AD,NORTH ATLANTA CHURCH OF CHRIST,"5676 ROBERTS DRIVE, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044382,NB,NORTH DECATUR PRESBYTERIAN CHU,"611 MEDLOCK ROAD, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044382,SB,NORTH DECATUR PRESBYTERIAN CHU,"611 MEDLOCK ROAD, DECATUR, GA 30033"
2018-11-06,GA,county,DEKALB,044311,NF,NORTH PEACHTREE BAPTIST CHURCH,"4805 TILLY MILL RD, DORAVILLE, GA 30360"
2018-11-06,GA,county,DEKALB,044131,OA,OAK GROVE ELEMENTARY SCHOOL,"1857 OAK GROVE ROAD, ATLANTA, GA 30345"
2018-11-06,GA,county,DEKALB,044209,OV,OAK VIEW ELEMENTARY SCHOOL,"3574 OAKVALE RD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044132,OB,OAKCLIFF ELEMENTARY SCHOOL,"3150 WILLOW OAK WAY, DORAVILLE, GA 30340"
2018-11-06,GA,county,DEKALB,044133,OK,OAKHURST BAPTIST CHURCH,"222 EAST LAKE DR, DECATUR, GA 30030"
2018-11-06,GA,county,DEKALB,044135,MF,OUSLEY UNITED METHODIST CHURCH,"3261 PANOLA ROAD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044135,MI,OUSLEY UNITED METHODIST CHURCH,"3261 PANOLA ROAD, LITHONIA, GA 30038"
2018-11-06,GA,county,DEKALB,044136,PI,PANOLA WAY ELEMENTARY SCHOOL,"2170 PANOLA WAY COURT, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044229,AF,PEACE BAPTIST CHURCH,"4000 COVINGTON HWY, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044412,MO,PEACHCREST ELEMENTARY SCHOOL,"1530 JOY LANE, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044412,PA,PEACHCREST ELEMENTARY SCHOOL,"1530 JOY LANE, DECATUR, GA 30032"
2018-11-06,GA,county,DEKALB,044312,PB,PEACHTREE JUNIOR HIGH SCHOOL,"4664 N PEACHTREE ROAD, DUNWOODY, GA 30338"
2018-11-06,GA,county,DEKALB,044216,PC,PRINCETON ELEMENTARY SCHOOL,"1321 SOUTH DESHON RD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044142,RA,RAINBOW ELEMENTARY SCHOOL,"2801 KELLEY CHAPEL ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044143,SS,RAY OF HOPE CHRISTIAN CHURCH,"2778 SNAPFINGER ROAD, DECATUR, GA 30034"
2018-11-06,GA,county,DEKALB,044144,RC,REDAN ELEMENTARY SCHOOL,"1914 S STONE MOUNTAIN-LIT RD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044145,RM,REDAN MIDDLE SCHOOL,"1775 YOUNG ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044146,RH,REDAN-TROTTI LIBRARY,"1569 WELLBORN ROAD, LITHONIA, GA 30058"
2018-11-06,GA,county,DEKALB,044191,RD,REHOBOTH BAPTIST CHURCH,"2997 LAWRENCEVILLE HWY, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044147,TH,REID H. COFER LIBRARY,"5234 LAVISTA RD, TUCKER, GA 30084"
2018-11-06,GA,county,DEKALB,044148,RN,RENFROE MIDDLE SCHOOL,"220 WEST COLLEGE AVENUE, DECATUR, GA 30030"
