state,county_name,jurisdiction_type,precinct_name,name,address,polling_location_type
OK,,county,OKLAHOMA COUNTY PRECINCT 550196,HIGHLAND BAPTIST CHURCH,2600 NW 57TH ST OKLAHOMA CITY OK 73112,polling_location
OK,,county,TULSA COUNTY PRECINCT 720138,ASBURY UNITED METHODIST CHURCH,6767 S MINGO RD TULSA OK 74133,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550086,RIDGECREST CHURCH OF CHRIST,500 N AIR DEPOT MIDWEST CITY OK 73110,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550065,ST JAMES A M E CHURCH,700 N MAIN ST (ARCADIA) ARCADIA OK 73007,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680203,VIAN PD/COUNCIL CHAMBERS PP,CORNER OF 64 AND BLACKSTONE VIAN OK 74962,polling_location
OK,,county,McCURTAIN COUNTY PRECINCT 450009,CHURCH OF CHRIST,HWY 259 S & BYPASS IDABEL OK 74745,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550051,THE CROSSING CLUBHOUSE,13801 CROSSING WAY EAST EDMOND OK 73013,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620025,THE RIVER CHURCH,1930 ARLINGTON ST. ADA OK 74825,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550158,NORTHWEST CHRISTIAN CENTER,8601 N COUNCIL RD OKLAHOMA CITY OK 73132,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510041,FT GIBSON CITY HALL,200 W POPLAR ST FORT GIBSON OK 74434,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730208,CHURCH OF GOD,115 S STATE ST WAGONER OK 74467,polling_location
OK,,county,MAYES COUNTY PRECINCT 490034,SPAVINAW SCHOOL GYM,IN SPAVINAW SPAVINAW OK 74366,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670032,MISSION HOME BAPTIST CHURCH,"3 MI, N OF WEWOKA ON OLD 56 WEWOKA OK 74884",polling_location
OK,,county,OSAGE COUNTY PRECINCT 570112,AVANT COMMUNITY CENTER,306 SOUTH HAVENS AVANT OK 74001,polling_location
OK,,county,PAWNEE COUNTY PRECINCT 590215,RALSTON BIBLE CHURCH,200 S 6TH STREET RALSTON OK 74650,polling_location
OK,,county,KIOWA COUNTY PRECINCT 380002,WESTERN TECH-HOBART CAMPUS,1000 S. BAILEY HOBART OK 73651,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550230,SOUTHERN HILLS BAPTIST CHURCH,8601 S PENNSYLVANIA OKLAHOMA CITY OK 73159-5293,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510044,EMMANUEL PENTECOSTAL CHURCH,100 BUCE ST BRAGGS OK 74423,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610048,SCIPIO COMMUNITY CENTER,RT 1 BOX 185A MC ALESTER OK 74501,polling_location
OK,,county,MARSHALL COUNTY PRECINCT 480206,LITTLE CITY BAPTIST CHURCH,4636 HIGHWAY 199 MADILL OK 73446,polling_location
OK,,county,TULSA COUNTY PRECINCT 720054,WILL ROGERS METHODIST CHURCH,1138 S YALE AVE TULSA OK 74112,polling_location
OK,,county,KAY COUNTY PRECINCT 360101,TONKAWA LIBRARY,216 N. 7TH TONKAWA OK 74653,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240201,CENTRAL CHRISTIAN CHURCH,1111 W BROADWAY ENID OK 73703,polling_location
OK,,county,LOGAN COUNTY PRECINCT 420310,WESLEY FOUNDATION AT LANGSTON,777 SAMMY DAVIS JR. LANGSTON OK 73050,polling_location
OK,,county,TULSA COUNTY PRECINCT 720027,MCKINLEY ELEM SCHOOL,6703 E KING ST TULSA OK 74115,polling_location
OK,,county,TULSA COUNTY PRECINCT 720053,COOPER ELEMENTARY SCHOOL,1808 S 123 EAST AVE TULSA OK 74128,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400210,SUGARLOAF CHRISTIAN FELLOWSHIP,35204 MIDWAY RD POTEAU OK 74953,polling_location
OK,,county,ROGER MILLS COUNTY PRECINCT 650302,CRAWFORD SCHOOL,TOWN OF CRAWFORD CRAWFORD OK 73638,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660008,COUNTY BUILDING,416 S BRADY CLAREMORE OK 74017,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690059,FIRST BAPTIST CHURCH OF LOCO,P O BOX 59 LOCO OK 73442,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740077,WILLIAMS CENTER NORTH,"295 N MAIN, VERA VERA OK 74082",polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410019,METHODIST CHURCH,1/2 MILE E. OF MEEKER MEEKER OK 74855,polling_location
OK,,county,HUGHES COUNTY PRECINCT 320023,LAMAR COMMUNITY CENTER,3238 WALNUT LAMAR OK 74850,polling_location
OK,,county,NOBLE COUNTY PRECINCT 520102,PERRY MUNICIPAL AIRPORT LOUNGE,15500 COUNTY RD 110 PERRY OK 73077,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110014,LOST CITY COMMUNITY BLDG,13251 N LOST CITY RD HULBERT OK 74441,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240307,CHISHOLM HIGH SCHOOL,4018 W CARRIER RD ENID OK 73703,polling_location
OK,,county,TULSA COUNTY PRECINCT 720165,FOOD PYRAMID,4818 E 80 ST TULSA OK 74136,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620013,CENTRAL CHURCH OF CHRIST,820 STADIUM DRIVE ADA OK 74820,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730313,TULLAHASSEE CIVIC CENTER,675 LINCOLN ST TULLAHASSEE OK 74454,polling_location
OK,,county,JEFFERSON COUNTY PRECINCT 340002,JEFFERSON COUNTY FAIR BARN,802 EAST D STREET WAURIKA OK 73573,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660022,SEQUOYAH SCHOOL-SOUTH CAMPUS,16441 S 4180 RD CLAREMORE OK 74017,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610033,HAILEYVILLE CIVIC CENTER,200 N CRAIG AVENUE HAILEYVILLE OK 74546,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070008,BRYAN COUNTY HEALTH DEPARTMENT,1524 WEST CHUCHWA STREET DURANT OK 74701,polling_location
OK,,county,CADDO COUNTY PRECINCT 081011,LOOKEBA CITY HALL,MAIN STREET LOOKEBA OK 73053,polling_location
OK,,county,TULSA COUNTY PRECINCT 720061,MT OLIVE LUTHERAN CHURCH,12435 E 31 ST TULSA OK 74146,polling_location
OK,,county,GRADY COUNTY PRECINCT 260009,STILLWATER NATIONAL BANK,500 W GRAND AVE CHICKASHA OK 73018,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160034,PARK LANE ELEMENTARY SCHOOL,4912 SE AVALON LAWTON OK 73501,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610004,CENTRAL CHRISTIAN CHURCH,920 CENTRAL AVE MC ALESTER OK 74501,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140057,NOBLE PUBLIC LIBRARY,204 N 5 ST NOBLE OK 73068,polling_location
OK,,county,ALFALFA COUNTY PRECINCT 020120,AMORITA COMMUNITY BUILDING, AMORITA OK 73719,polling_location
OK,,county,ALFALFA COUNTY PRECINCT 020140,CHEROKEE HIGH SCHOOL,CHEROKEE H.S. AUDITORIUM LOBBY CHEROKEE OK 73728,polling_location
OK,,county,TULSA COUNTY PRECINCT 720069,CHURCH OF ST MARY,1347 E 49 PL TULSA OK 74105,polling_location
OK,,county,GRADY COUNTY PRECINCT 260040,TUTTLE UNITED METHODIST CHURCH,420 S CIMARRON RD TUTTLE OK 73089,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090226,WESTPOINT CHRISTIAN CHURCH,1600 S RICHLAND ROAD YUKON OK 73099,polling_location
OK,,county,CRAIG COUNTY PRECINCT 180611,SENIOR CITIZENS BLDG,222 W SEQUOYAH ST VINITA OK 74301,polling_location
OK,,county,BEAVER COUNTY PRECINCT 040023,BEAVER FAIRGROUNDS,"1107 DOUGLAS AVE - BEAVER, OK BEAVER OK 73932",polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160026,IMMANUEL BAPTIST CHURCH,1314 SW 11 ST LAWTON OK 73501,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630018,OAK PARK CHURCH OF GOD,11TH & PESOTUM SHAWNEE OK 74801,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330019,ELMER COMMUNITY BUILDING,HWY 5 ELMER OK 73539,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730107,BA POLICE & FIRE TRAINING CTR,4205 E OMAHA BROKEN ARROW OK 74014,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550175,WARR ACRES COMMUNITY CENTER,4301 N ANN ARBOR AVE OKLAHOMA CITY OK 73122,polling_location
OK,,county,TULSA COUNTY PRECINCT 720086,VOLUNTEERS OF AMERICA OF OKLA,9605 E 61 ST TULSA OK 74133,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600016,MERIDIAN TECHNOLOGY CENTER,1312 S SANGRE RD STILLWATER OK 74074,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680310,GANS CITY HALL PP,NEXT DOOR TO THE GANS POST GANS OK 74936,polling_location
OK,,county,CREEK COUNTY PRECINCT 190221,BRISTOW HOUSING AUTHORITY BLDG,1110 S. CHESTNUT BRISTOW OK 74010,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240207,NORTH ENID TOWN HALL,220 REDWOOD N.ENID OK 73701,polling_location
OK,,county,McINTOSH COUNTY PRECINCT 460311,STIDHAM BAPTIST CHURCH, STIDHAM OK 74432,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090206,BETHEL BAPTIST CHURCH,BRADFORD FAMILY LIFE CENTER YUKON OK 73099,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330007,SOUTHSIDE BAPTIST CHURCH,1100 ASALEE ALTUS OK 73521,polling_location
OK,,county,ALFALFA COUNTY PRECINCT 020230,CARMEN SENIOR CITIZENS BLDG,AFTER 55 CLUB CARMEN OK 73726,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240102,CALVARY BAPTIST CHURCH,831 E. BROADWAY AVE ENID OK 73701,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160013,LAWTON HEIGHTS CHURCH,1514 NW ANDREWS LAWTON OK 73507,polling_location
OK,,county,TEXAS COUNTY PRECINCT 700303,TEXHOMA COMMUNITY CENTER,203 N 2ND STREET TEXHOMA OK 73949,polling_location
OK,,county,TULSA COUNTY PRECINCT 720098,GARNETT ASSEMBLY OF GOD,2930 S GARNETT RD TULSA OK 74129,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550174,ANN ARBOR CHURCH OF CHRIST,2501 N ANN ARBOR OKLAHOMA CITY OK 73122,polling_location
OK,,county,CADDO COUNTY PRECINCT 080509,CEMENT HOUSING COMMUNITY BLDG,122 WEST FIRST STREET CEMENT OK 73017,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610029,HIGHILL BAPT CHURCH,RT 4 BOX 390 MC ALESTER OK 74501,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090506,PIEDMONT TAG AGENCY,414 PIEDMONT ROAD PIEDMONT OK 73078,polling_location
OK,,county,KAY COUNTY PRECINCT 360535,VIA CHRISTI VILLAGE,1601 ACADEMY RD PONCA CITY OK 74604,polling_location
OK,,county,MURRAY COUNTY PRECINCT 500017,HICKORY SENIOR CITIZENS,13 MI E/N OF SULPHUR SULPHUR OK 73086,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330010,ST. JOHN'S BAPTIST CHURCH,620 W. MARTIN L. KING ALTUS OK 73521,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070013,BENNINGTON TOWN HALL,202 EAST WOODCRAFT ROAD BENNINGTON OK 74723,polling_location
OK,,county,CARTER COUNTY PRECINCT 100033,SPRINGER COMMUNITY CENTER,551 MAIN ST. SPRINGER OK 73458,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680103,MULDROW PUBLIC LIBRARY PP,711 W. SHAWNTEL SMITH BLVD. MULDROW OK 74948,polling_location
OK,,county,TULSA COUNTY PRECINCT 720016,KENDALL WHITTIER LIBRARY,21 S LEWIS AVE TULSA OK 74104,polling_location
OK,,county,JACKSON COUNTY PRECINCT 330024,OLUSTEE COMMUNITY BUILDING,105 E. 4TH ST. OLUSTEE OK 73560,polling_location
OK,,county,ROGERS COUNTY PRECINCT 660116,OOLOGAH ASSEMBLY OF GOD CHURCH,13462 US HIGHWAY 169 OOLOGAH OK 74053,polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630009,ST. GREGORY'S COLLEGE,1900 W MACARTHUR SHAWNEE OK 74804,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070019,KIAMICHI TECH. WES WATKINS RM.,810 WALDRON ROAD DURANT OK 74701,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070004,FIRST CHURCH OF THE NAZARENE,SOUTH 9TH & TEXAS DURANT OK 74701,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550173,NORTHWEST CHURCH OF CHRIST,4301 NW 23RD ST OKLAHOMA CITY OK 73107,polling_location
OK,,county,WASHINGTON COUNTY PRECINCT 740074,ROSE HILL CHURCH,"12950 N 4000 RD, DEWEY DEWEY OK 74029",polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090209,YUKON FINE ARTS AUDITORIUM,850 YUKON AVE YUKON OK 73099,polling_location
OK,,county,WOODS COUNTY PRECINCT 760005,ALVA CITY HALL,415 4TH STREET ALVA OK 73717,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070029,UTICA COMMUNITY CENTER,209 HARRISON STREET UTICA OK 74726,polling_location
OK,,county,ATOKA COUNTY PRECINCT 030012,FARRIS COMMUNITY BUILDING,895 S. OLD FARRIS ROAD FARRIS OK 74525,polling_location
OK,,county,TULSA COUNTY PRECINCT 720024,SHERIDAN AVE UNITED METH CHURC,1621 N SHERIDAN RD TULSA OK 74115,polling_location
OK,,county,LEFLORE COUNTY PRECINCT 400310,FIRST BAPTIST CHURCH,200 W AVE. C - HEAVENER HEAVENER OK 74937,polling_location
OK,,county,TULSA COUNTY PRECINCT 720405,INDIAN SPRINGS BAPTIST CHURCH,7815 S ELM PL BROKEN ARROW OK 74011,polling_location
OK,,county,JEFFERSON COUNTY PRECINCT 340007,TERRAL COMMUNITY CENTER,APACHE STREET TERRAL OK 73569,polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410017,SPARKS COMMUNITY BUILDING,CONKLIN STREET SPARKS OK 74869,polling_location
OK,,county,TEXAS COUNTY PRECINCT 700201,FIRST ASSEMBLY OF GOD CHURCH,804 NE 12TH STREET GUYMON OK 73942,polling_location
OK,,county,TULSA COUNTY PRECINCT 720169,COUNTRY CLUB OF WOODLAND HILLS,6333 S 91 E AVE TULSA OK 74133,polling_location
OK,,county,BECKHAM COUNTY PRECINCT 050330,GRANDVIEW CHURCH,PIONEER & COUNTRY CLUB ELK CITY OK 73644,polling_location
OK,,county,TULSA COUNTY PRECINCT 720153,TULSA COMM COLLEGE-SE CAMPUS,10300 E 81 ST TULSA OK 74133,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110016,PEGGS COMMUNITY CENTER,11050 E HICKORY AVE PEGGS OK 74452,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160019,LIBERTY HEIGHTS CHURCH,1802 NW ELM AVE LAWTON OK 73505,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610053,SAVANNA CITY HALL WEST,SAVANNA CITY HALL SAVANNA OK 74565,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110007,1ST UNITED METHODIST CHURCH,301 W DELWARE ST TAHLEQUAH OK 74464,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730109,SUNNYSIDE CHURCH,8091 S 305 E AVE BROKEN ARROW OK 74014,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550117,WILDEWOOD BAPTIST CHURCH,60 NE 63RD ST OKLAHOMA CITY OK 73120,polling_location
OK,,county,ELLIS COUNTY PRECINCT 230006,CATESBY COMMUNITY CENTER,"15 MI N OF SHATTUCK LIBRARY, SHATTUCK OK 73858",polling_location
OK,,county,ATOKA COUNTY PRECINCT 030009,HARMONY COMMUNITY BUILDING,489 S BENTLEY RD ATOKA OK 74525,polling_location
OK,,county,BEAVER COUNTY PRECINCT 040033,TURPIN SR. CITIZENS CENTER,CORNER OF HILL & MAIN TURPIN OK 73950,polling_location
OK,,county,GARFIELD COUNTY PRECINCT 240311,WAUKOMIS FIRE DEPARTMENT,121 S MAIN WAUKOMIS OK 73773,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550178,GRACE UNITED METHODIST CHRUCH,6316 N TULSA AVE OKLAHOMA CITY OK 73112,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110012,LOWREY VFD,9775 82 A HIGHWAY TAHLEQUAH OK 74464,polling_location
OK,,county,TULSA COUNTY PRECINCT 720400,BIXBY NORTH ELEMENTARY,7101 E 121 ST BIXBY OK 74008,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160039,FLETCHER FIRE DEPARTMENT,601 W NORTH ST FLETCHER OK 73541,polling_location
OK,,county,TULSA COUNTY PRECINCT 720121,NEW HAVEN UNITED METHODIST CH,5603 S NEW HAVEN AVE TULSA OK 74135,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730302,HERITAGE METHODIST CHURCH,5300 E KENOSHA BROKEN ARROW OK 74014,polling_location
OK,,county,BRYAN COUNTY PRECINCT 070005,OUR SAVIOURS LUTHERAN CHURCH,1524 WEST MAIN DURANT OK 74701,polling_location
OK,,county,HASKELL COUNTY PRECINCT 310011,TAMAHA SR. CITIZENS,"COMM. BLDG., TAMAHA STIGLER OK 74462",polling_location
OK,,county,POTTAWATOMIE COUNTY PRECINCT 630011,GROVE SCHOOL,2800 N BRYAN SHAWNEE OK 74804,polling_location
OK,,county,BLAINE COUNTY PRECINCT 060010,FIRST CHURCH OF THE NAZARENE, WATONGA OK 73772,polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410001,STROUD CITY HALL,220 W. 2ND ST STROUD OK 74079,polling_location
OK,,county,CARTER COUNTY PRECINCT 100014,NEW HOPE CHURCH OF GOD,412 E. LAKE MURRAY DRIVE ARDMORE OK 73401,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510046,FIRST ASSEMBLY OF GOD CHURCH,3100 GULICK MUSKOGEE OK 74403,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730105,OAK GROVE FIRE DEPT.,395 S 273 E AVE CATOOSA OK 74015,polling_location
OK,,county,GREER COUNTY PRECINCT 280101,CENTRAL CHRISTIAN CHURCH,128 N PENNSYLVANIA MANGUM OK 73554,polling_location
OK,,county,CHEROKEE COUNTY PRECINCT 110005,ARMORY MUNICIPAL CENTER,100 N WATER AVE TAHLEQUAH OK 74464,polling_location
OK,,county,BLAINE COUNTY PRECINCT 060007,CANTON COMMUNITY CENTER,301 NORTH GARFIELD CANTON OK 73724,polling_location
OK,,county,SEMINOLE COUNTY PRECINCT 670024,FIRST ASSEMBLY OF GOD,HWY 99 SOUTH-12840 BOWLEGS BOWLEGS OK 74830,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690012,CHISHOLM TRAIL CHUR OF CHRIST,1404 W MAIN ST DUNCAN OK 73533,polling_location
OK,,county,McCLAIN COUNTY PRECINCT 440021,PURCELL FIRST BAPTIST CHURCH,400 MAIN ST PURCELL OK 73080,polling_location
OK,,county,COMANCHE COUNTY PRECINCT 160046,CHATTANOOGA CIVIC CENTER,305 3 ST CHATTANOOGA OK 73528,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090100,TRINITY BAPTIST CHURCH,1201 E ROGERS ST EL RENO OK 73036,polling_location
OK,,county,CREEK COUNTY PRECINCT 190131,WESTSIDE BAPTIST CHURCH,811 W. TAFT SAPULPA OK 74066,polling_location
OK,,county,ROGER MILLS COUNTY PRECINCT 650102,BERLIN COMMUNITY BLDG,RM EW108 & RM NS1882 BERLIN OK 73662,polling_location
OK,,county,TULSA COUNTY PRECINCT 720406,NORTH HEIGHTS CHURCH OF CHRIST,11710 S MEMORIAL DR BIXBY OK 74008,polling_location
OK,,county,CARTER COUNTY PRECINCT 100030,ZANEIS BAPTIST CHURCH,29925  US HWY 70 WILSON OK 73463,polling_location
OK,,county,TULSA COUNTY PRECINCT 720857,ST MATTHEWS EPISCOPAL CHURCH,601 N LAKE DR SAND SPRINGS OK 74063,polling_location
OK,,county,TULSA COUNTY PRECINCT 720173,ORU MABEE CENTER,7777 S LEWIS TULSA OK 74171,polling_location
OK,,county,ATOKA COUNTY PRECINCT 030015,LANE COMMUNITY BUILDING,997 WINDY LANE LANE OK 74555,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730305,CLEARVIEW BAPTIST CHURCH,23003 E HIGHWAY 51 BROKEN ARROW OK 74014,polling_location
OK,,county,WAGONER COUNTY PRECINCT 730303,FOREST RIDGE BAPTIST CHURCH,8300 S ONETA ROAD BROKEN ARROW OK 74014,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690015,STEPHENS CO FAIRGROUNDS,2002 S 13 ST DUNCAN OK 73533,polling_location
OK,,county,MAYES COUNTY PRECINCT 490039,LOCUST GROVE CITY HALL,"109 E ROSS ST, LOCUST GROVE LOCUST GROVE OK 74352",polling_location
OK,,county,ROGERS COUNTY PRECINCT 660004,BLUE STARR CHURCH OF CHRIST,319 E BLUE STARR DR CLAREMORE OK 74017,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550008,SOUTHERN PLAZA RETIREMENT COMM,3737 N COLLEGE AVE BETHANY OK 73008,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550165,WHEATLAND METHODIST CHURCH,6920 KLEINER ST WHEATLAND OK 73097,polling_location
OK,,county,PITTSBURG COUNTY PRECINCT 610035,HARTSHORNE FIRST CHRISTIAN CH,127 S 10 HARTSHORNE OK 74547,polling_location
OK,,county,CANADIAN COUNTY PRECINCT 090216,THE PAVILLION AT SPANISH COVE,11 PALM AVENUE YUKON OK 73099,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550180,LAKESIDE UNITED METHODIST CH,2925 NW 66TH ST OKLAHOMA CITY OK 73116,polling_location
OK,,county,LOGAN COUNTY PRECINCT 420304,MULHALL COMMUNITY CENTER,118 BATY MULHALL OK 73063,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640002,COMMUNITY BUILDING,304 SW B ANTLERS OK 74523,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550067,FIRST BAPTIST CH OF NEWALLA,20800 SE 59TH ST NEWALLA OK 74857,polling_location
OK,,county,LINCOLN COUNTY PRECINCT 410022,PRAGUE FIRE DEPT. TRAIN. CTR.,1115 N. JIM THORPE BLVD. PRAGUE OK 74864,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550058,COMMUNITY OF CHRIST CHURCH,1200 E DANFORTH EDMOND OK 73034,polling_location
OK,,county,PUSHMATAHA COUNTY PRECINCT 640017,ALBION COMMUNITY BUILDING,HWY 271 ALBION OK 74521,polling_location
OK,,county,TULSA COUNTY PRECINCT 720408,INDIAN SPRINGS BAPTIST CHURCH,7815 S ELM PL BROKEN ARROW OK 74011,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550184,INDIA TEMPLE,3601 NW 36TH ST OKLAHOMA CITY OK 73112,polling_location
OK,,county,SEQUOYAH COUNTY PRECINCT 680208,BLACKGUM COMM. CENTER  PP,449458 HWY 100 VIAN OK 74962,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140067,CROSS POINTE CHURCH,2601 24TH AVE SE NORMAN OK 73071,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620058,LATTA SCHOOL LIBRARY,13925 CR 1560 ADA OK 74820-0804,polling_location
OK,,county,OKMULGEE COUNTY PRECINCT 560007,EAST CENTRAL ELECTRIC,2100 S WOOD DRIVE OKMULGEE OK 74447,polling_location
OK,,county,CUSTER COUNTY PRECINCT 200026,BUTLER CITIZENS CENTER,CORNER HIGHWAYS 33 & 44 BUTLER OK 73625,polling_location
OK,,county,MUSKOGEE COUNTY PRECINCT 510037,TIMOTHY BAPTIST CHURCH,5530 WEST OKMULGEE MUSKOGEE OK 74401,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600402,FORMAN HARLEY DAVIDSON,3512 S. BOOMER RD. STILLWATER OK 74074,polling_location
OK,,county,WOODWARD COUNTY PRECINCT 770105,MOORELAND HIGH SCHOOL GYM,404 NW 4TH MOORELAND OK 73852,polling_location
OK,,county,HUGHES COUNTY PRECINCT 320011,HOLDENVILLE SUPERINTENDENT OFF,210 GRIMES HOLDENVILLE OK 74848,polling_location
OK,,county,TULSA COUNTY PRECINCT 720470,ST MICHAEL'S EPISCOPAL CHURCH,8837 S GARNETT RD BROKEN ARROW OK 74012,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140069,PENN SOUTH CHURCH OF CHRIST,2444 SW 89 OKLAHOMA CITY OK 73189,polling_location
OK,,county,CLEVELAND COUNTY PRECINCT 140036,HILLTOP BAPTIST CHURCH,11710 E STELLA RD NORMAN OK 73026,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690057,GLAD TIDINGS ASSEMBLY OF GOD,1614 E BEECH AVE DUNCAN OK 73533,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550052,THE GARVEY CENTER,2501 E MEMORIAL RD OKLAHOMA CITY OK 73136,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550141,FRANCIS TUTTLE TECHNOLOGY CTR,12777 N ROCKWELL AVE OKLAHOMA CITY OK 73142,polling_location
OK,,county,PAYNE COUNTY PRECINCT 600006,SUNNYBROOK CHRISTIAN CHURCH,419 RICHMOND RD. STILLWATER OK 74075,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550159,HIGHLAND HILLS BAPTIST CHURCH,7900 DEVORE DRIVE OKLAHOMA CITY OK 73162,polling_location
OK,,county,LATIMER COUNTY PRECINCT 390007,USWV COLONY ADMINISTRATION BLD,831 SE 172ND RD WILBURTON OK 74578,polling_location
OK,,county,McINTOSH COUNTY PRECINCT 460205,TEXANNA FIRE DEPARTMENT,TEXANNA ROAD EUFAULA OK 74432,polling_location
OK,,county,STEPHENS COUNTY PRECINCT 690056,VELMA BAPTIST CHURCH,1 & MAIN ST VELMA OK 73491,polling_location
OK,,county,MARSHALL COUNTY PRECINCT 480102,NUTRITION CENTER,408 W. OVERTON MADILL OK 73446,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550074,NEW CHANCE MISSIONARY BAPTIST,7908 SPENCER JONES RD SPENCER OK 73084,polling_location
OK,,county,PONTOTOC COUNTY PRECINCT 620056,FRANCIS TOWN HALL,120 W MAIN STREET FRANCIS OK 74844,polling_location
OK,,county,TULSA COUNTY PRECINCT 720700,ST JAMES PRESBYTERIAN CHURCH,11970 S ELM ST JENKS OK 74037,polling_location
OK,,county,COTTON COUNTY PRECINCT 170010,DEVOL FIRST BAPTIST CHURCH, DEVOL OK 73531,polling_location
OK,,county,MAJOR COUNTY PRECINCT 470022,MUNICIPAL COMPLEX ROOM,203 E. CENTRAL FAIRVIEW OK 73737,polling_location
OK,,county,OKLAHOMA COUNTY PRECINCT 550160,WILLIAMS CH OF THE NAZARENE,6900 NW 50TH BETHANY OK 73008,polling_location
