state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2012-11-06,county,,Ward 2,Fairgrounds New Build.,216 Warren St Mountain View AR 0,polling_location
AR,2012-11-06,county,,Ward 3,Fairgrounds New Build.,216 Warren St Mountain View AR 0,polling_location
AR,2012-11-06,county,,West Out,Fairgrounds New Build.,216 Warren St Mountain View AR 0,polling_location
AR,2012-11-06,county,,Okolona City,Okolona Town Hall,307 South Main Street Okolona AR 71962,polling_location
AR,2012-11-06,county,,West County,Okolona Town Hall,307 South Main Street Okolona AR 71962,polling_location
AR,2012-11-06,county,,South County,Whelen Springs City Hall,313 East Main Street Whelen Springs AR 71772,polling_location
AR,2012-11-06,county,,Whelen Springs,Whelen Springs City Hall,313 East Main Street Whelen Springs AR 71772,polling_location
AR,2012-11-06,county,,Ward City - Ward 1,Chamber of Commerce Bldg,80 W 2nd St Ward AR 0,polling_location
AR,2012-11-06,county,,Ward City - Ward 2,Chamber of Commerce Bldg,80 W 2nd St Ward AR 0,polling_location
AR,2012-11-06,county,,Ward City - Ward 3,Chamber of Commerce Bldg,80 W 2nd St Ward AR 0,polling_location
AR,2012-11-06,county,,Ward Twp,Chamber of Commerce Bldg,80 W 2nd St Ward AR 0,polling_location
AR,2012-11-06,county,,2,Oakland Comm. Bldg.,6093 Oakland Rd. Oakland AR 726605,polling_location
AR,2012-11-06,county,,1,Lazy Acres Fire House,4354 McBride Rd. Protem AR 65733,polling_location
AR,2012-11-06,county,,32,First Baptist of Gravel Ridge,14322 Hwy 107 Jacksonville AR 0,polling_location
AR,2012-11-06,county,,Pulaski Twp,St. Matthews Church,6411 S Kerr Rd Scott AR 0,polling_location
AR,2012-11-06,county,,Mountain,Pine Snag/Lobo Fire Station,1855 Pangburn Road Heber Springs AR 72543,polling_location
AR,2012-11-06,county,,Prairie,Hindsville Community Building,231 School St Hindsville AR 72738,polling_location
AR,2012-11-06,county,,Wharton,Upper Wharton Church,25506 Hwy 74 Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Pettus Twp,Caney Creek Baptist Church,7969 HWY 31 S England AR 0,polling_location
AR,2012-11-06,county,,Richwood Twp,Caney Creek Baptist Church,7969 HWY 31 S England AR 0,polling_location
AR,2012-11-06,county,,Ward 4,First Baptist Church,805 Governor Rd Huntville AR 72740,polling_location
AR,2012-11-06,county,,Litteral,Wedington Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,Ward 3,Freewill Baptist Church,702 N College St Huntsville AR 72740,polling_location
AR,2012-11-06,county,,6,Central Arkansas Church of Christ,8220 Highway 5 North Alexander AR 72002,polling_location
AR,2012-11-06,county,,Ward 2,Church of Christ,812 N Gaskill St Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Oakgrove Twp,Tri-Comm. Fire Dept Station #05,6544 HWY 321 E Austin AR 0,polling_location
AR,2012-11-06,county,,Caldwell Ward 1,Caldwell Fire Dept,4971 HWY 1 N North Caldwell AR 0,polling_location
AR,2012-11-06,county,,Caldwell Ward 2,Caldwell Fire Dept,4971 HWY 1 N North Caldwell AR 0,polling_location
AR,2012-11-06,county,,Ward 1,Assembly of God Church,102 Grace Way Huntsville AR 72740,polling_location
AR,2012-11-06,county,,War Eagle,Huntsville Community Center,220 N Gaskil St Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Valley,Crosses Community Building,5157 Hwy 295 Elkins AR 72727,polling_location
AR,2012-11-06,county,,Brinkley  Ward 3,First Baptist Church,215 W Elm Brinkley AR 720205,polling_location
AR,2012-11-06,county,,Richland,Evangel Church Basement,8139 Hwy 74 Huntsville AR 72740,polling_location
AR,2012-11-06,county,,Fay 21,First Assembly of God Church,550 E 15th St Fayetteville AR 727005,polling_location
AR,2012-11-06,county,,Fay 20,Covenant Church,4511 W Wedington Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 32,Covenant Church,4511 W Wedington Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 43,Covenant Church,4511 W Wedington Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 46,Covenant Church,4511 W Wedington Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Harmon,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Harmon-S,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Tontitown City-1,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Tontitown City-2,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Tontitown City-3,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Tontitown City-4,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Tontitown Twp,St. Joseph's Catholic Church,  AR 0,polling_location
AR,2012-11-06,county,,Woodberry,Woodberry Community Building, Woodberry AR 0,polling_location
AR,2012-11-06,county,,Greenland City,Greenland Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Greenland Twp,Greenland Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Brinkley Ward 2,Marian Anderson Community Center,209 South Grand Ave. Brinkley AR 720205,polling_location
AR,2012-11-06,county,,Fay 19,St. John's Lutheran Church,  AR 0,polling_location
AR,2012-11-06,county,,Fay 44,St. John's Lutheran Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 17,Turner St. Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,13 Kibler,Kibler United Methodist Church,19 East Kibler Highway Alma AR 729205,polling_location
AR,2012-11-06,county,,Fay 17,Sequoyah Methodist Church,1910 N Old Wire Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Spg 18,Sequoyah Methodist Church,1910 N Old Wire Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Spg 14,Smith Elementary School,3600 Falcon Rd Springdale AR 0,polling_location
AR,2012-11-06,county,,Fay 14,Dwelling Place,1855 N Porter Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 22,Dwelling Place,1855 N Porter Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 38,Dwelling Place,1855 N Porter Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 41,Dwelling Place,1855 N Porter Rd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 13,Trinity Methodist Church,1021 W Sycamore St Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 34,Trinity Methodist Church,1021 W Sycamore St Fayetteville AR 0,polling_location
AR,2012-11-06,county,,26,Bayou Meto Baptist Church,26200 Hwy 107 Jacksonville AR 0,polling_location
AR,2012-11-06,county,,Fay 12,Buckner Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Bonair,Kountry Kitchen,3326 HWY 1 S Forrest City AR 0,polling_location
AR,2012-11-06,county,,Spg 11,Oak Grove Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 26,Oak Grove Church,  AR 0,polling_location
AR,2012-11-06,county,,10,Heritage Missionary Baptist Church,2309 S. Carl Street Siloam Springs AR 727605,polling_location
AR,2012-11-06,county,,East Peter Creek,Ida Fire Station,339 Center Ridge Road Ida AR 72546,polling_location
AR,2012-11-06,county,,1C-N,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,1C-S,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,1E-E,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,1E-W,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,3C-E,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,3C-W,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,4B,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,4D,McGee Sports Center,3800 College Ave Conway AR 72034,polling_location
AR,2012-11-06,county,,Goshen City,Goshen Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Goshen Twp,Goshen Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,3,Monte Ne Baptist Church,1610 Monte Ne Road Rogers AR 72756,polling_location
AR,2012-11-06,county,,Elm Springs City,Elm Springs Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Elm Springs Twp,Elm Springs Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Waveland,Waveland Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Fay 09,Wiggins Methodist Church,205 W Martin Luther King Blvd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 10,Wiggins Methodist Church,205 W Martin Luther King Blvd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 24,Wiggins Methodist Church,205 W Martin Luther King Blvd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Spg 16,Wiggins Methodist Church,205 W Martin Luther King Blvd Fayetteville AR 0,polling_location
AR,2012-11-06,county,,120,Little Rock Adult Education Center,4800 W. 26th St. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Spg 08,First Church of the Nazarene,  AR 0,polling_location
AR,2012-11-06,county,,Spg 12,First Church of the Nazarene,  AR 0,polling_location
AR,2012-11-06,county,,Cherry Hill,Cherry Hill Fire Dept,64 Cherry Hill LP Perryville AR 0,polling_location
AR,2012-11-06,county,,Elkins,Elkins Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Elkins-H,Elkins Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,15 Lee Creek,Natural Dam Community Center,Highway 59 Natural Dam AR 72948,polling_location
AR,2012-11-06,county,,Fay 08,Yvonne Richardson Center,240 E Rock St Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 25,Yvonne Richardson Center,240 E Rock St Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Spg 07,Smith Elementary Church,  AR 0,polling_location
AR,2012-11-06,county,,Black Rock,Black Rock City Hall,491 Elm St. Black Rock AR 72415,polling_location
AR,2012-11-06,county,,Dutch Mills,Morrow Fire Station,19783 Latta WC 10 Cane Hill AR 0,polling_location
AR,2012-11-06,county,,Morrow,Morrow Fire Station,19783 Latta WC 10 Cane Hill AR 0,polling_location
AR,2012-11-06,county,,Fay 07,First United Presbyterian Church,  AR 0,polling_location
AR,2012-11-06,county,,Fay 29,First United Presbyterian Church,  AR 0,polling_location
AR,2012-11-06,county,,25,Indian Hills Church,6801 John F. Kennedy Blvd. N. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Hermitage Rural,Herm. Bapt. Fellowship Hall,405 East Grand Street Hermitage AR 71647,polling_location
AR,2012-11-06,county,,Fay 06,Trinity Fellowship Church,1100 Rollings Hills Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 30,Trinity Fellowship Church,1100 Rollings Hills Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 35,Trinity Fellowship Church,1100 Rollings Hills Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 39,Trinity Fellowship Church,1100 Rollings Hills Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 45,Trinity Fellowship Church,1100 Rollings Hills Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,16 Locke,Old School House,14035 Old Locke Road Mountainburg AR 72946,polling_location
AR,2012-11-06,county,,Fay 05,Youth Center,1000 Watson Ave Springdale AR 0,polling_location
AR,2012-11-06,county,,Fay 16,Youth Center,1000 Watson Ave Springdale AR 0,polling_location
AR,2012-11-06,county,,Clarendon Ward 3,Clarendon Presbyterian Church,220 N Main Street Clarendon AR 72029,polling_location
AR,2012-11-06,county,,Spg 04,Cross Church,  AR 0,polling_location
AR,2012-11-06,county,,Fay 04,Central Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,Fay 36,Central Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 05,Central Methodist Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 03,Spg. Rodeo Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Spg 13,Spg. Rodeo Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Spg 15,Spg. Rodeo Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Spg 23,Spg. Rodeo Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Spg 24,Spg. Rodeo Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Spg 25,Spg. Rodeo Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,24,St. Anne Parish Hall,6150 Remount Rd. N. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Fay 03,Sang Avenue Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Fay 42,Sang Avenue Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Spg 02,Sang Avenue Baptist Church,  AR 0,polling_location
AR,2012-11-06,county,,Fay 02,John Powell Senior Center,610 E Grove Springdale AR 0,polling_location
AR,2012-11-06,county,,17 Mulberry 1,Mulberry City Hall,207 North Main Street Mulberry AR 72947,polling_location
AR,2012-11-06,county,,18 Mulberry 2,Mulberry City Hall,207 North Main Street Mulberry AR 72947,polling_location
AR,2012-11-06,county,,Fay 01,Clarion Inn,1255 S Shiloh Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 15,Clarion Inn,1255 S Shiloh Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Fay 26,Clarion Inn,1255 S Shiloh Dr Fayetteville AR 0,polling_location
AR,2012-11-06,county,,Ward 4,MUNICIPAL AUDITORIUM,100W. 8TH ST EL DORADO AR 0,polling_location
AR,2012-11-06,county,,Durham,Durham Comm. Bldg.,  AR 0,polling_location
AR,2012-11-06,county,,Crawford,Brentwood School,16940 Hwy 71 South Winslow AR 0,polling_location
AR,2012-11-06,county,,Water Valley,Water Valley Fire Department,855 Water Valley Rd Imboden AR 0,polling_location
AR,2012-11-06,county,,Ward 3,ST. JAMES BAPTIST,608 S. MLK. JR. BLVD. EL DORADO AR 0,polling_location
AR,2012-11-06,county,,Cove Creek,Strickler Fire Station,13635 W Hwy 265 West Fork AR 0,polling_location
AR,2012-11-06,county,,Cove Creek-S,Strickler Fire Station,13635 W Hwy 265 West Fork AR 0,polling_location
AR,2012-11-06,county,,19 Mulberry 3,Mulberry American Legion,328 West 9th Street Mulberry AR 72947,polling_location
AR,2012-11-06,county,,Ward 2,HILLSBORO CHURCH OF CHRIST,1322 W. HILLSBORO EL DORADO AR 0,polling_location
AR,2012-11-06,county,,03-02,Henderson Fire Station,12487 Hwy 62 Henderson AR 72544,polling_location
AR,2012-11-06,county,,Ward 1,FAIRGROUNDS,1432 9TH ST EL DORADO AR 0,polling_location
AR,2012-11-06,county,,Sugar Loaf,Center Ridge Church,1004 Hiram Road Heber Springs AR 72543,polling_location
AR,2012-11-06,county,,Union,UNION BAPTIST CHURCH FAMILY LIFE CENTER,144 CRAIN CITY ROAD EL DORADO AR 0,polling_location
AR,2012-11-06,county,,Three Creeks,THREE CREEK WATER BLDG.,110 CHARLIE RODGERS ROAD EL DORADO AR 0,polling_location
AR,2012-11-06,county,,Wesson,THREE CREEK WATER BLDG.,110 CHARLIE RODGERS ROAD EL DORADO AR 0,polling_location
AR,2012-11-06,county,,111,Pulaski Heights United Methodist,4823 Woodlawn Dr. Little Rock AR 0,polling_location
AR,2012-11-06,county,,41,Little Flock Fire Department,1414 Little Flock Drive Rogers AR 72756,polling_location
AR,2012-11-06,county,,Smackover,FIRST UNITED METHODIST CHURCH,500 W. 5TH SMACKOVER AR 0,polling_location
AR,2012-11-06,county,,Center-House,Farmington Baptist Church,49 W Main Farmington AR 0,polling_location
AR,2012-11-06,county,,Farmington,Farmington Baptist Church,49 W Main Farmington AR 0,polling_location
AR,2012-11-06,county,,Farmington-S,Farmington Baptist Church,49 W Main Farmington AR 0,polling_location
AR,2012-11-06,county,,Prairie Twp 3,Farmington Baptist Church,49 W Main Farmington AR 0,polling_location
AR,2012-11-06,county,,20 Mountain,Mountainburg Assembly of God,922 Highway 71 NE Mountainburg AR 72946,polling_location
AR,2012-11-06,county,,2A,Conway Sports Center,10 Lower Ridge Rd Conway AR 72032,polling_location
AR,2012-11-06,county,,2B,Conway Sports Center,10 Lower Ridge Rd Conway AR 72032,polling_location
AR,2012-11-06,county,,2C,Conway Sports Center,10 Lower Ridge Rd Conway AR 72032,polling_location
AR,2012-11-06,county,,3B,Conway Sports Center,10 Lower Ridge Rd Conway AR 72032,polling_location
AR,2012-11-06,county,,4C,Conway Sports Center,10 Lower Ridge Rd Conway AR 72032,polling_location
AR,2012-11-06,county,,13,Knobel Community Center,280 Maple St Knobel AR 72435,polling_location
AR,2012-11-06,county,,Mt. Sherman,Mt. Sherman Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,Cane Hill,Cane Hill Museum,  AR 0,polling_location
AR,2012-11-06,county,,Brush Creek,Nob Hill Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,Warm Springs,Warm Springs Fire Department,13483 HWY 251 Warm Springs AR 0,polling_location
AR,2012-11-06,county,,Norphlet,NORPHLET CITY HALL,101 E. PADGETT NORPHLET AR 0,polling_location
AR,2012-11-06,county,,Casa,Casa City Hall,3587 3rd St Casa  AR 0,polling_location
AR,2012-11-06,county,,Boston,Morrow Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,21 Oliver Springs,Olver Springs Freewill Baptist Church,3144 Highway 348 Rudy AR 72952,polling_location
AR,2012-11-06,county,,Lisbon,AMERICAN LEGION HUT,2634 STEPHENS HWY MT. HOLLY AR 0,polling_location
AR,2012-11-06,county,,Mt Holly,AMERICAN LEGION HUT,2634 STEPHENS HWY MT. HOLLY AR 0,polling_location
AR,2012-11-06,county,,Wooley Store,AMERICAN LEGION HUT,2634 STEPHENS HWY MT. HOLLY AR 0,polling_location
AR,2012-11-06,county,,Country Box 3,PARKERS CHAPEL,401 PARKERS CHAPEL RD PARKERS CHAPEL AR 0,polling_location
AR,2012-11-06,county,,Cove,Cove City Hall,Hwy 71 South Cove AR 71937,polling_location
AR,2012-11-06,county,,Lawson,LAWSON FIRE DEPARTMENT,140 McCALL LAWSON AR 0,polling_location
AR,2012-11-06,county,,Lincoln,Lincoln Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Starr Hill,Lincoln Comm. Center,  AR 0,polling_location
AR,2012-11-06,county,,Junction City,JCT. CTY CITY HALL,207 N. MAIN JUNCTION CITY AR 0,polling_location
AR,2012-11-06,county,,43,Cornerstone Bible Fellowship Church,7351 Warden Rd. Sherwood AR 0,polling_location
