state,county_name,precinct_name,precinct_id,name,address
VA,,001 - CENTRAL,001,TABERNACLE UNITED METHODIST CHURCH,831 Poquoson Ave Poquoson VA  23662-1733
VA,,003 - WARD C,003,FORMER WAYNE HILLS ELEM SCHOOL,937 FIR STREET WAYNESBORO VA 22980
VA,,404 - COLLINSVILLE NUMBER 2,404,COLLINSVILLE PRIMARY SCHOOL,15 Primary School Rd Collinsville VA  24078-1104
VA,,203 - MONETA ELEM SCHOOL,203,MONETA ELEM SCHOOL,12718 N Old Moneta Rd Moneta VA  24121-5700
VA,,402 - WINDSOR,402,WINDSOR VOLUNTEER FIRE DEPT,80 E Windsor Bovd Windsor VA 23487
VA,,104 - COOPER,104,COOPER ELEM SCHOOL,200 Marcella Rd Hampton VA  23666-2554
VA,,305 - MOUNTAIN VALLEY,305,MVL CLUB,2485 NORTH FORK ROAD MARTINSVILLE VA 24112
VA,,702 - MIDWAY,702,MIDWAY FIRE STATION,11009 Bill Tuck Hwy Virgilina VA  24598-3105
VA,,101 - ABBS VALLEY,101,ABBS VALLEY FIRE DEPARTMENT,160 Kayla Ave Bluefield VA  24605-8620
VA,,302 - AXTON,302,AXTON ELEMENTARY SCHOOL,1500 A L Philpott Hwy Axton VA  24054-1992
VA,,402 - FOURTH WARD SECOND PRECINCT,402,SANDUSKY MIDDLE SCHOOL,805 Chinook Pl Lynchburg VA  24502-4937
VA,,405 - MOUNTAIN VIEW,405,VFW BUILDING,2327 Old Chatham Rd Martinsville VA  24112-6584
VA,,508 - BELGRADE,508,ROBIOUS MIDDLE SCHOOL,2701 Robious Crossing Dr Midlothian VA  23113-2187
VA,,015 - B M WILLIAMS,015,B M WILLIAMS PRIMARY SCHOOL,1100 Battlefield Blvd N Chesapeake VA  23320-4736
VA,,401 - COLLINSVILLE NUMBER 1,401,F-C MIDDLE SCHOOL - ENTRANCE B,645 Miles Rd Collinsville VA  24078-2453
VA,,401 - MARS HILL,401,MARS HILL CHURCH,401 E Main St Wakefield VA  23888-2962
VA,,204 - SPENCER,204,SPENCER RURITAN BLDG,150 GEORGE TAYLOR ROAD SPENCER VA 24165
VA,,504 - FREE BRIDGE,504,ELKS LODGE HALL,389 Elk Dr Charlottesville VA  22911-8434
VA,,001 - PRECINCT ONE,001,MANASSAS PARK HIGH SCHOOL,8200 Euclid Ave Manassas Park VA  20111-2353
VA,,102 - BERKELEY B,102,CLARA BYRD BAKER ELEMENTARY SCHOOL,3131 Ironbound Rd Williamsburg VA 23185
VA,,002 - WARD B,002,WAYNESBORO PUBLIC LIBRARY,600 S WAYNE AVENUE WAYNESBORO VA 22980
VA,,501 - BASSETT NUMBER ONE,501,BASSETT FIRE STATION,3735 Fairystone Park Hwy Bassett VA  24055-4013
VA,,402 - MT ZION,402,Mt. Zion Baptist Church,2591 Ridge Rd. Powhatan VA 23139
VA,,505 - DYERS STORE,505,DYERS STORE RURITAN BLDG,1900 Dyer Store Rd Martinsville VA  24112-7832
VA,,101 - JOLIVUE,101,VICTORY WORSHIP CENTER,200 Hammond Ln Staunton VA 24401
VA,,204 - JAMESTOWN D,204,JAMES CITY COUNTY RECREATION CENTER,5301 Longhill Rd Williamsburg VA 23188
VA,,703 - LIGNUM,703,HOPEWELL METHODIST CHURCH,23557 Lignum Rd Lignum VA  22726-1937
VA,,606 - BROSVILLE,606,BROSVILLE ELEMENTARY SCHOOL,195 Bulldog Ln Danville VA  24541-0865
VA,,401 - COURTHOUSE,401,ISLE OF WIGHT RURITAN BUILDING,17011 Courthouse Hwy Windsor VA  23487-7617
VA,,301 - RUSHMERE,301,FIRST GRAVEL HILL BAPTIST CHURCH,5230 Old Stage Hwy Smithfield VA  23430-4005
VA,,202 - STAUNTON RIVER HIGH SCHOOL,202,STAUNTON RIVER HIGH SCHOOL,1095 Golden Eagle Dr Moneta VA  24121-5964
VA,,021 - DAVIS CORNER,021,BETTIE F WILLIAMS ELEM SCHOOL,892 Newtown Rd Virginia Beach VA  23462-1145
VA,,304 - MOUNT OLIVET,304,MT OLIVET RURITAN BUILDING,400 Ward Rd Martinsville VA  24112-0503
VA,,102 - GUNVILLE,102,BASSETT RURITAN BUILDING,277 PHILPOTT DAM ROAD BASSETT VA 24055
VA,,607 - DRY FORK,607,DRY FORK VOL FIRE DEPT,4860 Dry Fork Rd Dry Fork VA  24549-4250
VA,,216 - YATES,216,YATES ELEM SCHOOL,73 Maxwell Ln Newport News VA  23606-1628
VA,,101 - SMITHFIELD,101,THE SMITHFIELD CENTER,220 N Church St Smithfield VA  23430-1206
VA,,103 - JENKINS,103,JENKINS ELEM SCHOOL,80 Menchville Rd Newport News VA  23602-6732
VA,,403 - LONGVIEW,403,CARROLLTON RURITAN BLDG,14138 Norsworthy Dr Carrollton VA 23314
VA,,409 - MANCHESTER,409,CREEKWOOD RECREATION CENTER,4225 KETCHAM DR CHESTERFIELD VA 23832
VA,,601 - FONTAINE,601,RICH ACRES ELEMENTARY SCHOOL,400 Rich Acres School Rd Martinsville VA  24112-0006
VA,,101 - CATAWBA,101,CATAWBA RECREATION CENTER,4965 Catawba Creek Rd. Catawba VA 24070
VA,,202 - HORSEPASTURE #1,202,HORSEPASTURE FIRE DEPT RECREATION BLDG,17787 A L Philpott Hwy Ridgeway VA 24148
VA,,040 - VIRGINIA SQUARE,040,GEORGE MASON UNIVERSITY,3401 Fairfax Dr Arlington VA 22201
VA,,603 - RIDGEWAY #1,603,RIDGEWAY LIBRARY,900 Vista View Ln RIDGEWAY VA 24148
VA,,501 - MANGOHICK,501,MANGOHICK VOL. FIRE/RESCUE,3493 King William Rd Aylett VA  23009-2434
VA,,062 - FENTRESS,062,CENTERVILLE AME CHURCH,1116 Fentress Road Chesapeake VA 23322
VA,,503 - CARRSVILLE,503,CARRSVILLE VOL FIRE DEPARTMENT,6201 Carrsville Hwy Carrsville VA  23315-3223
VA,,101 - BRENTSVILLE,101,BRENTSVILLE DIST HIGH SCHOOL,12109 Aden Rd Nokesville VA  20181-2340
VA,,001 - FIRST WARD,001,THOMAS JEFFERSON SCHOOL,601 S Oak St Falls Church VA  22046-3910
VA,,501 - WALTERS,501,WALTERS RURITAN BUILDING,27746 Walters Hwy Carrsville VA  23315-4301
VA,,514 - ROLFE,514,ROLFE MIDDLE SCHOOL,6901 Messer Rd Richmond VA 23231
VA,,415 - EVERGREEN,415,EVERGREEN ELEMENTARY SCHOOL,1701 Evergreen E Parkway Midlothian VA 23114
VA,,204 - TWO HUNDRED FOUR,204,FIRST BAPTIST CHURCH GYM,2709 Monument Ave Richmond VA  23220-2658
VA,,517 - TOWN HALL,517,VARINA ELEMENTARY SCHOOL,2551 New Market Rd Richmond VA  23231-7013
VA,,601 - CLINCHPORT,601,CLINCHPORT COMMUNITY CENTER,743 MUSTANG ST DUFFIELD VA 24244
VA,,504 - ZUNI,504,ZUNI RURITAN BUILDING,20221 Ruritan Dr Zuni VA  23898-3307
VA,,502 - STONY POINT,502,STONY POINT ELEM SCHOOL,3893 Stony Point Rd Keswick VA  22947-1503
VA,,301 - PLANK ROAD,301,SALEM ELEMENTARY SCHOOL,5401 JACKSON ROAD Fredericksburg VA 22407
VA,,007 - MILL GAP,007,BEULAH PRESBYTERIAN CHURCH,8740 Mill Gap Rd Monterey VA  24465-2447
VA,,501 - FIFTH WARD FIRST PRECINCT,501,TABERNACLE COMMUNITY LIFE CENTER,444 HALIFAX STREET PETERSBURG VA 23803
VA,,029 - TWENTY- NINE,029,ST ANDREWS METHODIST CHURCH,5615 Portsmouth Blvd Portsmouth VA  23701-1834
VA,,516 - SULLIVANS,516,SETTLERS RIDGE COMMUNITY CENTER,7428 Settlers Ridge Ct Henrico VA  23231-6972
VA,,705 - GRAHAM - GREENWAY,705,GRAHAM ROAD ELEMENTARY SCHOOL,2831 Graham Rd Falls Church VA  22042-1836
VA,,602 - HILLCREST,602,RICH ACRES FIRE STATION,1766 Joseph Martin Hwy Martinsville VA  24112-0121
VA,,402 - WHALEYVILLE,402,WHALEYVILLE COMMUNITY CENTER,6235 WHALEYVILLE BLVD Suffolk VA 23434
VA,,515 - SANDSTON,515,SANDSTON BAPTIST CHURCH,100 W Williamsburg Rd Sandston VA 23150
VA,,513 - BEAUFONT,513,FOREST VIEW RESCUE SQUAD,8008 Midlothian Tpke Richmond VA  23235-5232
VA,,106 - ARMSTRONG,106,ARMSTRONG ELEM SCHOOL,3401 Matoaka Rd Hampton VA  23661-1623
VA,,201 - FIELDALE,201,RANGELEY RURITAN BUILDING,134 Calloway Dr Fieldale VA  24089-3301
VA,,401 - FORT CHISWELL,401,FT CHISWELL HIGH SCHOOL,764 Fort Chiswell Rd Max Meadows VA  24360-3303
VA,,513 - PLEASANTS,513,HIGHLAND SPRINGS ELEMENTARY SCHOOL,600 Pleasant St Highland Springs VA  23075-1221
VA,,501 - KESWICK,501,ZION HILL BAPTIST CHURCH,802 Zion Hill Rd Keswick VA  22947-2409
VA,,518 - WHITLOCKS,518,VARINA CHURCH OF THE NAZARENE,5350 Darbytown Rd Richmond VA  23231-6527
VA,,103 - WEST CLOYD,103,NEW RIVER VALLEY FAIRGROUNDS,5581 FAIR GROUNDS CIRCLE Dublin VA 24084
VA,,201 - PRECINCT 2-1,201,RUTH CAMP CAMPBELL MEMORIAL LIBRARY,280 N COLLEGE DRIVE Franklin VA 23851
VA,,202 - KILN CREEK,202,YORK COUNTY LIBRARY-TABB,100 Long Green Blvd Yorktown VA  23693-4138
VA,,601 - LAKESIDE,601,MORGAN MEMORIAL LIBRARY,443 W WASHINGTON STREET Suffolk VA 23434
VA,,023 - WESTSIDE,023,WESTSIDE ELEMENTARY SCHOOL,1441 WESTSIDE BLVD. NW ROANOKE VA 24017
VA,,108 - MERCER,108,MERCER MIDDLE SCHOOL,42149 Greenstone Dr Stone Ridge VA  20105-3016
VA,,118 - MALLORY,118,MALLORY ELEM SCHOOL,331 Big Bethel Rd Hampton VA  23666-3854
VA,,120 - LUNSFORD,120,J. MICHAEL LUNSFORD MIDDLE SCHOOL,26020 Ticonderoga Road Chantilly VA 20152
VA,,403 - PARKIN'S MILL,403,BOWMAN LIBRARY,871 Tasker Rd Stephens City VA  22655-2207
VA,,302 - GRIFFITH,302,FALLING SPG PRESBYTERIAN CHURCH,115 SPRING CHURCH ROAD Hot Springs VA  24445-2300
VA,,301 - DENDRON,301,FIRST BAPTIST CHURCH,2550 ROLFE HIGHWAY Dendron VA 23839
VA,,502 - STONE CREEK,502,STONE CREEK POLLING HOUSE,ST RD 352 Pennington Gap VA 24277
VA,,401 - MILLBORO,401,MILLBORO RURITAN CLUB,276 Church St Millboro VA  24460-2133
VA,,202 - COURTHOUSE,202,KING WILLIAM ADMIN. BUILDING,180 Horse Landing Rd King William VA  23086-2705
VA,,413 - POPLAR HALLS,413,POPLAR HALLS ELEMENTARY SCHOOL,5523 Pebble Ln Norfolk VA  23502-4409
VA,,107 - LITTLE RIVER,107,LITTLE RIVER ELEMENTARY SCHOOL,43464 Hyland Hills St South Riding VA  20152-2565
VA,,303 - FALLING SPRING,303,FALLING SPG PRESBYTERIAN CH,410 Falling Spring Rd Glasgow VA  24555-2216
VA,,504 - GREEN COVE,504,GREEN COVE COMMUNITY BUILDING,41221 Green Cove Rd Damascus VA  24236-4433
VA,,505 - KEOKEE,505,KEOKEE ELEM SCHOOL,ST RD 606 Keokee VA 24265
VA,,305 - SHOULDERS HILL,305,UNION BAPTIST MISSIONARY CHURCH,5414 NANSEMOND PARKWAY SUFFOLK VA 23435
VA,,303 - BETHESDA METHODIST CHURCH,303,BETHESDA METHODIST CHURCH,14340 Wyatts Way Huddleston VA  24104-4137
VA,,203 - WHITE GATE,203,WHITE GATE COMMUNITY CENTER,2760 Walkers Creek Valley Rd Pearisburg VA  24134-2880
VA,,503 - TOBACCOVILLE,503,Macon Vol. Fire Dept.,6377 Old Buckingham Rd Powhatan VA 23139
VA,,304 - FOREST YOUTH ATHLETIC ASSOC,304,FOREST YOUTH ATHLETIC ASSOC,3372 Thomas Jefferson Rd Forest VA  24551-4108
VA,,301 - NEW LONDON ACADEMY,301,NEW LONDON ACADEMY,1133 Academy Ln Forest VA 24551
VA,,301 - FAIRVIEW,301,FAIRVIEW COMMUNITY CENTER,24403 Mountain Valley Rd Millboro VA  24460-2550
VA,,101 - WAVERLY,101,HIGHER WAY MINISTRIES,130 Bank St Waverly VA  23890-3423
VA,,114 - DULLES SOUTH,114,DULLES SOUTH MULTIPURPOSE CENTER,24950 Riding Center Dr South Riding VA 20152
VA,,101 - SUBLETTS,101,FINE CREEK FIRE DEPT,1825 Huguenot Trl Powhatan VA  23139-4502
VA,,501 - ROBERTS A,501,JAMES RIVER ELEMENTARY SCHOOL,8901 Pocahontas Trl Williamsburg VA 23185
VA,,505 - CLEARBROOK,505,CLEARBROOK ELEM SCHOOL,5205 Franklin Rd SW Roanoke VA  24014-6657
VA,,601 - PROSPECT,601,PROSPECT FIRE HOUSE,45 Campbell Hill Rd Prospect VA  23960-2156
VA,,401 - COURTHOUSE,401,Central High School,17024 The Trail King & Queen CH VA 23085
VA,,217 - RIVERVIEW,217,CITY FARM GYM,100 City Farm Rd Newport News VA  23602-7506
VA,,602 - FREE UNION,602,FREE UNION BAPTIST CHURCH,4282 Millington Rd Free Union VA  22940-2131
VA,,102 - RICH CREEK,102,RICH CREEK COMMUNITY CENTER,140 Spruce St Rich Creek VA  24147-9717
VA,,202 - SOUTH PULASKI,202,CENTRAL GYM,143 3RD STREET NW Pulaski VA 24301
VA,,034 - HICKORY MIDDLE SCHOOL,034,HICKORY MIDDLE SCHOOL,1997 Hawk Blvd Chesapeake VA  23322-2125
VA,,102 - HARDY VOL FIRE CO,102,HARDY VOL FIRE COMPANY,1220 BANDY MILL ROAD HARDY VA 24101
VA,,101 - OWENTON,101,Upper K&Q Rescue Squad Bldg,155 Indian Neck Road Newtown VA 23126
VA,,101 - WARM SPRINGS,101,WARM SPRINGS PRESBYTERIAN CHURCH,73 Church Dr Warm Springs VA 24484
VA,,402 - STONEHOUSE B,402,NORGE ELEMENTARY SCHOOL,7311 Richmond Rd Williamsburg VA  23188-7221
VA,,202 - UNIVERSITY HALL,202,UNIVERSITY HALL,300 Massie Rd Charlottesville VA  22903-1749
VA,,301 - SHACKLEFORDS,301,Lower K&Q Fire Building,4764 York River Road Shacklefords VA 23156
VA,,101 - WASHINGTON,101,WASHINGTON FIRE HALL,10 Firehouse Ln Washington VA  22747-1924
VA,,309 - THREE HUNDRED NINE,309,IMPERIAL PLAZA,1717 BELLEVUE AVENUE richmond VA  23227-3961
VA,,117 - CARTER,117,ROSA LEE CARTER ELEMENTARY SCHOOL,43330 Loudoun Reserve Dr Ashburn VA 20148
VA,,203 - KINGS FORK,203,KINGS FORK MIDDLE SCHOOL,350 KINGS FORK ROAD Suffolk VA 23434
VA,,401 - LOW MOOR,401,JACKSON RIV TECHNICAL CENTER,105 E Country Club Ln Covington VA  24426-6303
VA,,301 - PRECINCT 3-1,301,WHITE STONE FIRE DEPARTMENT,578 Chesapeake Dr White Stone VA  22578-2676
VA,,601 - MILLBROOK,601,MILLBROOK HIGH SCHOOL,251 First Woods Dr Winchester VA  22603-5800
VA,,101 - WEST POINT,101,WEST POINT ARMORY,110 THOMPSON AVENUE WEST POINT VA 23181
VA,,303 - ST LUKE,303,ST LUKE LUTHERAN CHURCH,923 Saint Luke Rd Woodstock VA  22664-3547
VA,,020 - TWENTY,020,NOBLE STREET BAPTIST CHURCH,100 Noble St Portsmouth VA  23702-1060
VA,,406 - STONE ROBINSON,406,STONE-ROBINSON ELEM SCHOOL,958 N Milton Rd Charlottesville VA  22911-3612
VA,,201 - HOT SPRINGS,201,HOT SPRINGS RESCUE SQUAD BLDG,2670 MAIN STREET Hot Springs VA 24445
VA,,501 - OLDMILL,501,King & Queen Elementary School,24667 The Trail Mattaponi VA 23110
VA,,112 - ONE HUNDRED TWELVE,112,THOMAS JEFFERSON HIGH SCHOOL,4100 W Grace St Richmond VA  23230-3802
VA,,501 - SAINT CHARLES,501,ST CHARLES ELEM SCHOOL,ST RD 352 St. Charles VA 24282
VA,,306 - GARST MILL,306,CAVE SPRING RESCUE STATION,3206 Valley Forge Avenue Roanoke VA 24018
VA,,502 - ROBERTS B,502,MT. GILEAD BAPTIST CHURCH,8660 Pocahontas Trl Williamsburg VA 23185
VA,,201 - BACONS CASTLE,201,MT NEBO BAPTIST CHURCH,5738 Colonial Trl E Surry VA  23883-2331
VA,,401 - STICKLEYVILLE,401,STICKLEYVILLE ELEM SCHOOL,HWY 58 Stickleyville VA 24244
VA,,201 - PEARISBURG,201,PEARISBURG TOWN HALL,112 Tazewell St Pearisburg VA  24134-1632
VA,,002 - SECOND WARD,002,OAKWOOD APARTMENTS,501 Roosevelt Blvd Falls Church VA  22044-3114
VA,,201 - CLARKS,201,Lawson-Marriott Elementary School,1599 Newtown Road Saint Stephens Church VA 23148
VA,,402 - MAX MEADOWS,402,MAX MEADOWS RURITAN CLUB,106 CLARK AVE MAX MEADOWS VA  24360-4015
VA,,404 - DRYDEN,404,DRYDEN PRIMARY SCHOOL,ALT 58 Dryden VA 24244
VA,,102 - MOUNTAIN GROVE,102,MOUNTAIN GROVE COMMUNITY CTR,4940 Mountain Valley Rd Warm Springs VA  24484-2186
VA,,101 - COURTHOUSE,101,OLD KG ELEM SCHOOL BOARD OFF,9100 Saint Anthonys Rd King George VA  22485-3413
VA,,001 - ONE,001,FAIRFAX PRESBYTERIAN CHURCH,10723 Main St Fairfax VA  22030-6905
VA,,201 - PRECINCT 2-1,201,TRINITY EPISCOPAL CHURCH,8484 Mary Ball Rd Lancaster VA  22503-2518
VA,,101 - BROADWAY,101,BROADWAY FIRE DEPARTMENT,117 N CENTRAL ST BROADWAY VA 22815
VA,,404 - RAVEN,404,RAVEN ELEMENTARY SCHOOL,23 School St Raven VA  24639-9773
VA,,602 - STUARTS DRAFT RESCUE,602,STUARTS DRAFT RESCUE SQUAD,10 Manor Rd Stuarts Draft VA  24477-2744
VA,,501 - GREENVILLE,501,RIVERHEADS HIGH SCHOOL,19 Howardsville Rd Staunton VA  24401-5714
VA,,502 - NEWTOWN,502,R. E. AYLOR MIDDLE SCHOOL,901 Aylor Rd Stephens City VA  22655-3118
VA,,035 - LEE-HI,035,WINDSOR HILLS UNITED METHODIST CHURCH,3591 Windsor Rd SW Roanoke VA  24018-2047
VA,,101 - ELYDALE,101,ELYDALE ELEMENTARY SCHOOL,US 58 Ewing VA 24248
VA,,604 - ENGLAND RUN,604,ENGLAND RUN LIBRARY,806 LYONS BLVD FREDERICKSBURG VA 22406
VA,,302 - PRECINCT 3-2,302,GRACE EPISCOPAL CHURCH,303 S Main St Kilmarnock VA  22482-9595
VA,,803 - WILSON,803,VALLEY VOCATIONAL TECHNICAL CENTER,49 Hornet Rd Fishersville VA  22939-3416
VA,,307 - YELLOW MOUNTAIN,307,MOUNT ED BAPTIST CHURCH,1606 Craigs Store Rd Afton VA  22920-2047
VA,,304 - POWHATAN D,304,WARHILL HIGH SCHOOL,4615 Opportunity Way Williamsburg VA 23188
VA,,032 - THIRTY-TWO,032,HODGES MANOR ELEMENTARY SCH,1201 Cherokee Rd Portsmouth VA  23701-1707
VA,,503 - ROBERTS C,503,GRACE BAPTIST CHURCH,1013 Penniman Rd Williamsburg VA  23185-5450
VA,,401 - PRECINCT 4-1,401,KILMARNOCK RESCUE SQUAD BLDG,61 Harris Rd Kilmarnock VA  22482-3845
VA,,502 - RIXEYVILLE,502,HAZEL RIVER ASSEMBLY OF GOD CH,14383 Hazel River Church Road Rixeyville VA 22737
VA,,402 - WEST WAKEFIELD,402,PROGRESSIVE MEN'S CLUB,29695 Sussex Dr Waverly VA  23890-3609
VA,,103 - SOUTHEAST,103,STONE SPRING ELEMENTARY SCHOOL,1575 PEACH GROVE AVE HARRISONBURG VA  22801-8010
VA,,501 - PRECINCT 5-1,501,IRVINGTON BAPTIST CHURCH,53 King Carter Dr Irvington VA  22480-2007
VA,,301 - THREE HUNDRED ONE,301,JOHN MARSHALL HS SOUTH ENT,4225 Old Brook Rd Richmond VA  23227-3802
VA,,303 - WOODWAY,303,ELK KNOB ELEM SCHOOL,HWY 421 Pennington Gap VA 24277
VA,,601 - SHERANDO,601,SHERANDO COMMUNITY CENTER,1863 Mt Torrey Rd Lyndhurst VA  22952-2303
VA,,301 - OAK HALL,301,ARCADIA HIGH SCHOOL,8210 Lankford Hwy Oak Hall VA  23416-2114
VA,,702 - BACHELORS HALL,702,BACHELORS HALL FIRE STATION,1260 DUNCAN DRIVE DANVILLE VA 24541
VA,,119 - ARCOLA,119,ARCOLA ELEMENTARY SCHOOL,41740 Tall Cedars Pkwy Aldie VA 20105
VA,,102 - BEN SALEM,102,BEN SALEM SCHOOL HOUSE,14 Ben Salem Ln Buena Vista VA  24416-4648
VA,,301 - POWHATAN A,301,HORNSBY MIDDLE SCHOOL,850 Jolly Pond Rd Williamsburg VA 23188
VA,,702 - BRENTS MILL,702,HARRISON ROAD COMMUNITY CENTER,4728 Harrison Rd Fredericksburg VA  22408-1839
VA,,403 - SEMINARY,403,SEMINARY POLLING HOUSE,ST RD 708 Big Stone Gap VA 24219
VA,,704 - RICHARDSVILLE,704,RICHARDSVILLE FIRE HALL,29361 Eleys Ford Rd Richardsville VA  22736-1916
VA,,301 - FORT DEFIANCE,301,CLYMORE ELEMENTARY SCHOOL,184 Fort Defiance Rd Fort Defiance VA  24437-2001
VA,,402 - PARKSLEY,402,PARKSLEY FIRE HOUSE,18443 DUNNE AVENUE Parksley VA 23421
VA,,402 - MONTICELLO,402,MONTICELLO HIGH SCHOOL,1400 Independence Way Charlottesville VA  22902-8745
VA,,301 - NUMBER THREE,301,AMELIA FIRE DEPARTMENT,8950 Otterburn Rd Amelia Court House VA  23002-4854
VA,,502 - RUE,502,METOMPKIN ELEMENTARY SCHOOL,24501 Parksley Rd Parksley VA  23421-2519
VA,,503 - CAVE SPRING,503,CHURCH OF THE HOLY SPIRIT,6011 Merriman Rd Roanoke VA  24018-6615
VA,,024 - LARKSPUR,024,ST ANDREWS METHODIST CHURCH,717 Tucson Rd Virginia Beach VA  23462-6406
VA,,102 - STUARTS DRAFT ELEMENTARY,102,STUARTS DRAFT ELEMENTARY SCHOOL,63 School Blvd Stuarts Draft VA  24477-3202
VA,,103 - VERONA,103,AUGUSTA COUNTY GOVT CENTER,18 Government Center Ln Verona VA  24482-2639
VA,,502 - WALKER,502,T C Walker Elementary School,6099 T C Walker Rd Gloucester VA 23061
VA,,208 - HIDENWOOD,208,HIDENWOOD ELEM SCHOOL,501 Blount Point Rd Newport News VA  23606-2012
VA,,401 - STONEHOUSE A,401,CROSSWALK COMMUNITY CHURCH,7575  Richmond Rd Williamsburg VA 23188
VA,,302 - EDINBURG,302,EDINBURG FIRE DEPARTMENT,200 Stoney Creek Blvd Edinburg VA  22824-9700
VA,,401 - SHILOH,401,KING GEORGE ELEMENTARY SCHOOL,10381 Ridge Rd King George VA  22485-3944
VA,,502 - GRAHAM,502,BLUEFIELD TOWN HALL,112 Huffard Dr Bluefield VA  24605-9209
VA,,701 - DISTRICT 2,701,CLIFTON FORGE RESCUE SQUAD,520 COMMERCIAL AVENUE Clifton Forge VA  24422-1066
VA,,801 - DOOMS,801,HUGH K. CASSELL ELEMENTARY SCHOOL,1301 Rockfish Rd Waynesboro VA 22980
VA,,601 - DISTRICT 1,601,CLIFTON FORGE FIREHOUSE,701 Church St Clifton Forge VA  24422-1742
VA,,028 - TWENTY EIGHT,028,LAKEVIEW ELEMENTARY SCHOOL,1300 Horne Ave Portsmouth VA  23701-3122
VA,,304 - EAST IVY,304,MILLER CENTER,2201 Old Ivy Rd Charlottesville VA  22903-4822
VA,,304 - OAK GROVE,304,OAK GROVE ELEM. SCHOOL,5005 Grandin Road Ext Roanoke VA  24018-2231
VA,,501 - KILBYS MILL,501,FOREST GLEN MIDDLE SCHOOL,200 FOREST GLEN DRIVE Suffolk VA 23434
VA,,048 - COURTLANDS,048,CLARENDON EDUCATION CENTER,2801 Clarendon Blvd Arlington VA  22201-2868
VA,,202 - DANTE,202,DANTE COMMUNITY CENTER,142 Lower Bearwallow Road DANTE VA 24237
VA,,103 - CITY HALL,103,CITY HALL,22 Lincoln St Hampton VA  23669-3522
VA,,301 - IVY,301,MERIWETHER LEWIS ELEM SCHOOL,1610 Owensville Rd Charlottesville VA  22901-9407
VA,,401 - CARPERS VALLEY,401,SENSENY ROAD SCHOOL,1481 Senseny Rd Winchester VA  22602-6421
VA,,201 - PRECINCT 2-1,201,ROYAL BAPTIST CH ASSEMBLY HALL,106 W Atlantic St Emporia VA  23847-1202
VA,,201 - SWEET HALL,201,VFW POST #8356,1658 V F W Rd West Point VA  23181-3040
VA,,702 - WALLACE,702,WALLACE MIDDLE SCHOOL,13077 Wallace Pike Bristol VA  24202-3601
VA,,045 - BUCKINGHAM,045,BARRETT SCHOOL,4401 N Henderson Rd Arlington VA  22203-2711
VA,,101 - PRECINCT 1-1,101,UPPER LANCASTER RURITAN CENTER,3989 WHITE CHAPEL ROAD LANCASTER VA 22503
VA,,202 - BRANCHVILLE,202,BRANCHVILLE COMMUNITY CENTER,15257 Darden St Branchville VA  23828-2241
VA,,404 - FOUR HUNDRED FOUR,404,JAHNKE ROAD BAPTIST CHURCH,6023 Jahnke Rd Richmond VA  23225-2837
VA,,103 - BRANCHLANDS,103,SENIOR CENTER,1180 Pepsi Pl Charlottesville VA  22901-2865
VA,,018 - INDIAN RIVER,018,SPARROW ROAD INTERMD SCHOOL,1605 Sparrow Rd Chesapeake VA  23325-4027
VA,,002 - TWO,002,STACY C. SHERWOOD COMMUNITY CENTER,3740 Old Lee Hwy Fairfax VA  22030-1865
VA,,104 - AGNOR-HURT,104,AGNOR-HURT ELEMENTARY SCHOOL,3201 Berkmar Dr Charlottesville VA  22901-1475
VA,,302 - NATURAL BRIDGE,302,NATURAL BRIDGE CHRISTIAN FELLOWSHIP CHURCH,21 GILMORES MILL RD NATURAL BRIDGE STATION VA 24579
VA,,302 - WALLS BRIDGE,302,RUNNYMEADE HUNT CLUB,6837 White Marsh Rd Elberon VA  23846-2510
VA,,105 - DUNLORA,105,CATEC,1000 Rio Rd E Charlottesville VA  22901-1803
VA,,202 - CHUCKATUCK,202,CHUCKATUCK VOL FIRE STATION,300 KINGS HIGHWAY Suffolk VA 23432
VA,,203 - GEORGETOWN,203,ALBEMARLE HIGH SCHOOL,2775 Hydraulic Rd Charlottesville VA  22901-8917
VA,,503 - MIDLOTHIAN,503,MIDLOTHIAN HIGH SCHOOL,401 Charter Colony Pkwy Midlothian VA  23114-4366
VA,,031 - FISHBURN PARK,031,FISHBURN PARK SCHOOL,3057 Colonial Ave SW Roanoke VA  24015-4705
VA,,201 - JACK JOUETT,201,JACK JOUETT MIDDLE SCHOOL,210 Lambs Ln Charlottesville VA  22901-8951
VA,,811 - EIGHT HUNDRED ELEVEN,811,HOPSON MASONIC LODGE,800 PRINCE HALL DRIVE richmond VA  23224-3488
VA,,101 - PRECINCT 1-A,101,SKIPPERS VOTING HOUSE,4900 Skippers Rd Skippers VA  23879-2071
VA,,301 - BEN HUR,301,Ben Hur,VO-TECH SCHOOL ALT 58 Jonesville VA 24263
VA,,404 - BOOKER T WASHINGTON,404,BOOKER T WASHINGTON ELEM SCHOOL,204 WALNUT STREET SUFFOLK VA 23434
VA,,403 - BRANDERMILL,403,SWIFT CREEK ELEMENTARY SCHOOL,13800 Genito Rd Midlothian VA  23112-4006
VA,,307 - COSBY,307,COSBY HIGH SCHOOL,14300 Fox Club Pkwy Midlothian VA 23112
VA,,404 - SOUTH VINTON,404,CHARLES R HILL SENIOR CENTER,814 E Washington Ave Vinton VA  24179-2148
