state,jurisdiction_type,county_name,precinct_name,name,address
KY,county,,PRECINCT 146 41 DISTRICT,ST MATTHEWS BAPTIST CHURCH LOBBY,3515 GRANDVIEW AVE LOUISVILLE KY 40207
KY,county,,NEW COLUMBUS,NEW COLUMBUS BAPTIST CHURCH,16185 NEW COLUMBUS RD CORINTH KY 41010
KY,county,,BRYAN STATION,NORTH VIEW BAPTIST CHURCH,1742 BRYAN STATION RD LEXINGTON KY 40505
KY,county,,VINE GROVE EAST,NORTH HARDIN MIDDLE SCHOOL,100 TROJAN WAY CAFETERIA RADCLIFF KY 40160
KY,county,,PRECINCT 107 44 DISTRICT,FARNSLEY MIDDLE SCHOOL GYM,3400 LEES LN LOUISVILLE KY 40216
KY,county,,PRECINCT 113 44 DISTRICT,FARNSLEY MIDDLE SCHOOL GYM,3400 LEES LN LOUISVILLE KY 40216
KY,county,,MATLOCK,PLANO BAPTIST CHURCH,600 PLANO-RICHPOND RD BOWLING GREEN KY 42104
KY,county,,PRECINCT 150 37 DISTRICT,UNITED FOOD & COMMERCIAL WORKERS LOCAL 227,3330 PINECROFT DR LOUISVILLE KY 40219
KY,county,,PRECINCT 138 37 DISTRICT,UNITED FOOD & COMMERCIAL WORKERS LOCAL 227,3330 PINECROFT DR LOUISVILLE KY 40219
KY,county,,PRECINCT 181 29 DISTRICT,CARRITHERS MIDDLE SCHOOL CAFETERIA,4320 BILLTOWN RD LOUISVILLE KY 40299
KY,county,,PRECINCT 151 29 DISTRICT,CARRITHERS MIDDLE SCHOOL CAFETERIA,4320 BILLTOWN RD LOUISVILLE KY 40299
KY,county,,PRECINCT 170 29 DISTRICT,CARRITHERS MIDDLE SCHOOL CAFETERIA,4320 BILLTOWN RD LOUISVILLE KY 40299
KY,county,,PRECINCT 140 31 DISTRICT,CARRITHERS MIDDLE SCHOOL CAFETERIA,4320 BILLTOWN RD LOUISVILLE KY 40299
KY,county,,ROBEY,1ST BAPTIST CHURCH,303 EAST CEDAR ST FRANKLIN KY 42134
KY,county,,PRECINCT 151 30 DISTRICT,SENECA HIGH SCHOOL GYM,3510 GOLDSMITH LN LOUISVILLE KY 40220
KY,county,,PRECINCT 122 30 DISTRICT,SENECA HIGH SCHOOL GYM,3510 GOLDSMITH LN LOUISVILLE KY 40220
KY,county,,PRECINCT 124 30 DISTRICT,SENECA HIGH SCHOOL GYM,3510 GOLDSMITH LN LOUISVILLE KY 40220
KY,county,,PRECINCT 129 30 DISTRICT,SENECA HIGH SCHOOL GYM,3510 GOLDSMITH LN LOUISVILLE KY 40220
KY,county,,PRECINCT 130 30 DISTRICT,SENECA HIGH SCHOOL GYM,3510 GOLDSMITH LN LOUISVILLE KY 40220
KY,county,,WEST LIBERTY #1,MORGAN CO COMMUNITY CENTER GYM,450 PRESTONSBURG ST WEST LIBERTY KY 41472
KY,county,,WEST LIBERTY #2,MORGAN CO COMMUNITY CENTER GYM,450 PRESTONSBURG ST WEST LIBERTY KY 41472
KY,county,,LACY CREEK,MORGAN CO COMMUNITY CENTER GYM,450 PRESTONSBURG ST WEST LIBERTY KY 41472
KY,county,,WEST LIBERTY #3,MORGAN CO COMMUNITY CENTER GYM,450 PRESTONSBURG ST WEST LIBERTY KY 41472
KY,county,,PRECINCT 118 35 DISTRICT,HOLY FAMILY CATHOLIC SAFFIN CTR,3926 POPLAR LEVEL RD LOUISVILLE KY 40213
KY,county,,PROVIDENCE,LOCUST GROVE BAPTIST CHURCH,1871 LOCUST GROVE RD MURRAY KY 42071
KY,county,,PRECINCT 122 40 DISTRICT,SHIVELY CITY HALL,3920 DIXIE HWY LOUISVILLE KY 40216
KY,county,,PRECINCT 123 40 DISTRICT,SHIVELY CITY HALL,3920 DIXIE HWY LOUISVILLE KY 40216
KY,county,,MANTLE,BELLWOOD APTS COMMUNITY BLDG,540 BELLWOOD DR ELIZABETHTOWN KY 42701
KY,county,,SCIENCE HILL CO 23,SCIENCE HILL IND SCHOOL,6007 N HWY 27 SCIENCE HILL KY 42553
KY,county,,BUNCOMBE 24,SCIENCE HILL IND SCHOOL,6007 N HWY 27 SCIENCE HILL KY 42553
KY,county,,BUFFALO EAST,ABRAHAM LINCOLN ELEMENTARY,2101 LINCOLN FARM RD HODGENVILLE KY 42716
KY,county,,LINCOLN FARM,ABRAHAM LINCOLN ELEMENTARY,2101 LINCOLN FARM RD HODGENVILLE KY 42716
KY,county,,OTTER,ABRAHAM LINCOLN ELEMENTARY,2101 LINCOLN FARM RD HODGENVILLE KY 42716
KY,county,,EUNICE PELLYTON,A-1 GATE,7624 LIBERTY RD COLUMBIA KY 42728
KY,county,,LITTLE CAKE,A-1 GATE,7624 LIBERTY RD COLUMBIA KY 42728
KY,county,,COVINGTON #27,LATONIA ELEMENTARY SCHOOL,3901 HUNTINGTON AVE COVINGTON KY 41015
KY,county,,COVINGTON #30,LATONIA ELEMENTARY SCHOOL,3901 HUNTINGTON AVE COVINGTON KY 41015
KY,county,,MURRAY #9,UNIVERSITY CHURCH OF CHRIST,801 N. 12TH ST MURRAY KY 42071
KY,county,,PRECINCT 167 34 DISTRICT,KLONDIKE ELEMENTARY SCHOOL GYM,3807 KLONDIKE LN LOUISVILLE KY 40218
KY,county,,PRECINCT 138 30 DISTRICT,KLONDIKE ELEMENTARY SCHOOL GYM,3807 KLONDIKE LN LOUISVILLE KY 40218
KY,county,,PRECINCT 131 31 DISTRICT,KLONDIKE ELEMENTARY SCHOOL GYM,3807 KLONDIKE LN LOUISVILLE KY 40218
KY,county,,PRECINCT 135 31 DISTRICT,KLONDIKE ELEMENTARY SCHOOL GYM,3807 KLONDIKE LN LOUISVILLE KY 40218
KY,county,,PRECINCT 144 30 DISTRICT,PHOENIX SCHOOL OF DISCOVERY AT MYERS BLDG GYM,3741 PULLIAM DR LOUISVILLE KY 40218
KY,county,,PRECINCT 123 30 DISTRICT,PHOENIX SCHOOL OF DISCOVERY AT MYERS BLDG GYM,3741 PULLIAM DR LOUISVILLE KY 40218
KY,county,,PRECINCT 135 30 DISTRICT,PHOENIX SCHOOL OF DISCOVERY AT MYERS BLDG GYM,3741 PULLIAM DR LOUISVILLE KY 40218
KY,county,,PRECINCT 137 30 DISTRICT,PHOENIX SCHOOL OF DISCOVERY AT MYERS BLDG GYM,3741 PULLIAM DR LOUISVILLE KY 40218
KY,county,,SULLIVAN,NEW HOPE BAPTIST CHURCH,1028 NEW HOPE CHURCH RD MAYFIELD KY 42066
KY,county,,BETHLEHEM,BETHLEHEM BAPTIST CHURCH,210 WOODS PIKE BETHLEHEM KY 40007
KY,county,,FRANKLINTON,BETHLEHEM BAPTIST CHURCH,210 WOODS PIKE BETHLEHEM KY 40007
KY,county,,NORTH BENTON,1ST BAPTIST CHURCH,910 MAIN ST BENTON KY 42025
KY,county,,BUTTERFLY,BIBLE BAPTIST CHURCH SAM FUGATE MEMORIAL GYM,37 SPEEDWAY RD BONNYMAN KY 41719
KY,county,,PRECINCT 154 35 DISTRICT,LIBERTY HIGH SCHOOL GYM,3307 E INDIAN TRL LOUISVILLE KY 40213
KY,county,,PRECINCT 127 35 DISTRICT,LIBERTY HIGH SCHOOL GYM,3307 E INDIAN TRL LOUISVILLE KY 40213
KY,county,,LACKEY/WAYLAND,WAYLAND SENIOR CITIZEN BLDG,2643 KING KELLY COLEMAN HWY WAYLAND KY 41666
KY,county,,SPARKSVILLE BREEDING,BREEDING FIRE DEPT,290 FIRE DEPT RD COLUMBIA KY 42728
KY,county,,TOMAHAWK,TOMAHAWK FIRE DEPT,RR 122 TOMAHAWK KY 41262
KY,county,,PRECINCT 131 43 DISTRICT,CHENOWETH ELEMENTARY SCHOOL LIBRARY,3622 BROWNSBORO RD LOUISVILLE KY 40207
KY,county,,CHATHAM,CHATHAM CHRISTIAN CHURCH,3809 BROOKSVILLE CHATHAM RD AUGUSTA KY 41002
KY,county,,WEST DOOR,SIMPSON COUNTY COURTHOUSE,100 COURTHOUSE SQUARE FRANKLIN KY 42134
KY,county,,PRECINCT 147 30 DISTRICT,HUNSINGER LANE BAPTIST CHURCH,3400 SUMMERFIELD DR LOUISVILLE KY 40220
KY,county,,PRECINCT 136 30 DISTRICT,HUNSINGER LANE BAPTIST CHURCH,3400 SUMMERFIELD DR LOUISVILLE KY 40220
KY,county,,PRECINCT 113 31 DISTRICT,HUNSINGER LANE BAPTIST CHURCH,3400 SUMMERFIELD DR LOUISVILLE KY 40220
KY,county,,PRECINCT 114 31 DISTRICT,HUNSINGER LANE BAPTIST CHURCH,3400 SUMMERFIELD DR LOUISVILLE KY 40220
KY,county,,PRECINCT 132 31 DISTRICT,HUNSINGER LANE BAPTIST CHURCH,3400 SUMMERFIELD DR LOUISVILLE KY 40220
KY,county,,PRECINCT 145 31 DISTRICT,HUNSINGER LANE BAPTIST CHURCH,3400 SUMMERFIELD DR LOUISVILLE KY 40220
KY,county,,PRECINCT 118 41 DISTRICT,BROADWAY BAPTIST CHURCH,4000 BROWNSBORO RD LOUISVILLE KY 40207
KY,county,,PRECINCT 134 41 DISTRICT,BROADWAY BAPTIST CHURCH,4000 BROWNSBORO RD LOUISVILLE KY 40207
KY,county,,PRECINCT 125 43 DISTRICT,BROADWAY BAPTIST CHURCH,4000 BROWNSBORO RD LOUISVILLE KY 40207
KY,county,,PRECINCT 126 43 DISTRICT,BROADWAY BAPTIST CHURCH,4000 BROWNSBORO RD LOUISVILLE KY 40207
KY,county,,SUTTY,FRAKES ELEMENTARY SCHOOL,29 HENDERSON SETTLEMENT LOOP FRANKES KY 40940
KY,county,,PRECINCT 108 41 DISTRICT,AVENUE PLAZA 2ND FLOOR COMMUNITY ROOM,400 S 8TH ST LOUISVILLE KY 40203
KY,county,,NEW CITY NORTH,COLLEGE FINE ARTS BLDG,210 UNIVERSITY DR CAMPBELLSVILLE KY 42718
KY,county,,VANMETER CITY,CENTRAL HARDIN HIGH SCHOOL,3040 LEITCHFIELD RD CECILIA KY 42724
KY,county,,VANMETER,CENTRAL HARDIN HIGH SCHOOL,3040 LEITCHFIELD RD CECILIA KY 42724
KY,county,,PRECINCT 138 35 DISTRICT,BLAKE ELEMENTARY SCHOOL GYM,3801 BONAVENTURE BLVD LOUISVILLE KY 40219
KY,county,,PRECINCT 144 35 DISTRICT,BLAKE ELEMENTARY SCHOOL GYM,3801 BONAVENTURE BLVD LOUISVILLE KY 40219
KY,county,,PRECINCT 147 35 DISTRICT,BLAKE ELEMENTARY SCHOOL GYM,3801 BONAVENTURE BLVD LOUISVILLE KY 40219
KY,county,,GLASSCOCK,OPEN ARMS COMMUNITY CHURCH,2205 DANVILLE HWY LEBANON KY 40033
KY,county,,YELLOW CREEK,HANCOCK COUNTY HIGH SCHOOL,80 ST RT 271 S LEWISPORT KY 42351
KY,county,,CASEY 5,BRUSH CREEK VOL FIRE DEPT,22 CHELF RDG RD HUSTONVILLE KY 40437
KY,county,,CASEY 7,BRUSH CREEK VOL FIRE DEPT,22 CHELF RDG RD HUSTONVILLE KY 40437
KY,county,,SUFFOLETTA,SOUTHERN ELEMENTARY SCHOOL CAFETERIA,1200 FAIRFAX WAY GEORGETOWN KY 40324
KY,county,,SOUTHPOINT,SOUTHERN ELEMENTARY SCHOOL CAFETERIA,1200 FAIRFAX WAY GEORGETOWN KY 40324
KY,county,,FT MITCHELL #4,LAKESIDE CHRISTIAN CHURCH,195 BUTTERMILK PK LAKESIDE PARK KY 41017
KY,county,,FT MITCHELL #5,LAKESIDE CHRISTIAN CHURCH,195 BUTTERMILK PK LAKESIDE PARK KY 41017
KY,county,,FT. MITCHELL #7,LAKESIDE CHRISTIAN CHURCH,195 BUTTERMILK PK LAKESIDE PARK KY 41017
KY,county,,LAKESIDE PARK #1,LAKESIDE CHRISTIAN CHURCH,195 BUTTERMILK PK LAKESIDE PARK KY 41017
KY,county,,LAKESIDE PARK #2,LAKESIDE CHRISTIAN CHURCH,195 BUTTERMILK PK LAKESIDE PARK KY 41017
KY,county,,PRECINCT 141 31 DISTRICT,JEFFERSONTOWN ELEMENTARY SCHOOL,3610 CEDARWOOD WAY LOUISVILLE KY 40299
KY,county,,PRECINCT 142 31 DISTRICT,JEFFERSONTOWN ELEMENTARY SCHOOL,3610 CEDARWOOD WAY LOUISVILLE KY 40299
KY,county,,CUPIO #13,NICHOLS ELEMENTARY SCHOOL,10665 HWY 44 W WEST POINT KY 40177
KY,county,,GLASGOW #1,LERA B MITCHELL CLUBHOUSE,1214 S GREEN ST GLASGOW KY 42141
KY,county,,FOX HOLLOW,LERA B MITCHELL CLUBHOUSE,1214 S GREEN ST GLASGOW KY 42141
KY,county,,SHOULDERBLADE,HIGHLAND TURNER ELEMENTARY,10355 HWY 30 W JACKSON KY 41339
KY,county,,TURNERS CREEK,HIGHLAND TURNER ELEMENTARY,10355 HWY 30 W JACKSON KY 41339
KY,county,,BLOOMINGTON,NORTH MAGOFFIN ELEMENTARY SCHOOL,1991 US 460 SALYERSVILLE KY 41465
KY,county,,JOHNSON FORK,NORTH MAGOFFIN ELEMENTARY SCHOOL,1991 US 460 SALYERSVILLE KY 41465
KY,county,,STATE ROAD,NORTH MAGOFFIN ELEMENTARY SCHOOL,1991 US 460 SALYERSVILLE KY 41465
KY,county,,COVINGTON #23,9TH DIST SCHOOL,2800 INDIANA AVE COVINGTON KY 41015
KY,county,,COLONY,SCOTT COUNTY HIGH SCHOOL CAFETERIA,1080 CARDINAL DR GEORGETOWN KY 40324
KY,county,,CARDINAL,SCOTT COUNTY HIGH SCHOOL CAFETERIA,1080 CARDINAL DR GEORGETOWN KY 40324
KY,county,,PRECINCT 147 38 DISTRICT,MOST BLESSED SACRAMENT PIONEER HALL,3509 TAYLOR BLVD LOUISVILLE KY 40215
KY,county,,PRECINCT 101 38 DISTRICT,MOST BLESSED SACRAMENT PIONEER HALL,3509 TAYLOR BLVD LOUISVILLE KY 40215
KY,county,,PRECINCT 104 38 DISTRICT,MOST BLESSED SACRAMENT PIONEER HALL,3509 TAYLOR BLVD LOUISVILLE KY 40215
KY,county,,DECOURSEY,RYLAND HEIGHTS COMMUNITY CENTER,10145 DECOURSEY PK RYLAND HEIGHTS KY 41015
KY,county,,DECOURSEY #1.5,RYLAND HEIGHTS COMMUNITY CENTER,10145 DECOURSEY PK RYLAND HEIGHTS KY 41015
KY,county,,PRECINCT 163 41 DISTRICT,DOSKER MANOR BUILDING A,413 E MUHAMMAD ALI BLVD LOUISVILLE KY 40202
KY,county,,PRECINCT 110 41 DISTRICT,DOSKER MANOR BUILDING A,413 E MUHAMMAD ALI BLVD LOUISVILLE KY 40202
KY,county,,COURT HOUSE,PERRY COUNTY COURTHOUSE,481 MAIN STREET HAZARD KY 41701
KY,county,,PETERSBURG,PETERSBURG COMMUNITY CENTER,6517 MARKET ST PETERSBURG KY 41080
KY,county,,DEVON #1,FLORENCE FIRE STATION # 2,7201 INDUSTRIAL RD FLORENCE KY 41042
KY,county,,BURLINGTON #8,CAMP ERNST MIDDLE SCHOOL,6515 CAMP ERNST RD BURLINGTON KY 41005
KY,county,,GREENVIEW,HOPEFUL LUTHERAN CHURCH,6430 HOPEFUL CHURCH RD FLORENCE KY 41042
KY,county,,HOPEFUL,HOPEFUL LUTHERAN CHURCH,6430 HOPEFUL CHURCH RD FLORENCE KY 41042
KY,county,,NORTH WILMORE,THE PROVIDENCE SCHOOL,210 S LEXINGTON AVE WILMORE KY 40390
KY,county,,SYCAMORE FIREHOUSE #3,SYCAMORE FIREHOUSE #3,1415 HUNTERTOWN RD VERSAILLES KY 40383
KY,county,,AVONDALE,CLARK ELEMENTARY SCHOOL,3401 BUCKNER LN PADUCAH KY 42001
KY,county,,GLENSFORK MELSON RIDGE,GADDIE OFFICE,4097 HWY 55 S COLUMBIA KY 42728
KY,county,,PRECINCT 106 30 DISTRICT,BUECHEL FIREHOUSE,4101 BARDSTOWN RD LOUISVILLE KY 40218
KY,county,,PRECINCT 134 30 DISTRICT,BUECHEL FIREHOUSE,4101 BARDSTOWN RD LOUISVILLE KY 40218
KY,county,,TOTZ,TOTZ BINGO HALL,13072 N US HWY 119 CUMBERLAND KY 40823
KY,county,,GREEN MORRIS,TOTZ BINGO HALL,13072 N US HWY 119 CUMBERLAND KY 40823
KY,county,,PRECINCT 109 37 DISTRICT,SUBURBAN MASONIC LODGE 740,3901 S 3RD ST LOUISVILLE KY 40214
KY,county,,PRECINCT 117 40 DISTRICT,SUBURBAN MASONIC LODGE 740,3901 S 3RD ST LOUISVILLE KY 40214
KY,county,,PRECINCT 135 40 DISTRICT,SUBURBAN MASONIC LODGE 740,3901 S 3RD ST LOUISVILLE KY 40214
KY,county,,HEARTHSTONE,VINEYARD CHRISTIAN CHURCH,7101 PLEASANT VALLEY RD BURLINGTON KY 41005
KY,county,,OLDTOWN,OLDTOWN FIRE DEPT,14100 SR 1 OLDTOWN KY 41144
KY,county,,PRECINCT 146 43 DISTRICT,BEARGRASS CHRISTIAN CHURCH LOBBY,4100 SHELBYVILLE RD LOUISVILLE KY 40207
KY,county,,PRECINCT 151 41 DISTRICT,BEARGRASS CHRISTIAN CHURCH LOBBY,4100 SHELBYVILLE RD LOUISVILLE KY 40207
KY,county,,PRECINCT 139 32 DISTRICT,BEARGRASS CHRISTIAN CHURCH LOBBY,4100 SHELBYVILLE RD LOUISVILLE KY 40207
KY,county,,PRECINCT 135 41 DISTRICT,BEARGRASS CHRISTIAN CHURCH LOBBY,4100 SHELBYVILLE RD LOUISVILLE KY 40207
KY,county,,BRAMMER GAP,WEBBVILLE FIRE DEPT.,24 MARANATHA LN WEBBVILLE KY 41180
KY,county,,ALVATON,ALVATON FIRE STATION,6403 OLD SCOTTSVILLE RD ALVATON KY 42122
KY,county,,PRECINCT 129 31 DISTRICT,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN LOUISVILLE KY 40205
KY,county,,PRECINCT 151 34 DISTRICT,JEWISH COMMUNITY CENTER,3600 DUTCHMANS LN LOUISVILLE KY 40205
KY,county,,BIG CLIFTY,COMMUNITY BUILDING,284 CEMETARY RD BIG CLIFTY KY 42712
KY,county,,PRECINCT 149 43 DISTRICT,CARTER TRADITIONAL ELEMENTARY SCHOOL LOBBY,3600 BOHNE AVE LOUISVILLE KY 40211
KY,county,,PRECINCT 154 41 DISTRICT,CARTER TRADITIONAL ELEMENTARY SCHOOL LOBBY,3600 BOHNE AVE LOUISVILLE KY 40211
KY,county,,PRECINCT 102 42 DISTRICT,CARTER TRADITIONAL ELEMENTARY SCHOOL LOBBY,3600 BOHNE AVE LOUISVILLE KY 40211
KY,county,,PRECINCT 103 42 DISTRICT,CARTER TRADITIONAL ELEMENTARY SCHOOL LOBBY,3600 BOHNE AVE LOUISVILLE KY 40211
KY,county,,OWENSBORO #3,LEE MANOR,1651 W 4TH ST OWENSBORO KY 42301
KY,county,,BLACKLOG,INEZ ELEMENTARY SCHOOL,5000 ELEMENTRARY DR INEZ KY 41224
KY,county,,PRECINCT 131 40 DISTRICT,MARY QUEEN OF PEACE CATHOLIC CHURCH,4017 DIXIE HWY LOUISVILLE KY 40216
KY,county,,PELLVILLE,PELLVILLE FIRE STATION,12194 ST RT 2181 HAWESVILLE KY 42348
KY,county,,MARROWBONE,MARROWBONE FIRE STATION,1721 MARROWBONE CREEK RD REGINA KY 41559
KY,county,,OWENSBORO #35,PARRISH BLOOD CHURCH,3400 FENMORE ST OWENSBORO KY 42301
KY,county,,UPPER BALL,KNOTT COUNTY SPORTSPLEX,450 KENNY CHAMPION LOOP LEBURN KY 41831
KY,county,,SALT LICK,KNOTT COUNTY SPORTSPLEX,450 KENNY CHAMPION LOOP LEBURN KY 41831
KY,county,,ROCK FORK,KNOTT COUNTY SPORTSPLEX,450 KENNY CHAMPION LOOP LEBURN KY 41831
KY,county,,D2,ST GREGORY PARISH BLDG,330 SAMUELS LOOP COXS CREEK KY 40013
KY,county,,NELSON,NELSON COMMUNITY CENTER,901 ST RT 1379 CENTRAL CITY KY 42330
KY,county,,PRECINCT 143 32 DISTRICT,WAGGENER HIGH SCHOOL GYM,330 S HUBBARDS LN LOUISVILLE KY 40207
KY,county,,PRECINCT 163 34 DISTRICT,WAGGENER HIGH SCHOOL GYM,330 S HUBBARDS LN LOUISVILLE KY 40207
KY,county,,CLARKSON,CLARKSON ELEMENTARY SCHOOL BLDG,310 MILLERSTOWN ST CLARKSON KY 42726
KY,county,,SEVEN,HALIFAX VOLUNTEER FIRE DEPT,112 HALIFAX BAILEY RD SCOTTSVILLE KY 42164
KY,county,,MILLARD,MILLARD GRADE SCHOOL,20 ROCKY RD PIKEVILLE KY 41501
KY,county,,PRECINCT 134 43 DISTRICT,POTTERS HOUSE GYM,314 S WENZEL ST REAR LOUISVILLE KY 40204
KY,county,,TOLU #10,TOLU COMMUNITY CENTER,6238 SR 135  TOLU KY 42084
KY,county,,WHITE OAK,MARY CARTER BUILDING,3401 SANO RD COLUMBIA KY 42728
KY,county,,CANTON #2,EAST GOLDEN POND FIRE DEPARTMENT,4286 CANTON RD CADIZ KY 42211
KY,county,,CANTON 1,EAST GOLDEN POND FIRE DEPARTMENT,4286 CANTON RD CADIZ KY 42211
KY,county,,PRECINCT 128 30 DISTRICT,INTERNATIONAL CHRISTIAN CENTER,3726 BARDSTOWN RD LOUISVILLE KY 40218
KY,county,,PRECINCT 131 30 DISTRICT,INTERNATIONAL CHRISTIAN CENTER,3726 BARDSTOWN RD LOUISVILLE KY 40218
KY,county,,PORTER,ADAMS MIDDLE SCHOOL,2520 SOUTH LAKE DR PRESTONSBURG KY 41653
KY,county,,ARLINGTON,GRAYSON CO HIGH SCHOOL ,340 SCHOOL HOUSE RD LEITCHFIELD KY 42754
KY,county,,GLASGOW #3,COMMUNITY BUILDING,156 MCGRAH AVE GLASGOW KY 42141
KY,county,,SUGAR GROVE,GORDON VOLUNTEER FIRE DEPT,20 THORN DR GORDON KY 41819
KY,county,,ELI,ELI VOLUNTEER FIRE DEPT,318 PARKSRIDGE RD RUSSELL SPRINGS KY 42642
KY,county,,CERULEAN-WALLONIA,CERULEAN FIRE DEPARTMENT,150 TURNER RAWLS ST CERULEAN KY 42215
KY,county,,JELLICO CREEK,OLD HOLT STORE BLDG,7294 W HWY 92 WILLIAMSBURG KY 40769
KY,county,,FALLS OF ROUGH,FALLS OF ROUGH FIRE DEPT BLDG,123 GREEN FARM RD FALLS OF ROUGH KY 40119
KY,county,,GREYSTONE,SOUTH WARREN HIGH SCHOOL,8140 NASHVILLE RD BOWLING GREEN KY 42101
KY,county,,RICHPOND,SOUTH WARREN HIGH SCHOOL,8140 NASHVILLE RD BOWLING GREEN KY 42101
KY,county,,EAST LEITCHFIELD,OLD HOSPITAL BLDG,125 E MARKET ST LEITCHFIELD KY 42754
KY,county,,"WEST ""A"" LEITCHFIELD",OLD HOSPITAL BLDG,125 E MARKET ST LEITCHFIELD KY 42754
KY,county,,ECTON,CLARK COUNTY EXTENSION ANNEX,1400 FORTUNE DR WINCHESTER KY 40391
KY,county,,WADES MILL,CLARK COUNTY EXTENSION ANNEX,1400 FORTUNE DR WINCHESTER KY 40391
KY,county,,PRECINCT 187 33 DISTRICT,GREEN CASTLE BAPTIST CHURCH,4970 MURPHY LN LOUISVILLE KY 40241
KY,county,,PRECINCT 168 48 DISTRICT,GREEN CASTLE BAPTIST CHURCH,4970 MURPHY LN LOUISVILLE KY 40241
KY,county,,PRECINCT 132 48 DISTRICT,GREEN CASTLE BAPTIST CHURCH,4970 MURPHY LN LOUISVILLE KY 40241
KY,county,,PRECINCT 180 33 DISTRICT,LYNDON CITY HALL,515 WOOD RD LOUISVILLE KY 40222
KY,county,,PRECINCT 144 32 DISTRICT,LYNDON CITY HALL,515 WOOD RD LOUISVILLE KY 40222
KY,county,,PRECINCT 145 32 DISTRICT,LYNDON CITY HALL,515 WOOD RD LOUISVILLE KY 40222
KY,county,,MURRAY # 12,HICKORY WOODS RETIREMENT CENTER,84 UTTERBACK RD MURRAY KY 42071
KY,county,,PRECINCT 181 32 DISTRICT,THE TEMPLE,5101 US HIGHWAY 42 LOUISVILLE KY 40241
KY,county,,PRECINCT 182 32 DISTRICT,THE TEMPLE,5101 US HIGHWAY 42 LOUISVILLE KY 40241
KY,county,,PRECINCT 152 32 DISTRICT,THE TEMPLE,5101 US HIGHWAY 42 LOUISVILLE KY 40241
KY,county,,PRECINCT 116 48 DISTRICT,THE TEMPLE,5101 US HIGHWAY 42 LOUISVILLE KY 40241
KY,county,,HAMILTON HEIGHTS,VFW POST 5910,111 VETERANS DR LEBANON KY 40033
KY,county,,DEPOT,VFW POST 5910,111 VETERANS DR LEBANON KY 40033
KY,county,,PRECINCT 183 32 DISTRICT,THOMAS JEFFERSON UNITARIAN CHURCH,4936 BROWNSBORO RD LOUISVILLE KY 40222
KY,county,,PRECINCT 154 32 DISTRICT,THOMAS JEFFERSON UNITARIAN CHURCH,4936 BROWNSBORO RD LOUISVILLE KY 40222
KY,county,,POND CREEK #3,VOTE BUILDING BOND,8087 HWY 3630 ANNVILLE KY 40402
KY,county,,NORWOOD 42,FIRE TRAINING CENTER,180 OAKLEAF LANE SOMERSET KY 42503
KY,county,,ERLANGER #1,ARNETT ELEMENTARY SCHOOL,3553 KIMBERLY DR ERLANGER KY 41018
KY,county,,ERLANGER #3,ARNETT ELEMENTARY SCHOOL,3553 KIMBERLY DR ERLANGER KY 41018
KY,county,,PIKEVILLE HIGH SCHOOL,PIKEVILLE HIGH SCHOOL,120 CHAMPIONSHIP DR PIKEVILLE KY 41501
KY,county,,SPECK,SPECK VOTE HOUSE,109 BUTLER RIDGE RD ALBANY KY 42602
KY,county,,ILLWILL,ILLWILL VOTE HOUSE,61 CEDAR HILL RD ALBANY KY 42602
KY,county,,SITKA,W.R. CASTLE ELEMENTARY SCHOOL,3936 US 23 N WITTENSVILLE KY 41274
KY,county,,SYCAMORE,W.R. CASTLE ELEMENTARY SCHOOL,3936 US 23 N WITTENSVILLE KY 41274
KY,county,,SORGHO,ST MARY MAGDALENE PARISH HALL,7232 SR 56 OWENSBORO KY 42301
KY,county,,FLAT CREEK,FLAT CREEK VOTING BOOTH,8870 HWY 2000 BIG CREEK KY 40914
KY,county,,BASEMENT JR HIGH,CENTRE SQUARE,239 NORTH SPALDING AVE LEBANON KY 40033
KY,county,,ROLLING HILLS,CENTRE SQUARE,239 NORTH SPALDING AVE LEBANON KY 40033
KY,county,,NEW PALESTINE BAPTIST CH,NEW PALESTINE BAPTIST CHURCH,9997 DAWSON SPRINGS RD CROFTON KY 42217
KY,county,,SILVER LAKE,COOP EXTENSION BLDG,101 LAKEVIEW CT FRANKFORT KY 40601
KY,county,,RUSSELL,COOP EXTENSION BLDG,101 LAKEVIEW CT FRANKFORT KY 40601
KY,county,,HAYES MAUPIN,HAYES MAUPIN VOTE HOUSE,2918 KY HWY 696 ALBANY KY 42602
KY,county,,EAST PROVIDENCE,PROVIDENCE COMMUNITY CENTER,211 WALLACE ST PROVIDENCE KY 42450
KY,county,,NORTH PROVIDENCE,PROVIDENCE COMMUNITY CENTER,211 WALLACE ST PROVIDENCE KY 42450
KY,county,,ERLANGER #4,MILES ELEMENTARY SCHOOL,208 SUNSET AVE ERLANGER KY 41018
KY,county,,SOUTH FORK,ONEIDA FIRE DEPT,80 ORCHARD ST ONEIDA KY 40972
KY,county,,SUGAR CREEK,GARRARD MIDDLE SCHOOL,304 W MAPLE AVE LANCASTER KY 40444
KY,county,,POOR HOUSE,GARRARD MIDDLE SCHOOL,304 W MAPLE AVE LANCASTER KY 40444
KY,county,,SNOW,SNOW VOTE HOUSE,431 SNOW RD ALBANY KY 42602
KY,county,,FRANKLIN,LANDMARK BAPTIST CHURCH,1223 IRON WORKS RD WINCHESTER KY 40391
