state,county_name,precinct_name,polling_place_id,name,address
SC,RICHLAND,Springville 1,1751,Lake Murray Elementary,"1531 Three Dog Rd, Chapin, SC 29036"
SC,RICHLAND,Springville 2,2414,Bethel Lutheran Ch,"2081 Dutch Fork Rd, White Rock, SC 29177"
SC,RICHLAND,Trenholm Road,1552,N Trenholm Baptist,"6515 N Trenholm Rd, Columbia, SC 29206"
SC,RICHLAND,Trinity,2396,Trinity Assembly of God,"1501 Hallbrook Dr, Columbia, SC 29209"
SC,RICHLAND,Valhalla,1181,Spring Valley High School," 120 Sparkleberry Ln, Columbia, SC 29223"
SC,RICHLAND,Valley State Park,1775,Killian Elementary School," 2621 Clemson Rd, Columbia, SC 29223"
SC,RICHLAND,Walden,2203,Pine Grove Elementary," 111 Huffstetler Dr, Columbia, SC 29210"
SC,RICHLAND,Webber,2397,Webber Elementary School,"140 Webber School Rd, Eastover, SC 29044"
SC,RICHLAND,Westminster,2000,Westminster Presbyterian Ch,"1715 Broad River Rd, Columbia, SC 29210"
SC,RICHLAND,Whitewell,573,Right Direction Christian Ctr,"1230 Saint Andrews Rd, Columbia, SC 29210"
SC,RICHLAND,Wildewood,1182,St John Neumann Church," 100 Polo Rd, Columbia, SC 29223"
SC,RICHLAND,Woodfield,1106,Richland Northeast High,"7500 Brookfield Rd, Columbia, SC 29223"
SC,RICHLAND,Woodlands,2008,Woodlands Park," 6500 Old Knight Pkwy, Columbia, SC 29209"
SC,SALUDA,Centennial,2183,Hopewell Church," 777 Old Chappells Ferry Rd, Saluda, SC 29138"
SC,SALUDA,Clyde,140,Clydes Chapel Ch Soc/hall," 2001 Spann Rd, Saluda, SC 29138"
SC,SALUDA,Delmar,1783,Community Center," 113 Old Delmar School Rd, Leesville, SC 29070"
SC,SALUDA,Fruit Hill,322,Lockhart Baptist Church," 1772 Old Chappells Ferry Rd, Saluda, SC 29138"
SC,SALUDA,Higgins-zoar,2117,Bethel Iglesia Congregacional Church,"884 Yarborough Rd, Saluda, SC 29138"
SC,SALUDA,Holly,517,Rehobeth Methodist Church," 936 Holley Ferry Rd, Leesville, SC 29070"
SC,SALUDA,Hollywood,975,Hollywood Ruritan Club Bl," 1274 Hollywood Rd, Saluda, SC 29138"
SC,SALUDA,Holstons,728,W Crek Bapt Ch Fa Life Ce," 248 Church Rd, Batesburg, SC 29006"
SC,SALUDA,Mayson,916,Community Center," 1711 Greenwood Hwy, Saluda, SC 29138"
SC,SALUDA,Mt. Willing,285,Emory Un Meth Church," 423 Emory Rd, Saluda, SC 29138"
SC,SALUDA,Pleasant Cross,605,Mine Creek Baptist Church,"1799 Johnston Hwy, Johnston, SC 29832"
SC,SALUDA,Pleasant Grove,785,Community Center," 3133 Prosperity Hwy Hwy 391, Leesville, SC 29070"
SC,SALUDA,Richland,280,St. Williams Catholic Church,"1199 Ridge Spring Hwy, Ward, SC 29166"
SC,SALUDA,Ridge Spring - Monetta,765,Ridge Spring Fire Dept,"201 Green St, Ridge Spring, SC 29129"
SC,SALUDA,Saluda No. 1,1098,Riverside Middle School," 400 Bouknight Ferry Rd, Saluda, SC 28138"
SC,SALUDA,Saluda No. 2,747,Saluda Elem. Sch. Library," 400 West Butler Ave, Saluda, SC 29138"
SC,SALUDA,Sardis,1906,Community Center," 232 Sardis Rd, Batesburg, SC 29006"
SC,SALUDA,Ward,1227,Town Hall," 113 E Front St, Ward, SC 29166"
SC,SPARTANBURG,Woodruff Leisure Center,171,Woodruff Leisure Center,"550 Cavins Rd, Woodruff, SC 29388"
SC,SPARTANBURG,Arcadia Elementary,1761,Arcadia Elementary School," 375 Spring St, Sptbg, SC 29301"
SC,SPARTANBURG,Rebirth Missionary Bapt,707,Rebirth Missionary Bapt," 2375 Racing Rd, Greer, SC 29651"
SC,SPARTANBURG,Morningside,1716,Morningside Baptist Church,"897 S Pine St, Spartanburg, SC 29302"
SC,SPARTANBURG,Boiling Springs 9th Grade,156,Boiling Springs 9Th Grade," 3655 Boiling Springs Rd, Boiling Springs SC, SC 29316"
SC,SPARTANBURG,Gable Middle School,206,Gable Middle School," 198 Otts Shoals Rd, Roebuck, SC 29376"
SC,SPARTANBURG,Lake Bowen Baptist,392,Lake Bowen Baptist Church," 404 Sugar Ridge Rd, Inman, SC 29349"
SC,SPARTANBURG,Cooley Springs Baptist,1585,Cooley Springs Baptist Ch," 950 Martin Camp Rd, Chesnee, SC 29323"
SC,SPARTANBURG,Landrum High School,406,Landrum High School Gym," 18818 Asheville Hwy, Campobello, SC 29322"
SC,SPARTANBURG,Hendrix Elementary,773,Hendrix Elementary School," 1084 Springfield Rd, Boiling Sprgs, SC 29316"
SC,SPARTANBURG,Cannons Elementary,1116,Cannons Elem Sch," 1351 Old Converse Rd, Spartanburg, SC 29307"
SC,SPARTANBURG,Cavins Hobbysville,1608,Woodruff Leisure Center,"550 Cavins Rd, Woodruff, SC 29388"
SC,SPARTANBURG,E P Todd Elementary,1430,E P Todd Elementary Sch," 150 Old Canaan Rd, Sptbg, SC 29302"
SC,SPARTANBURG,Cherokee Sprgs Fire Sta,2220,Cherokee Sprgs Fire Sta," 201 Flatwood Dr, Chesnee, SC 29323"
SC,SPARTANBURG,Clifdale Elementary,1817,Clifdale Elem Sch," 451 Heritage Hills Rd, Sptbg, SC 29307"
SC,SPARTANBURG,Converse Fire Station,1638,Converse Fire Sta," 107 Tram St, Converse, SC 29329"
SC,SPARTANBURG,Cowpens Fire Station,385,Timken Community Center,"180 Foster St, Cowpens, SC 29330"
SC,SPARTANBURG,Woodruff Fire Station,2532,Bellview Baptist Church,"901 Bellview Rd, Woodruff, SC 29388"
SC,SPARTANBURG,Cross Anchor Fire Sta,822,Cross Anchor Fire Sta," 11925 Hwy 56, Cross Anchor, SC 29331"
SC,SPARTANBURG,Fairforest Elementary,1355,Fairforest Elementary School,"1005 Mt Zion Rd, Spartanburg, SC 29303"
SC,SPARTANBURG,Abner Creek Baptist,292,Abner Creek Baptist Ch," 2461 Abner Crk Rd, Greer, SC 29651"
SC,SPARTANBURG,Drayton Fire Station,572,Drayton Fire Station," 50 Carney St, Spartanburg, SC 29307"
SC,SPARTANBURG,Cedar Grove Baptist,161,Cedar Grv Baptist Ch," 109 Elmer St, Greer, SC 29651"
SC,SPARTANBURG,Enoree First Baptist,606,Enoree First Baptist Ch," 1150 Parker Road, Enoree, SC 29335"
SC,SPARTANBURG,Fairforest Middle School,890,Fairforest Middle Sch," 4120 N Blackstock Rd, Sptbg, SC 29301"
SC,SPARTANBURG,Travelers Rest Baptist,498,Travelers Rest Bapt Ch,"110 Brewton Rd, Spartanburg, SC 29301"
SC,SPARTANBURG,Glendale Fire Station,1528,Glendale Fire Station," 215 Church St, Glendale, SC 29307"
SC,SPARTANBURG,Gramling Methodist,1021,Gramling Methodist Ch Gym," 14941 Asheville Hwy, Inman, SC 29349"
SC,SPARTANBURG,Hayne Baptist,1051,United Baptist Church," 7319 Valley Fls Rd, Sptbg, SC 29303"
SC,SPARTANBURG,Holly Springs Baptist,904,Holly Springs Baptist Chu," 251 Hannon Rd, Inman, SC 29349"
SC,SPARTANBURG,Chapman High School,393,Chapman High School," 1420 Compton Bridge Rd, Inman SC, SC 29349"
SC,SPARTANBURG,Landrum United Methodist,907,Landrum United Methodist," 227 N Howard Ave, Landrum, SC 29365"
SC,SPARTANBURG,Lyman Town Hall,124,Pacific Place,"59 Groce Rd, Lyman, SC 29365"
SC,SPARTANBURG,Mayo Elementary,420,Mayo Elem School," 1330 Springdale Dr, Mayo, SC 29368"
SC,SPARTANBURG,Motlow Creek Baptist,2003,Motlow Crk Bapt Ch," 2300 Motlow Crk Rd, Campobello, SC 29322"
SC,SPARTANBURG,R D Anderson Vocational,405,R D Anderson Voc SC," 1151 Center Point Dr, Moore, SC 29369"
SC,SPARTANBURG,Swofford Career Center,2140,Swofford Vocational Sch," 5620 Highway 11, Inman, SC 29349"
SC,SPARTANBURG,Pauline Glenn Spgs Elem,1594,Pauline G/s Elem School," 2957 Hwy 56, Pauline, SC 29374"
SC,SPARTANBURG,Pelham Fire Station,2202,Pelham Fire Station," 2761 S Hwy 14, Greer, SC 29651"
SC,SPARTANBURG,Poplar Springs Fire Sta,1662,Poplar Springs Fire Sta,"3400 Moore Duncan Hwy, Moore, SC 29369"
SC,SPARTANBURG,Reidville Elementary,1727,Reidville Elementary Sch," 300 College St, Woodruff, SC 29388"
SC,SPARTANBURG,Roebuck Elementary,1840,Roebuck Elem Sch," 2401 E Blackstock Rd, Roebuck, SC 29376"
SC,SPARTANBURG,Mount Moriah Baptist,1958,Mount Moriah Bapt Ch Flc," 445 S Church St, Sptbg, SC 29306"
SC,SPARTANBURG,C C Woodson Rec Center,910,C C Woodson Rec Center," 210 Bomar Ave, Sptbg, SC 29306"
SC,SPARTANBURG,St Johns Lutheran,1588,St John's Lutheran Church Parish Life Cn,"415 S Pine St, Spartanburg, SC 29302"
SC,SPARTANBURG,Trinity Methodist,2240,Trinity Methodist Church," 626 Norwood St, Sptbg, SC 29302"
SC,SPARTANBURG,Southside Baptist,1079,Southside Baptist Church," 316 South Church St, Spbtg, SC 29306"
SC,SPARTANBURG,Spartanburg High School,1903,Sptbg High School," 500 Dupre Dr, Sptbg, SC 29307"
SC,SPARTANBURG,Cornerstone Baptist,1007,Cornerstone Baptist Ch," 700 S Converse St, Sptbg, SC 29306"
SC,SPARTANBURG,Woodland Hgts Rec Center,123,Woodland Hgts Rec Center," 1214 John B White Sr Blvd, Sptbg, SC 29301"
SC,SPARTANBURG,Holy Communion Lutheran,2192,Holy Communion Lutheran Church,"1430 John B White Sr Blvd, Spartanburg, SC 29306"
SC,SPARTANBURG,Beaumont Methodist,912,Beaumont Methodist Church," 687 N Liberty St, Sptbg, SC 29302"
SC,SPARTANBURG,Cleveland Elementary,1670,Cleveland Elementary Sch," 151 Franklin St, Sptbg, SC 29303"
SC,SPARTANBURG,Ebenezer Baptist,1379,Ebenezer Bapist Church," 220 Austin St, Sptbg, SC 29301"
SC,SPARTANBURG,Startex Fire Station,1965,Startex Fire Station," 170 Spartanburg Rd, Wellford, SC 29385"
SC,SPARTANBURG,Victor Mill Methodist,819,Victor Mill Methodist Ch," 1 Wilson Ave, Greer, SC 29651"
SC,SPARTANBURG,Mt Calvary Presbyterian,2228,Mt Calvary Presby Church," 1399 Walnut Grove Rd, Roebuck, SC 29376"
SC,SPARTANBURG,Wellford,308,Wellford Baptist Church," 235 Syphrit Rd, Wellford, SC 29385"
SC,SPARTANBURG,West View Elementary,394,W. View Elementary School," 400 Oak Grove Rd, Sptbg, SC 29301"
SC,SPARTANBURG,Croft Baptist,1451,Croft Baptist Church," 4190 E Croft Cir, Sptbg, SC 29302"
SC,SPARTANBURG,Whitlock Junior High,309,Whitlock Junior High," 364 Successful Way, Spartanburg SC, SC 29303"
SC,SPARTANBURG,Bethany Baptist,616,Bethany Baptist Church," 622 Alamo St, Sptbg, SC 29303"
SC,SPARTANBURG,Eastside Baptist,1064,Eastside Baptist Church,"1850 Fernwood Glendale Rd, Spartanburg Sc, SC 29307"
SC,SPARTANBURG,Mount Zion F G Baptist,135,Mt Zion F G Baptist Ch," 320 Wimberly Dr, Sptbg, SC 29306"
SC,SPARTANBURG,Jesse Bobo Elementary,229,Jesse Bobo Elem Sch," 495 Powell Mill Rd, Sptbg, SC 29301"
SC,SPARTANBURG,White Stone Methodist,132,White Stone Meth Ch Comm," 3420 Southport Rd, White Stone, SC 29386"
SC,SPARTANBURG,Cudd Memorial,1578,Cudd Memorial Church," 1301 Boiling Spgs Rd, Sptbg, SC 29303"
SC,SPARTANBURG,Oakland Elementary,2207,Oakland Elementary School," 151 Mud Creek Rd, Inman, SC 29349"
SC,SPARTANBURG,Boiling Spgs Intermediate,1077,Boiling Sprs Intermediate," 2055 Hanging Rock Rd, Boiling Springs SC, SC 29316"
SC,SPARTANBURG,Carlisle Fosters Grove,885,Carlisle Fosters Grove El," 625 Fosters Grove Rd, Chesnee SC, SC 29323"
SC,SPARTANBURG,Cowpens Depot Museum,547,Cowpens Civic Ctr Depot," 121 Brown St, Cowpens, SC 29330"
SC,SPARTANBURG,Beech Spgs Intermediate,1711,Beech Spgs Intermed Sch," 200 S Danzler Rd, Duncan, SC 29334"
SC,SPARTANBURG,Greater St James,1693,Greater St James Temple," 13255 Ashevelle Hwy, Inman, SC 29349"
SC,SPARTANBURG,Bethany Wesleyan,1487,Bethany Wesleyan Church," 501 Bethany Church Rd, Moore, SC 29369"
SC,SPARTANBURG,Reidville Fire Station,647,Reidville Fire Station," 7450 Reidville Rd, Woodruff, SC 29388"
SC,SPARTANBURG,Roebuck Bethlehem,1266,Bethlehem Bapt Church Flc," 797 Old Georgia Rd, Moore, SC 29369"
SC,SPARTANBURG,Jesse Boyd Elementary,1579,Jesse Boyd Elementary Sch," 1505 Fernwood Glendale Rd, Spartanburg SC, SC 29307"
SC,SPARTANBURG,Anderson Mill Elementary,307,Anderson Mill Elem. Sch.," 1845 Old Anderson Mill Rd, Moore, SC 29369"
SC,SPARTANBURG,Daniel Morgan Tech Center,2177,Daniel Morgan Voc School," 201 Zion Hill Rd, Spartanburg SC, SC 29307"
SC,SPARTANBURG,Boiling Springs Ele,1746,Boiling Springs Elem,"700 Double Bridge Rd, Boiling Springs Sc, SC 29316"
SC,SPARTANBURG,Boiling Springs Jr High,628,Boiling Springs MIddle School,"4801 Highway 9, Inman Sc, SC 29349"
SC,SPARTANBURG,Chapman Elementary,1018,Whitney Fire Station,"220 Bryant Rd, Spartanburg, SC 29303"
SC,SPARTANBURG,Carlisle Wesleyan,183,Carlisle Wesleyan Church,"3250 Old Furnace Rd, Chesnee, SC 29323"
SC,SPARTANBURG,Boiling Springs High Sch,1393,Boiling Springs High Sch," 2251 Old Furnace Rd, Boiling Springs SC, SC 29316"
SC,SPARTANBURG,Ben Avon Methodist,1948,Ben Avon Methodist Church," 2362 Avondale Dr, Spartanburg SC, SC 29302"
SC,SPARTANBURG,Pacolet Elementary School,861,Pacolet Elementary School,"150 Macdowell St, Pacolet, SC 29372"
SC,SPARTANBURG,Chesnee Elementary School,2489,Chesnee Elementary School,"985 Fairfield Rd, Chesnee, SC 29323"
SC,SPARTANBURG,Park Hills Elementary,1033,Dist 7 Learning Ctr," 301 Crescent Ave, Sptbg, SC 29301"
SC,SPARTANBURG,Canaan,2491,The Worship Center,"945 Canaan Rd, Roebuck, SC 29376"
SC,SPARTANBURG,Powell Saxon Una,802,Sptbg Methodist CollBuchheit Board Room,"400 George Fields Dr, Spartanburg, SC 29301"
SC,SPARTANBURG,Woodruff Elementary,2492,Dist 4 Activity Ctr,"200 Lucy P Edwards Rd, Woodruff, SC 29388"
SC,SPARTANBURG,Duncan United Methodist,2493,Duncan United Methodist Church,"137 W Main St, Duncan, SC 29334"
SC,SPARTANBURG,River Ridge Elementary,2609,River Ridge Elementary School,"5960 Reidville Rd, Moore, SC 29369"
SC,SPARTANBURG,D R Hill,2634,D R Hill Middle School,"1301 Holly Springs Rd, Lyman, SC 29365"
SC,SPARTANBURG,Lyman Elementary,2636,Lyman Elementary School,"1221 Holly Springs Rd, Lyman, SC 29365"
SC,SPARTANBURG,Anderson Mill Baptist,2633,Anderson Mill Baptist Church Gym,"4371 Anderson Mill Rd, Moore, SC 29369"
SC,SPARTANBURG,Hope,2635,Hope Church,"102 John Dodd Rd, Spartanburg, SC 29303"
SC,SPARTANBURG,Trinity Presbyterian,2638,Trinity Presbyterian Church FLC,"500 Oak Grove Rd, Spartanburg, SC 29301"
SC,SUMTER,Rembert,788,Rembert Fire Station," 7045 Post Office Street, Rembert, SC 29128"
SC,SUMTER,Horatio,571,Horatio Fire Station," 7720 Sumter Landing Rd, Horatio, SC 29062"
SC,SUMTER,Hillcrest,1341,Hillcrest Middle School," 4355 Peach Orchard Rd, Dalzell, SC 29040"
SC,SUMTER,Oakland Plant 1,1975,Oakland Primary School," 5415 Oakland Dr, Sumter, SC 29154"
SC,SUMTER,Dalzell 1,1930,Hillcrest Middle School," 4355 Peach Orchard Rd, Dalzell, SC 29040"
SC,SUMTER,Dalzell 2,672,Hillcrest Middle School," 4355 Peach Orchard Road, Dalzell, SC 29040"
SC,SUMTER,Oswego,1438,Crestwood High School," 2000 Oswego Rd, Sumter, SC 29153"
SC,SUMTER,Mayesville,1541,Mayesville Fire Station," 20 S. Main Street East, Mayesville, SC 29104"
SC,SUMTER,Salem,982,Rural Fire Station," 6090 Myrtle Beach Hwy, Gable, SC 29051"
SC,SUMTER,Oakland Plant 2,2040,Oakland Primary School," 5415 Oakland Dr, Sumter, SC 29154"
SC,SUMTER,McCray's Mill 1,1710,Sumter County Career Cntr," 2612 McCray's Mill Road, Sumter, SC 29154"
SC,SUMTER,St. John,207,St. John Elem School," 4515 Narrow Paved Rd, Lynchburg, SC 29080"
SC,SUMTER,Mayewood,715,Mayewood Middle School," 4300 E. Brewington Rd, Sumter, SC 29153"
SC,SUMTER,Turkey Creek,559,Lemira Elementary School," 952 Fulton St, Sumter, SC 29150"
SC,SUMTER,Mulberry,1904,County Training Center," 1273 N. Main Street, Sumter, SC 29153"
SC,SUMTER,Salterstown,2047,Chestnut Oaks Middle Schl," 1200 Oswego Road, Sumter, SC 29153"
SC,SUMTER,Folsom Park,2030,Willow Drive Elementary," 26 Willow Drive, Sumter, SC 29150"
SC,SUMTER,Green Swamp 1,1337,Sumter School District," 1345 Wilson Hall Rd, Sumter, SC 29150"
SC,SUMTER,Palmetto Park,1649,Central Carolina Tech," 506 N Guignard Dr Bldg 700, Sumter, SC 29150"
SC,SUMTER,Burns-Downs,195,Alice Drive Middle School," 40 Miller Road, Sumter, SC 29150"
SC,SUMTER,Second Mill,1267,USC Sumter  Arts/Letter Banquet Hall,"200 Miller Rd, Sumter, SC 29150"
SC,SUMTER,Swan Lake,1168,Willow Dr Elem. School," 26 Willow Dr, Sumter, SC 29150"
SC,SUMTER,Morris College,905, North Hope Center," 904 N. Main Street, Sumter, SC 29150"
SC,SUMTER,Hampton Park,2665,Sumter  County Recreation and Parks,"155 Haynsworth St, Sumter, SC 29150"
SC,SUMTER,Crosswell,2158,Crosswell Elem. School," 301 Crosswell Dr, Sumter, SC 29150"
SC,SUMTER,Loring,2158,Crosswell Elem. School," 301 Crosswell Dr, Sumter, SC 29150"
SC,SUMTER,Lemira,1236,Lemira Elementary School," 952 Fulton Street, Sumter, SC 29150"
SC,SUMTER,Magnolia-Harmony,1429,S.Sumter Resource Center,"337 Manning Ave, Sumter, SC 29150"
SC,SUMTER,Stone Hill,1461,Jehovah Baptist Church," 803 S. Harvin St, Sumter, SC 29150"
SC,SUMTER,South Red Bay,1349,South Hope Center," 1125 S. Lafayette Dr, Sumter, SC 29150"
SC,SUMTER,Wilder,1146,Wilder Elem. School," 900 Floral Ave, Sumter, SC 29150"
SC,SUMTER,Pocotaligo 1,757,Lakewood High School," 350 Old Manning Rd, Sumter, SC 29150"
SC,SUMTER,Savage-Glover,1875,S. Sumter Park Gym," 630 S. Sumter Street, Sumter, SC 29150"
SC,SUMTER,Bates,1807,Bates Middle School," 715 Estate St, Sumter, SC 29150"
SC,SUMTER,Birnie,1573,Birnie Hope Center," 210 S. Purdy St, Sumter, SC 29150"
SC,SUMTER,South Liberty,674,American Legion Home Bldg," 28 Artillery Dr, Sumter, SC 29150"
SC,SUMTER,Millwood,750,Millwood Elm. School," 24 Pinewood Rd, Sumter, SC 29150"
SC,SUMTER,Causeway Branch 1,675,Millwood Elem School," 24 Pinewood Rd, Sumter, SC 29150"
SC,SUMTER,McCrays Mill 2,2100,Sumter County Career Cntr," 2612 McCrays Mill Rd, Sumter, SC 29154"
SC,SUMTER,Sumter High 1,621,Sumter High School," 2580 McCrays Mill Rd, Sumter, SC 29154"
SC,SUMTER,Sunset,119,Kingsbury Elem. School," 825 Kingsbury Rd, Sumter, SC 29154"
SC,SUMTER,Delaine,1161,Delaine Elem. School," 5355 Cane Savannah Rd, Wedgefield, SC 29168"
SC,SUMTER,Cherryvale,1480,Cherryvale Community Cntr," 4340 Confederate Rd, Sumter, SC 29154"
SC,SUMTER,Manchester Forest,632,Wedgefield Fire Station,"2035 Highway 261 S, Wedgfield, SC 29168"
SC,SUMTER,Pinewood,1792,Manchester Elem. School," 200 Clark St, Pinewood, SC 29125"
SC,SUMTER,Pocotaligo 2,2266,Lakewood High School," 350 Old Manning Rd, Sumter, SC 29150"
SC,SUMTER,Privateer,1581,Pocalla Springs Elem Scho," 2060 Bethel Church Rd, Sumter, SC 29154"
SC,SUMTER,Ebenezer 1,714,Ebenezer Middle School," 3440 Ebenezer Rd, Sumter, SC 29153"
SC,SUMTER,Wilson Hall,1358,Wilson Hall School," 520 Wilson Hall Rd, Sumter, SC 29150"
SC,SUMTER,Furman,1216,Furman Middle School," 3400 Bethel Church Rd, Sumter, SC 29154"
SC,SUMTER,Spectrum,2119,Fire Training Center,"470 Green Swamp Rd, Sumter, SC 29150"
SC,SUMTER,St. Paul,172,Cherryvale Elementary Sch," 1420 Furman Drive, Sumter, SC 29154"
SC,SUMTER,Shaw,1364,Shaw Heights Elem School," 5121 Frierson Rd, Sumter, SC 29154"
SC,SUMTER,Thomas Sumter,264,Hillcrest Middle School," 4355 Peach Orchard Rd, Dalzell, SC 29040"
SC,SUMTER,Sumter High 2,643,Sumter High School," 2580 McCrays Mill Rd, Sumter, SC 29154"
SC,SUMTER,Ebenezer 2,2007,Ebenezer Middle School," 3440 Ebenezer Rd, Sumter, SC 29153"
SC,SUMTER,Green Swamp 2,1037,Sumter School District," 1345 Wilson Hall Rd, Sumter, SC 29150"
SC,SUMTER,Causeway Branch 2,1570,Millwood Elem School," 24 Pinewood Rd, Sumter, SC 29150"
SC,UNION,Adamsburg,717,Philippi Fire House," 263 Philippi Church Rd, Union, SC 29379"
SC,UNION,Black Rock,848,Bethesda Church Annex," 5751 Whitmire Hwy, Whitmire  SC, SC 29178"
SC,UNION,Bonham,828,Bonham Fire House,"2091 Jonesville Hwy, Union, SC 29379"
SC,UNION,Buffalo Box 1,111,Buffalo Fire House," 132 Bailey Rd, Buffalo SC, SC 29321"
SC,UNION,Carlisle,403,Carlisle Town Hall," 3911Fishdam Ave, Carlisle SC, SC 29031"
SC,UNION,Cross Keys,540,Cross Keys Fire House," 4483 Cross Keys Hwy, Union  SC, SC 29379"
SC,UNION,East Buffalo,2171,Buffalo Elementary School," 733 Main St, Buffalo, SC 29321"
SC,UNION,Excelsior,438,Masonic Lodge," 805 South Duncan Bypass, Union SC, SC 29379"
SC,UNION,Jonesville Box 1,726,Municipal Complex," 131 North Main St, Jonesville SC, SC 29353"
SC,UNION,Jonesville Box 2,1212,Jonesville Fire Dept,"101 Webber St, Jonesville, SC 29353"
SC,UNION,Kelton,1221,Kelton Fire House," 130 Pearidge Hwy, Jonesville  S. C., SC 29353"
SC,UNION,Lockhart,1110,Lockhart Town Hall," 118 Mill St, Lockhart  SC, SC 29364"
SC,UNION,Monarch Box 1,289,Monarch Elementary School," 218 Monarch School Rd, Union SC, SC 29379"
SC,UNION,Monarch Box 2,461,Monarch Fire House," 1508 Lockhart Hwy, Union SC, SC 29379"
SC,UNION,Putnam,480,Putman Recreation Bldg.," 3692 Buffalo W Springs Hwy, Buffalo SC, SC 29321"
SC,UNION,Santuck,2021,Salem Baptist Church," 1835 Tinker Creek Road, Union   SC, SC 29379"
SC,UNION,Ward 1 Box 1,687,Foster Park School," 901 Arthur Blvd, Union, S. C., SC 29379"
SC,UNION,Ward 1 Box 2,349,Truluck Gym," 103 N. Church St, Union   SC, SC 29379"
SC,UNION,Ward 2,2023,Union Cty Sch Maint Dept," 1417 Whitmire Hwy, Union SC, SC 29379"
SC,UNION,Ward 3,1138,Housing Authority Office," 201 Porter St, Union    SC, SC 29379"
SC,UNION,Ward 4 Box 1,899,Union Courthouse," 210 W. Main St, Union    SC, SC 29379"
SC,UNION,Ward 4 Box 2,2147,Recreation Center," 111 Thomas St, Union SC, SC 29379"
SC,UNION,West Springs,567,Community Center," 116 W. Springs Ball Field Rd, Pauline  SC, SC 29374"
SC,WILLIAMSBURG,Black River,585,Mouzon Fire Station,"2673 Sumter Hwy, Kingstree, SC 29556"
SC,WILLIAMSBURG,Bloomingvale,1404,Bloomingvale Fire Station," 8292 Thurgood Marshall Hwy, Andrews, SC 29510"
SC,WILLIAMSBURG,Cades,1557,South Lynches Fire Station # 4,"3193 N Williamsburg County Hwy, Cades, SC 29518"
SC,WILLIAMSBURG,Cedar Swamp,507,Cedar Swamp Comm Center," 305 Cedar Swamp Rd, Kingstree, SC 29556"
SC,WILLIAMSBURG,Central,1492,Central Fire Station," 893 F Guerry Rd, Kingstree, SC 29556"
SC,WILLIAMSBURG,Earles,1809,Earles Fire Station," 1353 Seaboard Rd, Andrews, SC 29510"
SC,WILLIAMSBURG,Greeleyville,2056,Greeleyville Rec Center," 81 Society St, Greeleyville, SC 29056"
SC,WILLIAMSBURG,Harmony,336,Spring Gully Bapt Church," 2120 Us Hwy 521, Andrews, SC 29510"
SC,WILLIAMSBURG,Hebron,211,Hebron Comm Center," 7119 Cade Rd, Cades, SC 29518"
SC,WILLIAMSBURG,Hemingway,936,JJ Mitcheom Community Center,"2233 Hemingway Hwy, Hemingway, SC 29554"
SC,WILLIAMSBURG,Henry-Poplar Hill,990,Poplar Hl Bapt Church," 2345 State Hwy 41/51 S, Hemingway, SC 29554"
SC,WILLIAMSBURG,Indiantown,342,Battery Park School,"1467 Battery Park Rd, Nesmith, SC 29580"
SC,WILLIAMSBURG,Kingstree No. 1,688,Kingstree Elem School," 500 N Academy St, Kingstree  SC, SC 29556"
SC,WILLIAMSBURG,Kingstree No. 2,898,Anderson Prim School," 500 Lexington Ave, Kingstree, SC 29556"
SC,WILLIAMSBURG,Kingstree No. 3,408,Kingstree High School," 615 Mlk Jr Hwy, Kingstree, SC 29556"
SC,WILLIAMSBURG,Kingstree No. 4,930,Williamsburg Cty Rec Dept," 2084 Thurgood Marshall Hwy, Kingstree, SC 29556"
SC,WILLIAMSBURG,Lane,1255,Lane Rec Center," 128 Broomstraw Rd, Lane, SC 29564"
SC,WILLIAMSBURG,Morrisville,2093,St Johns Ame Church," 1297 Rhems Rd, Andrews, SC 29510"
SC,WILLIAMSBURG,Mount Vernon,1332,Mt Vernon Fire Station," 2329 Manning Hwy, Greeleyville, SC 29056"
SC,WILLIAMSBURG,Nesmith,1680,Nesmith Fire Station," 3092 Nesmith Rd, Nesmith, SC 29580"
