state,election_date,jurisdiction_type,county_name,precinct_name,name,address,polling_location_type
PA,2012-11-06,county,,CARROLL-1ST,VICTORY HILL CIVIC &amp;amp; SOCIAL COMMUNITY BLDG,25 JONES LN MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,POTTSVILLE - 3RD WARD 1ST PRECINCT,RUSSELL BLDG,9 &amp;amp; HOWARD AVE POTTSVILLE PA 17901,polling_location
PA,2012-11-06,county,,PITTSBURGH 28 10,SALVATION ARMY,1821 BROADHEAD FORDING RD PITTSBURGH PA,polling_location
PA,2012-11-06,county,,CARROLL-2ND,RINGGOLD SCHOOL DISTRICT RINGGOLD HIGH SCHOOL,1 RAM DR MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,WEST ROCKHILL TWP ROCKHILL,WEST ROCKHILL TOWNSHIP BUILDING,1028 RIDGE RD SELLERSVILLE PA 18960,polling_location
PA,2012-11-06,county,,FORTY FORT BORO W 02,FORTY FORT PRESBYTERIAN CHURCH,1224 WYOMING AVE FORTY FORT PA 18704,polling_location
PA,2012-11-06,county,,CARROLL-3RD,CARROLL VOL FD CARROLL VOL FIRE HALL - ELDORA,988 ROUTE 837 MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,PITTSBURGH 20 02,GARAGE OF RES.,789 TROPICAL AVE PITTSBURGH PA,polling_location
PA,2012-11-06,county,,CARROLL-4TH,CARROLL TWP BLDG,130 BAIRD AVE MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,"COCALICO,EAST TWP-SMOKESTOWN",SMOKESTOWN FIRE COMPANY,860 SMOKESTOWN RD DENVER PA 17517,polling_location
PA,2012-11-06,county,,HOMESTEAD 03 01,STEEL VALLEY COG HUMAN SERVICE CTR,1705 MAPLE ST HOMESTEAD PA,polling_location
PA,2012-11-06,county,,"MANOR TWP-MANOR,NEW EAST",MILLERSVILLE BRETHREN IN CHRIST CHURCH,3116 BLUE ROCK RD MILLERSVILLE PA 17551,polling_location
PA,2012-11-06,county,,CECIL-1ST,ICEOPLEX AT SOUTHPOINTE,114 SOUTHPOINTE BLVD CANONSBURG PA 15317,polling_location
PA,2012-11-06,county,,PARADISE TWP,PARADISE TWP MUNICIPAL BLDG,2 TOWNSHIP DR PARADISE PA 17562,polling_location
PA,2012-11-06,county,,PITTSBURGH 19 26,BROOKLINE UP CHURCH HALL,1036 BROOKLINE BLVD PITTSBURGH PA 15226,polling_location
PA,2012-11-06,county,,CECIL-2ND,MILLERS RUN GRANGE- VENICE,3642 MILLERS RUN RD CECIL PA 15321,polling_location
PA,2012-11-06,county,,CLAIRTON 03 02,1ST UN METH CH RAMP DR,500 THOMPSON AVE CLAIRTON PA,polling_location
PA,2012-11-06,county,,LOWER MACUNGIE 5TH DISTRICT,LOWER MACUNGIE COMMUNITY CENTER,3400 BROOKSIDE RD MACUNGIE PA 18062,polling_location
PA,2012-11-06,county,,LOGAN TWP DIST 5,KITTANING TRAIL COMMUNITY HALL,POLAND AVE &amp;amp; 58TH ST ALTOONA PA 16601,polling_location
PA,2012-11-06,county,,WEST ROCKHILL TWP ARGUS,ST JOHN'S LUTHERAN CHURCH,910 ALLENTOWN RD SELLERSVILLE PA 18960,polling_location
PA,2012-11-06,county,,CECIL-4TH,CECIL VOL FIRE DEPT CO #3,3351 MILLERS RUN RD CECIL PA 15321,polling_location
PA,2012-11-06,county,,FRANKLIN PK 02 02,ST JOHN NEUMANN PARISH HALL,2230 ROCHESTER RD PITTSBURGH PA 15237,polling_location
PA,2012-11-06,county,,CENTERVILLE-1ST,AMERICAN LEGION POST #705,1101 OLD NATIONAL PIKE FREDERICKTOWN PA 15333,polling_location
PA,2012-11-06,county,,PITTSBURGH 17 07,ST PAUL CROSS RETREAT,148 MONESTARY AVE PITTSBURGH PA,polling_location
PA,2012-11-06,county,,INGRAM 00 03,INGRAM VOLUNTEER FIRE CO.,2 GREENWOOD AVE INGRAM PA,polling_location
PA,2012-11-06,county,,NORTH STRABANE-6TH,NORTH STRABANE INTERMEDIATE SCHOOL,20 GIFFIN DR CANONSBURG PA 15317,polling_location
PA,2012-11-06,county,,CUMBERLAND #1,CARMICHAELS VFD,500 W GEORGE CARMICHAELS PA 15320,polling_location
PA,2012-11-06,county,,NOTTINGHAM-1ST,NOTTINGHAM TWP BLDG,909 SUGAR RUN RD EIGHTY FOUR PA 15330,polling_location
PA,2012-11-06,county,,DAWSON BOROUGH,DAWSON BOROUGH BUILDING,HOWELL ST DAWSON PA 15428,polling_location
PA,2012-11-06,county,,"CARLISLE, 3W, 3P",CARLISLE BAPTIST CHURCH,701 WALNUT BOTTOM RD CARLISLE PA 17013,polling_location
PA,2012-11-06,county,,CENTERVILLE-3RD,ST PAUL UNITED METHODIST CHURCH- DENBO,MAIN ST DENBO PA 15429,polling_location
PA,2012-11-06,county,,JOHNSTOWN 7TH W2,EAST SIDE SCHOOL,220 MESSENGER ST JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,CENTERVILLE-4TH,CENTERVILLE VOL FIRE DEPT RICHEYVILLE,14 FIRE HALL ST RICHEYVILLE PA 15358,polling_location
PA,2012-11-06,county,,SOUTH HUNTINGDON TWPWYANO,"JOE TOKARCIK RESIDENCE, THIRD ST., WYANO",2302 THIRD ST WYANO PA 15695,polling_location
PA,2012-11-06,county,,BETHLEHEM 12TH WARD 1ST DIST,BETHANY UNITED CHURCH OF CHRIST,600 W MARKET ST BETHLEHEM PA 18017,polling_location
PA,2012-11-06,county,,BRACKENRIDGE 01 00,PIONEER HOSE CO,124 MORGAN ST BRACKENRIDGE PA,polling_location
PA,2012-11-06,county,,CHARLEROI-2ND,MARY MOTHER OF THE CHURCH,624 WASHINGTON AVE CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,ERIE FIRST WARD 3RD DISTRICT,CHURCH OF NATIVITY COMMUNITY CENTER,109 GERMN ERIE PA 16597,polling_location
PA,2012-11-06,county,,MCKEES ROCKS 03 03,STOWE ROCKS BOOSTER HALL,19 FURNACE ST MCKEES ROCKS PA 15136,polling_location
PA,2012-11-06,county,,CHARLEROI-3RD,CREST AVE APTS,500 CREST AVE CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,LOWER BURRELL 1ST WARD 2ND PCT,"THE CHURCH OF GOD, 273 CHESTER DRIVE",273 CHESTER DR LOWER BURRELL PA 15068,polling_location
PA,2012-11-06,county,,CHARLEROI-4TH,CHAR  HOUSE,251 NINTH ST CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,CRANBERRY TWP WEST 3,CHRIST BAPTIST CHURCH,2721 ROCHESTER RD CRANBERRY TOWNSHIP PA 16066,polling_location
PA,2012-11-06,county,,CHARLEROI-6TH,HOLY GHOST BYZANTINE CHURCH,828 MEADOW AVE CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,CHARTIERS-1ST,WESTERN AREA CAREER &amp;amp; TECH CNT (VO TECH),688 WESTERN AVE CANONSBURG PA 15317,polling_location
PA,2012-11-06,county,,67-Patton Twp. South-2,OAKWOOD PRESBYTERIAN CHURCH-67,1865 WADDLE RD STATE COLLEGE PA 16803,polling_location
PA,2012-11-06,county,,BETHLEHEM 13TH WARD 4TH DIST,CALVARY WESLEYAN CHURCH,1414 PENNA AVE BETHLEHEM PA 18018,polling_location
PA,2012-11-06,county,,SHALER 02 03,BAUERSTOWN VOLUNTEER FIRE CO.,15 IBLE RUN RD SHALER PA,polling_location
PA,2012-11-06,county,,CHARTIERS-3RD,"OUR LADY OF MIRAC MEDAL CCD CTR, 3RD &amp;amp; HALLAM AVE",300 W PIKE ST MEADOWLANDS PA 15347,polling_location
PA,2012-11-06,county,,LANCASTER CITY 5W 3P,BETHANY PRESBYTERIAN CHURCH,25 N WEST END AVE LANCASTER PA 17603,polling_location
PA,2012-11-06,county,,CHARTIERS-4TH,WORSTELL RESIDENCE,781 RIDGE AVE CANONSBURG PA 15317,polling_location
PA,2012-11-06,county,,EASTON 10TH WARD - EASTERN,SOUTHSIDE SENIOR CENTER,SEITZ &amp;amp; BERWICK ST  (SEITZ ST. ENTERANCE) EASTON PA,polling_location
PA,2012-11-06,county,,CHARTIERS-5TH,PA TROLLEY MUSEUM,1 MUSEUM RD WASHINGTON PA 15301,polling_location
PA,2012-11-06,county,,PHILA WD 03 DIV 12,03/12 BRYANT SCHOOL,60TH &amp;amp; CEDAR AVES ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,CARROLLTOWN(B),CARROLLTOWN BOROUGH MUNICIPAL BLDG.,140 E CARROLL ST CARROLLTOWN PA,polling_location
PA,2012-11-06,county,,CHARTIERS-6TH,CHARTIERS HOUSTON LIBRARY,730 W GRANT ST HOUSTON PA 15342,polling_location
PA,2012-11-06,county,,GLENOLDEN BOROUGH 5TH PRECINCT,WALTER M. SENKOW ELEMENTARY SCHOOL,N LAMONT AVE GLENOLDEN PA 19036,polling_location
PA,2012-11-06,county,,CHARTIERS-7TH,CHARTIERS TWP BLDG,2 BUCCANEER DR HOUSTON PA 15342,polling_location
PA,2012-11-06,county,,S W GREENSBURG 1ST DIST,S.W. FIRE HALL,420 GUTHRIE ST SW GREENSBURG PA 15601,polling_location
PA,2012-11-06,county,,MT LEBANON 01 03,LINCOLN ELEMENTARY SCHOOL,2 RALSTON PL MT LEBANON PA,polling_location
PA,2012-11-06,county,,CLAYSVILLE,FIRST BAPTIST CHURCH OF CLAYSVILLE,317 MAIN ST CLAYSVILLE PA 15323,polling_location
PA,2012-11-06,county,,BERN TWP - 1ST PRECINCT,BERN TWP BLDG,1069 OLD BERNVILLE RD READING PA 19605,polling_location
PA,2012-11-06,county,,COAL CENTER,"COAL CENTER PRESBY CHURCH, USA",103 SPRING ST COAL CENTER PA 15423,polling_location
PA,2012-11-06,county,,NEWBERRY - 1ST DISTRICT,NEWBERRY TOWNSHIP FIRE CO.,2145 YORK HAVEN RD ETTERS PA 17319,polling_location
PA,2012-11-06,county,,KENNETT SQ. S-2,MARY LANG ELEM SCH,409 CENTER ST KENNETT SQUARE PA,polling_location
PA,2012-11-06,county,,PETERS-C-2,ST BENEDICTS CHURCH,120 ABINGTON DR MCMURRAY PA 15317,polling_location
PA,2012-11-06,county,,CERES TOWNSHIP,SUPERVISORS' BUILDING,2420 KINGS RUN RD SHINGLEHOUSE PA 16748,polling_location
PA,2012-11-06,county,,PETERS-B-1,PETERS CREEK UNITED PRESBYTERIAN CHURCH,250 BROOKWOOD RD VENETIA PA 15367,polling_location
PA,2012-11-06,county,,PHILA WD 40 DIV 08,40/08 FRANCIS MYERS REC CENTER,58TH &amp;amp; KINGSESSING AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 16 DIV 17,16/17 CECIL B MOORE RECREATION CTR,22ND &amp;amp; HUNTINGDON STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PETERS-C-1,ST BENEDICTS CHURCH,120 ABINGTON DR MCMURRAY PA 15317,polling_location
PA,2012-11-06,county,,COKEBURG,COKEBURG VOL FIRE DEPT FIRE HALL,171 LINCOLN ST COKEBURG PA 15324,polling_location
PA,2012-11-06,county,,TYRONE BORO WD 7,TYRONE ALLIANCE CHURCH,2103 ADAMS AVE TYRONE PA 16686,polling_location
PA,2012-11-06,county,,CROSS CREEK-1ST,CROSS CREEK PRESBYTERIAN CHURCH,1070 CROSS CREEK RD BURGETTSTOWN PA 15021,polling_location
PA,2012-11-06,county,,BROOKHAVEN BOROUGH 2ND PRECINCT,OUR LADY OF CHARITY CHURCH,231 UPLAND RD BROOKHAVEN PA 19015,polling_location
PA,2012-11-06,county,,FOSTER TWP D 01,WHITE HAVEN VFW POST 6615,3 VFW RD WHITE HAVEN PA 18661,polling_location
PA,2012-11-06,county,,CROSS CREEK-2ND,CROSS CREEK TWP BLDG (CEDAR GROVE),28 CLARK AVE AVELLA PA 15021,polling_location
PA,2012-11-06,county,,LANCASTER CITY 7W 4P,URBAN LEAGUE OF LANCASTER COUNTY INC,502 S DUKE ST LANCASTER PA 17602,polling_location
PA,2012-11-06,county,,CROSS CREEK-3RD,"AVELLA SCHOOL DIST HIGH SCHOOL, INDUSTRIAL ARTS",1000 AVELLA RD AVELLA PA 15312,polling_location
PA,2012-11-06,county,,HAMPTON 00 03,ST CATHERINE REAR ENT CHURCH HALL,2554 WILDWOOD RD HAMPTON PA,polling_location
PA,2012-11-06,county,,DONEGAL-2ND,ZION UNITED METHODIST CHURCH,1080 ROUTE 231 N CLAYSVILLE PA 15323,polling_location
PA,2012-11-06,county,,LEB. 5TH WARD - MIDDLE,RESCUE FIRE COMPANY,400 LEHMAN ST LEBANON PA 17046,polling_location
PA,2012-11-06,county,,GREEN 1,GREEN 1/PINE GROVE CHURCH OF GOD,4806 ROUTE 240 HWY CHERRY TREE PA 15724,polling_location
PA,2012-11-06,county,,TURTLE CREEK 02 02,EAST WOODLAND HILLS JR HIGH,126 MONROEVILLE BLVD TURTLE CREEK PA 15145,polling_location
PA,2012-11-06,county,,DONORA-1ST,CHURCH OF OUR LADY OF THE VALLEY,PARK MANOR RD DONORA PA 15033,polling_location
PA,2012-11-06,county,,PENN HILLS 09 03,ROSEDALE UN METH CHURCH,5501 3RD ST PENN HILLS PA,polling_location
PA,2012-11-06,county,,DONORA-2ND,EMANUEL BAPTIST CHURCH,SECOND &amp;amp; CASTNER STS DONORA PA 15033,polling_location
PA,2012-11-06,county,,LOGAN TWP DIST 7,NEWBURG FIRE HOUSE,2810 WASHINGTON AVE ALTOONA PA 16601,polling_location
PA,2012-11-06,county,,WARMINSTER TWP 3,WARMINSTER PRESBYTERIAN CHURCH,500 MADISON AVE WARMINSTER PA 18974,polling_location
PA,2012-11-06,county,,DONORA-4TH,AMERICAN CITIZENS CROATION CITIZENS CLUB,4TH&amp;amp;CASTNER AVE DONORA PA 15033,polling_location
PA,2012-11-06,county,,PENN HILLS 08 02,WM MCKINLEY CITIZENS CTR INC,SEVENTH &amp;amp; CENTER STS PENN HILLS PA,polling_location
PA,2012-11-06,county,,FALLS TWP 1ST 2ND,PENNSBURY WEST HIGH SCHOOL,608 S OLDS BLVD FAIRLESS HILLS PA 19030,polling_location
PA,2012-11-06,county,,DONORA-5TH,CALVARY PRESBYTERIAN CHURCH,800 THOMPSON AVE DONORA PA 15033,polling_location
PA,2012-11-06,county,,PHILA WD 58 DIV 07,58/07 PHILA KOREAN REFORM CHURCH,11047 BUSTLETON AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,DONORA-7TH,ST JOHNS EPISCOPAL CHURCH,TENTH ST &amp;amp; THOMPSON AVE DONORA PA 15033,polling_location
PA,2012-11-06,county,,PHILA WD 25 DIV 10,25/10 CARROLL SCHOOL,EDGEMONT &amp;amp; AUBURN STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,DUNLEVY,DUNLEVY BORO RECREATION BLDG,4 WALNUT ST DUNLEVY PA 15342,polling_location
PA,2012-11-06,county,,PHILA WD 03 DIV 07,03/07 TABERNACLE LUTHERAN CHURCH,5843 SPRUCE ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,EAST BETHLEHEM-1ST W,TRI COUNTY JOINT MUNICIPAL AUTHORITY,26 MONONGAHELA AVE FREDERICKTOWN PA 15333,polling_location
PA,2012-11-06,county,,PLEASANT HL 00 05,BORO BLDG,410 E BRUCETON RD PLEASANT HL PA,polling_location
PA,2012-11-06,county,,NORTH HUNTINGDON TWP7TH WARD 1ST PCT,"HARTFORD HEIGHTS FIRE HALL,TRUCK GARAGE",14335 RT 30 W N HUNTINGDON PA 15642,polling_location
PA,2012-11-06,county,,ALLENTOWN 18TH WARD 2ND DIST,ST  TIMOTHY'S EVAN  LUTHERAN CHURCH,116 S OTT ST ALLENTOWN PA 18104,polling_location
PA,2012-11-06,county,,UNION CITY BORO 1ST WARD,ALLIANCE CHURCH,2 DOWMAN ST UNION CITY PA 16438,polling_location
PA,2012-11-06,county,,MARSHALL 00 05,REGIONAL LEARNING ALLIANCE,1170 FREEPORT RD MARSHALL TWP PA,polling_location
PA,2012-11-06,county,,EAST BETHLEHEM-3RD W,VESTABURG NEW HILL JOINT AUTHORITY,301 THIRD ST VESTABURG PA 15368,polling_location
PA,2012-11-06,county,,BRISTOL TWP 9TH 2ND,NEIL A ARMSTRONG MIDDLE SCHOOL,475 WISTAR RD FAIRLESS HILLS PA 19030,polling_location
PA,2012-11-06,county,,BETHEL PARK 09 02,WM PENN SCHOOL LIBRARY,110 WOODLET LN BETHEL PARK PA,polling_location
PA,2012-11-06,county,,EAST BETHLEHEM-4TH W,ST THOMAS CATHOLIC CHURCH,30 MAIN ST CLARKSVILLE PA 15322,polling_location
PA,2012-11-06,county,,PHILA WD 58 DIV 11,58/11 ANNE FRANK SCHOOL,BOWLER &amp;amp; HOFF STS PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,MCCANDLESS 02 03,ST ALEXIS SCHOOL HALL,10090 OLD PERRY HWY MCCANDLESS PA,polling_location
PA,2012-11-06,county,,EAST FINLEY-1ST,ROADSIDE CHAPEL,1869 CHAPEL HILL RD CLAYSVILLE PA 15323,polling_location
PA,2012-11-06,county,,EAST WASHINGTON-1ST,FIRST CHRISTIAN CHURCH,615 E BEAU ST WASHINGTON PA 15301,polling_location
PA,2012-11-06,county,,EAST WASHINGTON-2ND,FIRST CHRISTIAN CHURCH,615 E BEAU ST WASHINGTON PA 15301,polling_location
PA,2012-11-06,county,,PHILA WD 03 DIV 20,03/20 LONGSTRETH SCHOOL,57TH &amp;amp; WILLOWS AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,ELCO,ELCO BORO BUILDING,601 ROUTE 88 ELCO PA 15434,polling_location
PA,2012-11-06,county,,UPPER MT BETHEL TWSP - NORTH BANGOR,NORTH BANGOR FIRE HOUSE BUILDING,301 LAKE MINSI DR  PA,polling_location
PA,2012-11-06,county,,ELLSWORTH,ELLSWORTH/SOMERSET VOL FIRE SOCIAL HALL,1 BEECH ST ELLSWORTH PA 15331,polling_location
PA,2012-11-06,county,,Clymer Twp.,CLYMER TOWNSHIP BUILDING,1105 LOCUST ST SABINSVILLE PA 16943,polling_location
PA,2012-11-06,county,,FALLOWFIELD-1ST,FALLOWFIELD TWP BLDG,9 MEMORIAL DR CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,"ZERBE TWP, EAST DIST",AMERICAN LEGION,527 W SHAMOKIN ST TREVORTON PA 17881,polling_location
PA,2012-11-06,county,,FOREST HILLS 00 02,SWIMMING POOL LODGE,OFF BRADDOCK RD FOREST HILLS PA,polling_location
PA,2012-11-06,county,,FALLOWFIELD-2ND,OTTOR CLUB (ACROSS FROM POST OFFICE),1278 BENTLEYVILLE RD VAN VOORHIS PA 15365,polling_location
PA,2012-11-06,county,,PHILA WD 58 DIV 08,58/08 WASHINGTON HIGH SCHOOL,BUSTLETON AVE &amp;amp; VERREE RD PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PHILA WD 23 DIV 07,23/07 FRANKFORD BRANCH LIBRARY,4634 FRANKFORD AVE PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,FALLOWFIELD-3RD,CHARLEROI AREA SC DST CHARLEROI HIGH SCH FOYER/GYM,FECSEN DR CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,BETHLEHEM 5TH WARD,ST. JOHN'S WINDISH LUTHERAN,617 E 4TH ST BETHLEHEM PA,polling_location
PA,2012-11-06,county,,PITTSBURGH 21 04,PENNA BIDWELL APTS,1014 SHEFFIELD ST PITTSBURGH PA,polling_location
PA,2012-11-06,county,,FALLOWFIELD-4TH,FALLOWFIELD VOLUNTEER FIRE DEPT,1660 ROUTE 481 CHARLEROI PA 15022,polling_location
PA,2012-11-06,county,,PHILA WD 03 DIV 06,03/06 GARAGE/OFFICE,286 S 62ND ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,E TAYLOR(T)#1,EAST TAYLOR TWP MUNICIPAL BLDG,2402 WILLIAM PENN AVE JOHNSTOWN PA,polling_location
PA,2012-11-06,county,,VANDERGRIFT 5TH WARD,"ST. PAUL'S LUTHERAN CHURCH, 714 WALLACE ST.",714 WALLACE ST VANDERGRIFT PA 15690,polling_location
PA,2012-11-06,county,,FINLEYVILLE,FINLEYVILLE BORO COMMUNITY CENTER,3547 MARION AVE FINLEYVILLE PA 15332,polling_location
PA,2012-11-06,county,,MARPLE TOWNSHIP 1ST WARD 1ST PRECINCT,MARPLE PRESBYTERIAN CHURCH,SPROUL RD &amp;amp; CHURCH LN BROOMALL PA 19008,polling_location
PA,2012-11-06,county,,MARCUS HOOK BOROUGH 1ST PRECINCT,COKESBURY UNITED METHODIST CHURCH,305 MARKET ST MARCUS HOOK PA 19061,polling_location
PA,2012-11-06,county,,HANOVER-2ND,HANOVER VOL FIRE DEPT FIRE SOCIAL HALL,9 STARCK DR BURGETTSTOWN PA 15021,polling_location
PA,2012-11-06,county,,TRAFFORD 1ST DIST,"TRAFFORD E.M.S.BUILDING,",109 BRINTON AVE TRAFFORD PA 15085,polling_location
PA,2012-11-06,county,,BENSALEM TWP LOWER EAST 1,RUSSELL STRUBLE ELEMENTARY SCHOOL,4300 BENSALEM BLVD BENSALEM PA 19020,polling_location
PA,2012-11-06,county,,HOPEWELL,HOPEWELL TWP BLDG,20 PARK VIEW RD AVELLA PA 15312,polling_location
PA,2012-11-06,county,,BECHTELSVILLE BORO,BECHTELSVILLE BORO HALL,16 RAILROAD ST BECHTELSVILLE PA 19505,polling_location
PA,2012-11-06,county,,NEW GARDEN S-1,NEW GARDEN TWP BLDG,299 STARR RD LANDENBERG PA,polling_location
PA,2012-11-06,county,,HOUSTON,HOUSTON BORO BLDG,42 WESTERN AVE HOUSTON PA 15342,polling_location
PA,2012-11-06,county,,CHRISTIANA BORO,CHRISTIANA BORO OFFICE,10 W SLOKOM AVE CHRISTIANA PA 17509,polling_location
PA,2012-11-06,county,,INDEPENDENCE-1ST,AVELLA COMMUNITY CENTER,11 SCHOOL AVELLA PA 15312,polling_location
PA,2012-11-06,county,,PHILA WD 03 DIV 19,03/19 SHARON COMMUNITY CENTER,5841 CATHARINE ST PHILADELPHIA PA,polling_location
PA,2012-11-06,county,,PAINT TWP.,PAINT TOWNSHIP BUILDING,22139 ROUTE 66 SHIPPENVILLE PA,polling_location
PA,2012-11-06,county,,INDEPENDENCE-2ND,AVELLA VOL FIRE DEPT FIRE HALL,1560 AVELLA RD AVELLA PA 15312,polling_location
PA,2012-11-06,county,,JEFFERSON,JEFFERSON TWP VOL FIRE DEPT ELDERSVILLE,12 FIRE RD ELDERSVILLE PA 15036,polling_location
PA,2012-11-06,county,,LANSFORD BOROUGH-MIDDLE WARD,LANSFORD BOROUGH BLDG,26 E PATTERSON ST (R) LANSFORD PA 18232,polling_location
PA,2012-11-06,county,,LONG BRANCH,LONG BRANCH BORO BLDG,440 MT TABOR RD COAL CENTER PA 15423,polling_location
PA,2012-11-06,county,,NORTH BELLE VERNON 2ND DIST,N BELLE VERNON VFD (MEETING ROOM),535 GRAHAM ST N BELLE VERN PA 15012,polling_location
PA,2012-11-06,county,,FOSTER TWP D 02,FOSTER TOWNSHIP MUNICIPAL BUILDING,1000 WYOMING AVE FREELAND PA 18224,polling_location
PA,2012-11-06,county,,MARIANNA,MARIANNA BORO BLDG,PROCASKEY RD MARIANNA PA 15345,polling_location
PA,2012-11-06,county,,WHITEHALL 8TH DISTRICT,1ST PRESBY CHURCH OF HOKENDAUQUA,3005 S FRONT ST WHITEHALL PA 18052,polling_location
PA,2012-11-06,county,,MIDWAY,MIDWAY COMMUNITY CENTER-SENIOR CITIZEN RM,304 NOBLESTOWN RD MIDWAY PA 15060,polling_location
PA,2012-11-06,county,,PITTSBURGH 13 11,"BAXTER SCHOOL, STUDENT ACT CEN",925 BRUSHTON AVE PITTSBURGH PA,polling_location
PA,2012-11-06,county,,MONON.-2ND WARD 1ST,FREE METHODIST CHURCH (OLD ARMORY BLDG),401 SECOND ST MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,LEWISBURG BORO - 3RD WARD,BUCKNELL UNIVERSITY   LARISON HALL,521 ST GEORGE ST LEWISBURG PA 17837,polling_location
PA,2012-11-06,county,,MT PLEASANT BOROUGH 2ND WARD,CENTRAL FIRE STATION TRUCK GAR. CHURCH ST.,0 CHURCH ST MT PLEASANT PA 15666,polling_location
PA,2012-11-06,county,,MONON.-2ND WARD 3RD,HILLTOP BAR,1101 FOURTH ST MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,CLAIRTON 03 01,FIRST UNITED METHODIST CHURCH,500 THOMPSON AVE CLAIRTON PA 15025,polling_location
PA,2012-11-06,county,,MONON.-3RD WARD 1ST,MONONGAHELA CITY HALL,451 W MAIN ST MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,05-Bellefonte. West            WARD-3,FIRST PRESBYTERIAN CHURCH,203 N SPRING ST BELLEFONTE PA 16823,polling_location
PA,2012-11-06,county,,MONON.-3RD WARD 2ND,GRACE LUTHERAN CHURCH REV,911 HOWARD ST MONONGAHELA PA 15063,polling_location
PA,2012-11-06,county,,MORRIS,UPPER TEN MILE PRESBYTERIAN CHURCH,25 CHURCH LN PROSPERITY PA 15329,polling_location
PA,2012-11-06,county,,SALISBURY 4TH WARD 1ST DIST,SALISBURY MIDDLE SCHOOL,3301 DEVONSHIRE RD ALLENTOWN PA 18103,polling_location
PA,2012-11-06,county,,MT. PLEASANT-1ST,MT PLEASANT VOL FIRE DEPT FIRE HALL,106 MAIN ST HICKORY PA 15340,polling_location
PA,2012-11-06,county,,MT. PLEASANT-3RD,RENEWED DESTINY KINGDOM MINISTRIES,418 WESTLAND RD WESTLAND PA 15378,polling_location
PA,2012-11-06,county,,FRANKLIN TOWNSHIP DISTRICT 2,RECREATION HALL AT SMOCK,103 MAIN ST SMOCK PA 15480,polling_location
PA,2012-11-06,county,,AMITY TWP - 4TH PRECINCT,HOPE UNITED METHODIST CHURCH,117 N MONOCACY CREEK RD DOUGLASSVILLE PA 19518,polling_location
PA,2012-11-06,county,,MT. PLEASANT-4TH,MT PLEASANT VOL FIRE DEPT- SOUTHVIEW,6 CHURCH ST SOUTHVIEW PA 15361,polling_location
PA,2012-11-06,county,,MCDONALD,MCDONALD TRAIL STATION MEETING HOUSE,151 S MCDONALD ST MCDONALD PA 15057,polling_location
PA,2012-11-06,county,,WOODBURY TWP,WOODBURY TOWNSHIP MUNICIPAL BLDG,CLOVER CREEK RD RD WILLIAMSBURG PA 16693,polling_location
PA,2012-11-06,county,,CONCORD TWP CENTRAL WEST PRECINCT,GARNET VALLEY MIDDLE SCHOOL,601 SMITHBRIDGE RD GLEN MILLS PA 19342,polling_location
PA,2012-11-06,county,,BRISBIN BOROUGH,BRISBIN BOROUGH BUILDING,227 PRINCESS ST BRISBIN PA 16620,polling_location
PA,2012-11-06,county,,NORTH BETHLEHEM-1ST,NORTH BETHLEHEM TWP BLDG- COMMUNITY CENTER,13 NORTH ST SCENERY HILL PA 15360,polling_location
PA,2012-11-06,county,,OHARA 01 02,MUNICIPAL BLDG COUNCIL CHAMBERS,325 FOX CHAPEL RD OHARA PA,polling_location
PA,2012-11-06,county,,NORTH BETHLEHEM-2ND,TWP BLDG COMMUNITY CENTER,13 NORTH ST SCENERY HILL PA 15360,polling_location
PA,2012-11-06,county,,ANTIS TWP DIST 1,ANTIS TWP MUNICIPAL BLDG,909 N 2ND ST BELLWOOD PA 16617,polling_location
PA,2012-11-06,county,,NORTH CHARLEROI-1ST,NORTH CHARLEROI VOL FIRE DEPT- LOCK #4,ISABELLA &amp;amp; ORANGE AVENUES NORTH CHARLEROI PA 15022,polling_location
