address_location_name,address_line1,address_line2,address_line3,address_city,address_state,address_zip,directions,polling_hours,photo_url,id
"OC EVENT CENTER","1600 E 141 ST","",,"GLENPOOL",OK,74033,,7:00 AM - 7:00 PM,,8811098
"LIBERTY HIGH SCHOOL","2727 E 201 ST SOUTH","",,"MOUNDS",OK,74047,,7:00 AM - 7:00 PM,,8813126
"FAITH LUTHERAN CHURCH","9222 N GARNETT RD","",,"OWASSO",OK,74055,,7:00 AM - 7:00 PM,,8811100
"SOLACE CHURCH","7314 W 41 ST","",,"TULSA",OK,74107,,7:00 AM - 7:00 PM,,8836705
"FIRST PRESBYTERIAN CHURCH","222 N ADAMS RD","",,"SAND SPRINGS",OK,74063,,7:00 AM - 7:00 PM,,8811110
"FISHER BAPTIST CHURCH","4008 S 137 W AVE","",,"SAND SPRINGS",OK,74063,,7:00 AM - 7:00 PM,,8810652
"CEDAR RIDGE CHRISTIAN CHURCH","14085 S 296 E AVE","",,"COWETA",OK,74429,,7:00 AM - 7:00 PM,,8810076
"TWIN OAKS BAPTIST CHURCH","70076 S 330 ROAD","",,"WAGONER",OK,74467,,7:00 AM - 7:00 PM,,8810071
"UNION BAPTIST CHURCH","511 SW 5 STREET","",,"WAGONER",OK,74467,,7:00 AM - 7:00 PM,,8810074
"CLEARVIEW BAPTIST CHURCH","23003 E HIGHWAY 51","",,"BROKEN ARROW",OK,74014,,7:00 AM - 7:00 PM,,8810086
"BVILLE SOUTHERN BAPTIST CHURCH","5111 SE NOWATA RD","",,"BARTLESVILLE",OK,74006,,7:00 AM - 7:00 PM,,8811124
"EAST CROSS METHODIST CHURCH","820 SE MADISON BLVD","",,"BARTLESVILLE",OK,74006,,7:00 AM - 7:00 PM,,8811129
"EASTERN HEIGHTS BAPTIST CH","1331 SE SWAN DR","",,"BARTLESVILLE",OK,74006,,7:00 AM - 7:00 PM,,8811130
"COWDEN COMMUNITY BUILDING","RT. 3","",,"CORDELL",OK,73632,,7:00 AM - 7:00 PM,,8811140
"CORN HERITAGE VILLAGE","106 W ADAMS","",,"CORN",OK,73024,,7:00 AM - 7:00 PM,,8811141
"CANUTE HERITAGE CENTER","101 N. 9TH","",,"CANUTE",OK,73626,,7:00 AM - 7:00 PM,,8811731
"WAYNOKA HOUSING AUTHORITY","1237 MAIN ST","",,"WAYNOKA",OK,73860,,7:00 AM - 7:00 PM,,8810670
"NORTHWESTERN STATE UNIVERSITY","WOODWARD CAMPUS-2007 34TH ST","",,"WOODWARD",OK,73801,,7:00 AM - 7:00 PM,,8810189
"LYONS COMMUNITY BUILDING","LYONS COMMUNITY BUILDING","463101 E. 914 RD",,"BUNCH",OK,74931,,7:00 AM - 7:00 PM,,8811613
"PEAVINE SCHOOL","PEAVINE SCHOOL","P O BOX 389",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8811619
"BELL SCHOOL","BELL SCHOOL","RT. 5 BOX 4470",,"STILWELL",OK,74960,,7:00 AM - 7:00 PM,,8811621
"WATTS BAPTIST CHURCH","WATTS BAPTIST CHURCH","4TH STREET",,"WATTS",OK,74964,,7:00 AM - 7:00 PM,,8811626
"VETERAN'S CENTER","203 E 1 STREET","",,"ATOKA",OK,74525,,7:00 AM - 7:00 PM,,8811591
"DAISY FIRE DEPARTMENT","1244 N GOSS SCHOOL RD","",,"DAISY",OK,74540,,7:00 AM - 7:00 PM,,8811598
"CANEY COMMUNITY BUILDING","203 N COBB AVE","",,"CANEY",OK,74533,,7:00 AM - 7:00 PM,,8810508
"STRINGTOWN FIRE DEPT","105 PECAN AVE","",,"STRINGTOWN",OK,74569,,7:00 AM - 7:00 PM,,8810524
"FORGAN GOLDEN AGERS","114 MAIN ST.","",,"FORGAN",OK,73938,,7:00 AM - 7:00 PM,,8811601
"DELHI FIRE DEPARTMENT","12683 N 1850 RD","(1270 RD TO DELHI, 1/8 MI N)",,"SAYRE",OK,73662,,7:00 AM - 7:00 PM,,8811167
"WESTERN TECHNOLOGY CENTER","301 WESTERN DRIVE","",,"ELK CITY",OK,73644,,7:00 AM - 7:00 PM,,8834721
"GRANDVIEW CHURCH","1220 N PIONEER","",,"ELK CITY",OK,73644,,7:00 AM - 7:00 PM,,8811759
"GREENFIELD BAPTIST CHURCH","201 N FOURTH","",,"GREENFIELD",OK,73043,,7:00 AM - 7:00 PM,,8811632
"DURANT I-72 SUPERINTENDENT OFC","1323 WACO ST","",,"DURANT",OK,74701,,7:00 AM - 7:00 PM,,8811634
"OUR SAVIOURS LUTHERAN CHURCH","1524 WEST MAIN","CORNER OF 16TH & MAIN N. ENTRY",,"DURANT",OK,74701,,7:00 AM - 7:00 PM,,8811635
"BRYAN COUNTY HEALTH DEPARTMENT","1524 WEST CHUCHWA STREET","",,"DURANT",OK,74701,,7:00 AM - 7:00 PM,,8811636
"WADE/ALBANY SENIOR CENTER","CORNER OF WADE ST AND 70E","107 NORTH WADE STREET",,"ALBANY",OK,74721,,7:00 AM - 7:00 PM,,8811245
"SILO HIGH SCHOOL GYM","122 WEST BOURNE STREET","SILO",,"DURANT",OK,74701,,7:00 AM - 7:00 PM,,8811259
"UTICA COMMUNITY CENTER","209 HARRISON STREET","",,"UTICA",OK,74726,,7:00 AM - 7:00 PM,,8811260
"HIGHLAND METHODIST CHURCH","24005 CS2540","",,"ALBERT",OK,73001,,7:00 AM - 7:00 PM,,8811272
"HINTON FIRE STATION","115 SOUTH BROADWAY","",,"HINTON",OK,73047,,7:00 AM - 7:00 PM,,8811276
"TRINITY BAPTIST CHURCH","1201 E ROGERS ST","",,"EL RENO",OK,73036,,7:00 AM - 7:00 PM,,8811277
"FARM BUREAU BUILDING","2020 SUNSET DRIVE","",,"EL RENO",OK,73036,,7:00 AM - 7:00 PM,,8811279
"SURREY HILLS BAPTIST CHURCH","12421 N MUSTANG ROAD","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811283
"YUKON FINE ARTS AUDITORIUM","850 YUKON AVE","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811179
"DISCOVERY CHURCH","900 E MAIN STREET","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8813199
"WESTPOINTE CHRYSLER JEEP DODGE","11001 W RENO AVE","",,"YUKON",OK,73099,,7:00 AM - 7:00 PM,,8811293
"CHISHOLM HEIGHTS BAPTIST CHURC","2243 W HIGHWAY 152","",,"MUSTANG",OK,73064,,7:00 AM - 7:00 PM,,8810719
"ST. JOSEPH'S CATHOLIC CHURCH","410 KATE BOEVERS ST-UNION CITY","",,"UNION CITY",OK,73090,,7:00 AM - 7:00 PM,,8811413
"NEW LIFE ASSEMBLY OF GOD CHURC","8155 S HIGHWAY 281","2 MI S OF GEARY ON HWY 281",,"GEARY",OK,73040,,7:00 AM - 7:00 PM,,8811416
"ARDMORE 1ST BAPTIST CHURCH","225 1ST SW","",,"ARDMORE",OK,73401,,7:00 AM - 7:00 PM,,8811425
"SCENIC RIVERS BUILDING","15971 10 HWY","",,"TAHLEQUAH",OK,74464,,7:00 AM - 7:00 PM,,8811450
"COOKSON METHODIST CHURCH","21685 W. COOKSON BEND RD","",,"COOKSON",OK,74427,,7:00 AM - 7:00 PM,,8811451
"LOST CITY COMMUNITY BLDG","13251 N LOST CITY RD","",,"HULBERT",OK,74441,,7:00 AM - 7:00 PM,,8811455
"CRESCENT VALLEY CHURCH","25641 S CRESCENT VALLEY RD","",,"TAHLEQUAH",OK,74464,,7:00 AM - 7:00 PM,,8811188
"HULBERT CITY HALL","111 W MAIN ST","",,"HULBERT",OK,74441,,7:00 AM - 7:00 PM,,8811463
"SWINK SCHOOL ","500 JOURDON ST.","LUNCHROOM NEXT TO OFFICE",,"SWINK",OK,74761,,7:00 AM - 7:00 PM,,8811476
"CITY HALL","23 N. LOGAN","",,"BOISE CITY",OK,73933,,7:00 AM - 7:00 PM,,8811478
"NOBLE SENIOR CITIZENS CENTER","HIGHWAY 77 AND MAGUIRE RD.","",,"NOBLE",OK,73068,,7:00 AM - 7:00 PM,,8811504
"ST MICHAEL'S EPISCOPAL CHURCH","1601 W IMHOFF RD","",,"NORMAN",OK,73072,,7:00 AM - 7:00 PM,,8835361
"HILLTOP BAPTIST CHURCH","11710 E STELLA RD","",,"NORMAN",OK,73026,,7:00 AM - 7:00 PM,,8811508
"TWELVE CORNERS BAPTIST CHURCH","15601 E ETOWAH RD","156 & ETOWAH RD.",,"NOBLE",OK,73068,,7:00 AM - 7:00 PM,,8811509
"NORTHEAST BAPTIST CHURCH","905 E ROCK CREEK RD","",,"NORMAN",OK,73071,,7:00 AM - 7:00 PM,,8811521
"BETHEL BAPTIST CHURCH ANNEX","1132 MCGEE DRIVE","",,"NORMAN",OK,73069,,7:00 AM - 7:00 PM,,8835162
"CROSS POINTE CHURCH","2601 24TH AVE SE","",,"NORMAN",OK,73071,,7:00 AM - 7:00 PM,,8811530
"WINDWOOD F.W. BAPTIST CHURCH","5300 SE 89 ST","",,"OKLAHOMA CITY",OK,73135,,7:00 AM - 7:00 PM,,8811544
"ST MICHAELS EPISCOPAL CHURCH","1601 W IMHOFF ROAD","",,"NORMAN",OK,73072,,7:00 AM - 7:00 PM,,8811507
"CENTRAHOMA 1ST BAPTIST CHURCH","201 MAIN STREET","",,"CENTRAHOMA",OK,74534,,7:00 AM - 7:00 PM,,8811548
"FIRST UNITED METHODIST CHURCH","106 N. NEWELL","",,"COALGATE",OK,74538,,7:00 AM - 7:00 PM,,8811552
"ST PAUL'S UNITED METHODIST","910 NW 38 ST","",,"LAWTON",OK,73505,,7:00 AM - 7:00 PM,,8811559
"NAZARENE CHURCH","1404 NW ARLINGTON","",,"LAWTON",OK,73507,,7:00 AM - 7:00 PM,,8811565
"LETITIA BAPTIST CHURCH","2606 STATE HWY 65 ","",,"LAWTON",OK,73501,,7:00 AM - 7:00 PM,,8811584
"HOLY FAMILY CATHOLIC CHURCH","1010 NW 82 ST","",,"LAWTON",OK,73505,,7:00 AM - 7:00 PM,,8811585
"WHITE OAK BAPTIST CHURCH","123 N. JONES ST.","",,"VINITA",OK,74301,,7:00 AM - 7:00 PM,,8811310
"CHURCH OF THE NAZARENE","350 S SCRAPER ST","",,"VINITA",OK,74301,,7:00 AM - 7:00 PM,,8811314
"FIRST BAPTIST CHURCH","51170 W 282 PL SO","",,"MILFAY",OK,74046,,7:00 AM - 7:00 PM,,8825976
"SUNRISE BAPTIST CHURCH","16075 S. 257 W. KELLYVILLE","",,"KELLYVILLE",OK,74039,,7:00 AM - 7:00 PM,,8811215
"FIRST BAPTIST CHURCH","900 FRISCO AVE","",,"CLINTON",OK,73601,,7:00 AM - 7:00 PM,,8811345
"CUMBERLAND PRESBYTERIAN CHURCH","500 SOUTH 30TH STREET","",,"CLINTON",OK,73601,,7:00 AM - 7:00 PM,,8811346
"PINE ACRES MENNONITE CHURCH","1321 LARK STREET","",,"WEATHERFORD",OK,73096,,7:00 AM - 7:00 PM,,8811350
"1ST UNITED METHODIST CHURCH","1005 LEISURE RD","",,"GROVE",OK,74344,,7:00 AM - 7:00 PM,,8811362
"JAY COMMUNITY CENTER ","429 S 9TH ST","",,"JAY",OK,74346,,7:00 AM - 7:00 PM,,8810175
"KENWOOD WATER OFFICE","1149 KENWOOD RD","1149 CR 487",,"SALINA",OK,74365,,7:00 AM - 7:00 PM,,8811373
"GARBER EMS BUILDING","510 MAIN STREET","",,"GARBER",OK,73738,,7:00 AM - 7:00 PM,,8826069
"NORTH GARLAND CHURCH OF CHRIST","703 N GARLAND RD","",,"ENID",OK,73703,,7:00 AM - 7:00 PM,,8810723
"TOWN OF LAHOMA","201 OLD STABE LN","",,"LAHOMA",OK,73754,,7:00 AM - 7:00 PM,,8811410
"DRUMMOND FIRE STATION","HWY 132","",,"DRUMMOND",OK,73735,,7:00 AM - 7:00 PM,,8810206
"REC MULTI PURPOSE CENTER","808 N INDUSTRIAL HTS","",,"LINDSAY",OK,73052,,7:00 AM - 7:00 PM,,8810209
"BEATY BAPTIST CHURCH","32090 AIRLINE ROAD","",,"PAULS VALLEY",OK,73075,,7:00 AM - 7:00 PM,,8810213
"BOSA COMMUNITY CENTER","207 BOSA AVE","",,"PAULS VALLEY",OK,73075,,7:00 AM - 7:00 PM,,8810222
"AMBER COMMUNITY CENTER","404 HOLLY","",,"AMBER",OK,73004,,7:00 AM - 7:00 PM,,8810235
"CRAIG COMPUTERS","1240 HWY 277","",,"NINNEKAH",OK,73067,,7:00 AM - 7:00 PM,,8811226
"FIRST BAPTIST CHURCH, POCASSET","230 S WASHINGTON","",,"POCASSET",OK,73079,,7:00 AM - 7:00 PM,,8810241
"TUTTLE UNITED METHODIST CHURCH","420 S CIMARRON RD","",,"TUTTLE",OK,73089,,7:00 AM - 7:00 PM,,8810245
"TRINITY BAPTIST CHURCH","1812 N PENNSYLVANIA","",,"MANGUM",OK,73554,,7:00 AM - 7:00 PM,,8810255
"MANGUM HOUSING AUTHORITY","425 E LINCOLN","",,"MANGUM",OK,73554,,7:00 AM - 7:00 PM,,8810257
"GRANITE COMMUNITY BUILDING","N COTTONWOOD ST","NORTH END OF BUILDING",,"GRANITE",OK,73547,,7:00 AM - 7:00 PM,,8810263
"WILLOW COMMUNITY BUILDING","112 W MAIN ST","",,"WILLOW",OK,73673,,7:00 AM - 7:00 PM,,8810264
"MCCURTAIN SR. CITIZENS BLDG.","308 MAIN ST","",,"MCCURTAIN",OK,74944,,7:00 AM - 7:00 PM,,8810279
"KEOTA COMMUNITY CENTER","204 S. W. GRAND AVE","",,"KEOTA",OK,74941,,7:00 AM - 7:00 PM,,8810289
"HORNTOWN FIRE DEPT","3316 HWY 75","",,"HOLDENVILLE",OK,74848,,7:00 AM - 7:00 PM,,8810292
"FIRST BAPTIST CHURCH OF CALVIN","306 CANADIAN","",,"CALVIN",OK,74531,,7:00 AM - 7:00 PM,,8810297
"SOUTHERN PRAIRIE LIBRARY","421 N HUDSON","",,"ALTUS",OK,73521,,7:00 AM - 7:00 PM,,8810303
"TISHOMINGO MASONIC LODGE #91","708 E 8TH","",,"TISHOMINGO",OK,73460,,7:00 AM - 7:00 PM,,8813241
"CHRIST'S CHURCH","1001 S. BOAZ","",,"NEWKIRK",OK,74647,,7:00 AM - 7:00 PM,,8810347
"COMMUNITY BUILDING KAW CITY","300 MORGAN SQUARE","",,"KAW CITY",OK,74641,,7:00 AM - 7:00 PM,,8810352
"FAITH TABERNACLE","507 S 5TH ST","",,"PONCA CITY",OK,74601,,7:00 AM - 7:00 PM,,8810357
"PIONEER TECHNOLOGY CENTER","2101 N. ASH","",,"PONCA CITY",OK,74601,,7:00 AM - 7:00 PM,,8811243
"ST LUKE'S CHURCH OF NAZARENE","1715 E. PROSPECT","",,"PONCA CITY",OK,74604,,7:00 AM - 7:00 PM,,8810359
"SENIOR CITIZENS BLDG","201 S. 6 ST.","",,"KINGFISHER",OK,73750,,7:00 AM - 7:00 PM,,8810369
"WESTERN TECH-HOBART CAMPUS","1000 S. BAILEY","",,"HOBART",OK,73651,,7:00 AM - 7:00 PM,,8810372
"USWV COLONY ADMINISTRATION ","831 SE 172 RD","",,"WILBURTON",OK,74578,,7:00 AM - 7:00 PM,,8810386
"RED OAK SCHOOL ","404 N MAIN","",,"RED OAK",OK,74563,,7:00 AM - 7:00 PM,,8810390
"FIRST BAPTIST CHURCH","CORNER OF CHURCH AND 5TH","",,"CAMERON",OK,74932,,7:00 AM - 7:00 PM,,8810400
"MIKE MASS CIVIC CENTER","22695 WILES ST-SHADY POINT","",,"SHADY POINT",OK,74956,,7:00 AM - 7:00 PM,,8810402
"TRINITY BAPTIST CHURCH","101 FLANAGAN DR.-POTEAU","",,"POTEAU",OK,74953,,7:00 AM - 7:00 PM,,8810560
"FREEWILL BAPTIST CHURCH","603 WEST BLVD.-POTEAU","",,"POTEAU",OK,74953,,7:00 AM - 7:00 PM,,8810407
"STAPP-ZOE COMM. CENTER","52185 STAPP-ZOE RD","",,"HODGEN",OK,74939,,7:00 AM - 7:00 PM,,8810562
"REICHERT COMMUNITY CENTER","28215 REICHERT/SUMMERFIELD RD","",,"HEAVENER",OK,74937,,7:00 AM - 7:00 PM,,8810418
"FIRST BAPTIST CHURCH","200 W AVE. C - HEAVENER","",,"HEAVENER",OK,74937,,7:00 AM - 7:00 PM,,8810419
"FIRST UNITED METHODIST CHURCH","107 E AVE B","",,"HEAVENER",OK,74937,,7:00 AM - 7:00 PM,,8810563
"FIRST CHRISTIAN CHURCH","323 W. 4TH ST,","",,"STROUD",OK,74079,,7:00 AM - 7:00 PM,,8810422
"UNION CHRISTIAN CHURCH","108 N. 1ST ST.","",,"TRYON",OK,74875,,7:00 AM - 7:00 PM,,8823627
"OAK CLIFF FIRE STATION #2","12037 S SANTA FE","",,"EDMOND",OK,73025,,7:00 AM - 7:00 PM,,8810438
"MERIDIAN FIRE DEPARTMENT","12250 HWY 105","",,"GUTHRIE",OK,73044,,7:00 AM - 7:00 PM,,8810442
"HISPANIC BAPTIST CHURCH","12800 S SOONER ROAD","",,"EDMOND",OK,73034,,7:00 AM - 7:00 PM,,8810445
"BYARS COMMUNITY CENTER","282 E RIPLEY ST","",,"BYARS",OK,74831,,7:00 AM - 7:00 PM,,8810691
"UNITY MISSIONARY BAPTIST CH","25035 ST HWY 59","",,"WAYNE",OK,73095,,7:00 AM - 7:00 PM,,8810570
"OLD CITY HALL","114 W BROADWAY ST","",,"BLANCHARD",OK,73010,,7:00 AM - 7:00 PM,,8836268
"OAK GROVE BAPTIST CHURCH","4 MI E OF BB ON HWY 70 &","1 MI S OF BROKEN BOW",,"BROKEN BOW",OK,74728,,7:00 AM - 7:00 PM,,8810577
"GOLDEN COMMUNITY BUILDING","4495 GLOVER GOLDEN RD","",,"GOLDEN",OK,74737,,7:00 AM - 7:00 PM,,8810500
"UNITED METHODIST CHURCH","101 N. BURRIS","",,"VALLIANT",OK,74764,,7:00 AM - 7:00 PM,,8810505
"ONAPA FIRE STATION","110847 OLD HWY 69 SOUTH","",,"CHECOTAH",OK,74426,,7:00 AM - 7:00 PM,,8810511
"LINDA K. BEEN RESIDENCE","TIGER MOUNTAIN N 3/4 MI","",,"HENRYETTA",OK,74437,,7:00 AM - 7:00 PM,,8810520
"MENNONITE BRETHREN CHURCH","1600 E. STATE RD.","",,"FAIRVIEW",OK,73737,,7:00 AM - 7:00 PM,,8810530
"OAK GROVE MENNONITE CHURCH","5686 W HWY 28","",,"ADAIR",OK,74330,,7:00 AM - 7:00 PM,,8810581
"GREENBRIER FREEWILL BAP CHURCH","5272 N 440","",,"ADAIR",OK,74330,,7:00 AM - 7:00 PM,,8810542
"MURPHY CHURCH OF GOD","68 SPRING CREEK AVE","",,"LOCUST GROVE",OK,74352,,7:00 AM - 7:00 PM,,8810566
"FIRST CHRISTIAN CHURCH ","105 N VANN ST","",,"PRYOR",OK,74361,,7:00 AM - 7:00 PM,,8810550
"MARTIN LUTHER KING CENTER","300 M. L. KING ST.","",,"MUSKOGEE",OK,74401,,7:00 AM - 7:00 PM,,8810020
"CHURCH OF GOD OF PROPHECY","2420 N 24 ST W","",,"MUSKOGEE",OK,74401,,7:00 AM - 7:00 PM,,8810021
"TAFT RESOURCE CENTER","208 WEST SEMINOLE","",,"TAFT",OK,74463,,7:00 AM - 7:00 PM,,8810023
"FT. GIBSON CHURCH OF CHRIST","806 S LEE ST","",,"FORT GIBSON",OK,74434,,7:00 AM - 7:00 PM,,8810027
"RURAL WATER DISTRICT NO. 2","2310 S WOODLAND RD","",,"MUSKOGEE",OK,74403,,7:00 AM - 7:00 PM,,8810029
"GRANDVIEW BAPTIST CHURCH","3608 S CHEROKEE DR","",,"MUSKOGEE",OK,74403,,7:00 AM - 7:00 PM,,8810032
"NAZARENE CHURCH","829 JACKSON ST","FROM FIR 8 BLOCKS N ON 9TH",,"PERRY",OK,73077,,7:00 AM - 7:00 PM,,8810588
"1ST CHRISTIAN CHURCH","701 HOLLY ","FROM FIR AVE 2 BLOCKS N ON 7TH",,"PERRY",OK,73077,,7:00 AM - 7:00 PM,,8810046
"1ST ASSEMBLY OF GOD","401 R.J. RUTHERFORD","LOCATED BEHIND MCDONALD'S",,"PERRY",OK,73077,,7:00 AM - 7:00 PM,,8810047
"ZION LUTHERAN CHURCH","15976 JOHN WAYNE","",,"PERRY",OK,73077,,7:00 AM - 7:00 PM,,8810049
"WANN COMMUNITY CENTER","WANN COMMUNITY CENTER","",,"WANN",OK,74083,,7:00 AM - 7:00 PM,,8810589
"ANDREW RESIDENCE ","1 MILES NORTH ON RD 409 1/4 M","EAST ON RD 19 NORTH SIDE OF RD",,"NOWATA",OK,74048,,7:00 AM - 7:00 PM,,8810053
"WELTY CHURCH OF GOD","96054 N 3710 DRIVE","",,"WELTY",OK,74833,,7:00 AM - 7:00 PM,,8810060
"WESTERN OAKS CH OF NAZARENE","7901 NW 16TH ST","",,"OKLAHOMA CITY",OK,73127,,7:00 AM - 7:00 PM,,8811808
"WESTERN OAKS CHRISTIAN CHURCH","8100 NW 23RD ST","",,"BETHANY",OK,73127,,7:00 AM - 7:00 PM,,8811804
"COUNCIL ROAD BAPTIST CHURCH","2900 N COUNCIL RD","",,"BETHANY",OK,73008,,7:00 AM - 7:00 PM,,8811807
"OVERHOLSER CH OF THE NAZARENE","3905 N SHANNON AVE","",,"BETHANY",OK,73008,,7:00 AM - 7:00 PM,,8811803
"CHURCH OF THE SAVIOR","5600 NW 63RD ST","",,"OKLAHOMA CITY",OK,73132,,7:00 AM - 7:00 PM,,8811814
"CHOCTAW COMMUNITY CENTER","2500 N CHOCTAW ROAD","",,"CHOCTAW",OK,73020,,7:00 AM - 7:00 PM,,8811648
"FIRST BAPTIST CHURCH OF NCP","1931 NICHOLS DR","",,"NICOMA PARK",OK,73066,,7:00 AM - 7:00 PM,,8811841
"GATEWAY COMMUNITY CHURCH","23887 N. MACARTHUR BLVD.","",,"EDMOND",OK,73025,,7:00 AM - 7:00 PM,,8811863
"SANTA FE PRESBYTERIAN CHURCH","1603 N SANTA FE AVE.","",,"EDMOND",OK,73003,,7:00 AM - 7:00 PM,,8811872
"FIRST BAPTIST CHURCH OF EDMOND","1300 SE 33RD ST","",,"EDMOND",OK,73013,,7:00 AM - 7:00 PM,,8811853
"COMMUNITY OF CHRIST CHURCH","1200 E DANFORTH","",,"EDMOND",OK,73034,,7:00 AM - 7:00 PM,,8811659
"ST LUKE BAPTIST CHURCH","10001 NE 50TH ST","",,"SPENCER",OK,73084,,7:00 AM - 7:00 PM,,8811666
"DICKSON BAPTIST CHURCH","2000 N SPENCER RD","",,"MIDWEST CITY",OK,73141,,7:00 AM - 7:00 PM,,8810260
"DICKSON BAPTIST CHURCH","2000 N SPENCER RD","",,"MIDWEST CITY",OK,73141,,7:00 AM - 7:00 PM,,8811795
"CONNECT CHURCH","9029 E RENO AVE","",,"MIDWEST CITY",OK,73130,,7:00 AM - 7:00 PM,,8810261
"LONE STAR BAPTIST CHURCH","1805 E HEFNER RD","",,"OKLAHOMA CITY",OK,73131,,7:00 AM - 7:00 PM,,8811904
"LONE STAR BAPTIST CHURCH","1805 E HEFNER RD","",,"OKLAHOMA CITY",OK,73131,,7:00 AM - 7:00 PM,,8811903
"CHAPEL HILL UNITED METHODIST","2717 WEST HEFNER RD","",,"OKLAHOMA CITY",OK,73120,,7:00 AM - 7:00 PM,,8811689
"ST AUGUSTINE OF CANTERBURY CH","14700 N MAY AVE","",,"OKLAHOMA CITY",OK,73134,,7:00 AM - 7:00 PM,,8811862
"ST ELIJAH ANTIOCHIAN CHURCH","15000 N MAY AVE","",,"OKLAHOMA CITY",OK,73134,,7:00 AM - 7:00 PM,,8811870
"NORTHPARK MALL","12100 N MAY AVE","",,"OKLAHOMA CITY",OK,73156,,7:00 AM - 7:00 PM,,8811894
"HIGHER PLAIN BAPTIST CHURCH","6810 NW 122ND ST","",,"OKLAHOMA CITY",OK,73142,,7:00 AM - 7:00 PM,,8811890
"ST PAUL'S LUTHERAN CHURCH","10600 N COUNCIL RD","",,"OKLAHOMA CITY",OK,73162,,7:00 AM - 7:00 PM,,8811529
"THE CHURCH PENTACOST","3106 N UTAH AVE","",,"OKLAHOMA CITY",OK,73112,,7:00 AM - 7:00 PM,,8811767
"MAYFLOWER CONGREGATIONAL CH","3901 NW 63RD ST","",,"OKLAHOMA CITY",OK,73116,,7:00 AM - 7:00 PM,,8810339
"CROWN HEIGHTS CHRISTIAN CHURCH","4020 N WESTERN AVE","",,"OKLAHOMA CITY",OK,73118,,7:00 AM - 7:00 PM,,8811712
"FIRST CHURCH","131 NW 4TH STREET","",,"OKLAHOMA CITY",OK,73102-6211,,7:00 AM - 7:00 PM,,8811912
"EXCHANGE AVENUE BAPTIST CHURCH","1312 S PENNSYLVANIA AVE","",,"OKLAHOMA CITY",OK,73106,,7:00 AM - 7:00 PM,,8811825
"WESTERN HILLS BAPTIST CHURCH","401 SW 44TH ST","",,"OKLAHOMA CITY",OK,73109,,7:00 AM - 7:00 PM,,8811719
"SOUTHERN OAKS UNITED PENTECOST","6501 S. WALKER AVE.","",,"OKLAHOMA CITY",OK,73139,,7:00 AM - 7:00 PM,,8811836
"HEARTLAND COMMUNITY OF CHRIST","921 SW 70TH ST","",,"OKLAHOMA CITY",OK,73139,,7:00 AM - 7:00 PM,,8811723
"HILLCREST FAMILY WORSHIP CTR","2500 SW 59TH ST","",,"OKLAHOMA CITY",OK,73119,,7:00 AM - 7:00 PM,,8811832
"OKC COMMUNITY COLLEGE LIBRARY","7777 S MAY AVE","",,"OKLAHOMA CITY",OK,73159,,7:00 AM - 7:00 PM,,8811831
"SOUTHERN HILLS BAPTIST CHURCH","8601 S PENNSYLVANIA","",,"OKLAHOMA CITY",OK,73159-5293,,7:00 AM - 7:00 PM,,8811739
"OK SCH OF SCIENCE & MATH LIB","331 NE 10TH ST","",,"OKLAHOMA CITY",OK,73104,,7:00 AM - 7:00 PM,,8811744
"DEL CITY 1ST SOUTHERN BAPTIST","6400 S SOONER RD","",,"DEL CITY",OK,73135,,7:00 AM - 7:00 PM,,8811750
"MWC COMM CH OF THE NAZARENE","10200 SE 15TH ST","",,"MIDWEST CITY",OK,73130,,7:00 AM - 7:00 PM,,8811736
"DEWAR CITY HALL","105 N BROADWAY ST","",,"DEWAR",OK,74431,,7:00 AM - 7:00 PM,,8810120
"AMERICAN LEGION","508 FRISCO AVE","",,"HENRYETTA",OK,74437,,7:00 AM - 7:00 PM,,8810121
"ST. MICHAELS CHURCH","1004 W GENTRY ST","",,"HENRYETTA",OK,74437,,7:00 AM - 7:00 PM,,8810125
"SCHULTER COM & SENIOR CENTER","13450 FERN STREET","",,"SCHULTER",OK,74460,,7:00 AM - 7:00 PM,,8810131
"MCCORD SENIOR CITIZENS CENTER","115 MARY ROAD","",,"PONCA CITY",OK,74604,,7:00 AM - 7:00 PM,,8810136
"BURBANK CITY HALL","105 S 1 ST","",,"BURBANK",OK,74633,,7:00 AM - 7:00 PM,,8810137
"TRANSFORMATION CHURCHGREENWOOD","1519 W PINE ST","",,"TULSA",OK,74127,,7:00 AM - 7:00 PM,,8810144
"BRADEN COMMUNITY CENTER","1022 BRADEN SCHOOL RD","",,"PONCA CITY",OK,74604,,7:00 AM - 7:00 PM,,8810148
"FIRST BAPTIST CHURCH","202 S PRICE  HOMINY","",,"HOMINY",OK,74035,,7:00 AM - 7:00 PM,,8810150
"ROCK FIRE DEPT. STATION #1","7716 ZINK ROAD","",,"SKIATOOK",OK,74070,,7:00 AM - 7:00 PM,,8810152
"GILCREASE CLUB HOUSE","1919 W SEMINOLE ST","",,"TULSA",OK,74127,,7:00 AM - 7:00 PM,,8810216
"COMMUNITY ASSEMBLY CHURCH","2247 STATE HWY 97","",,"SAND SPRINGS",OK,74063,,7:00 AM - 7:00 PM,,8810215
