county_name,municipality,precinct_id,name,address
MARION,FAIRMONT,98,EAST PARK ELEMENTARY SCHOOL,"1025 FAIRFAX ST, FAIRMONT, WV 26554"
MARION,FAIRMONT,100,EAST PARK ELEMENTARY SCHOL,"1025 FAIRFAX ST, FAIRMONT, WV 26554"
MARION,FAIRMONT,101,"EAST PARK SCHOOL, RIGHT","1025 FAIRFAX ST, FAIRMONT, WV 26554"
MARION,FAIRMONT,102,East Fairmont Middle School,"1 ORION LANE, FAIRMONT, WV 26554"
MARION,FAIRMONT,104,POLICE RESERVE-WAVE TEC POOL,"35 CITY VIEW TERRACE, P O BOX 1258, FAIRMONT, WV 26555"
MARION,FAIRMONT,111,PLEASANT VALLEY ELEMENTARY SCH,"1858 VALLEY SCHOOL ROAD, FAIRMONT, WV 26554"
MARION,FAIRMONT,112,MARIONCOUNTY CONVENTION & VISITORS CENTER,"1000 COLE ST, FAIRMONT, WV 26554"
MARION,FAIRMONT,113,MARION COUNTY CONVENTION & VISTORS CENTER,"1000 COLE ST, FAIRMONT, WV 26554"
MARION,COLFAX,114,COLFAX COMMUNITY CENTER,"24 GUYSES RUN RD, COLFAX, WV 26566"
MARION,FAIRMONT,115,Quiet Dell Community Bldg,"2424 EAST GRAFTON ROAD, RT 6 BOX189, FAIRMONT, WV 26554"
MARION,FAIRMONT,116,YWCA,"2019 PLEASANT VALLEY ROAD, FAIRMONT, WV 26554"
MARION,FAIRMONT,117,PLEASANT VALLEY MUNICIPAL BLDG,"2340 KINGMONT ROAD, PLEASANT VALLEY RD, FAIRMONT, WV 26554"
MARION,FAIRMONT,119,PLEASANT VALLEY MUNICIPAL BLDG,"2340 KINGMONT RD, PLEASANT VALLEY ROAD, FAIRMONT, WV 26554"
MARION,FAIRMONT,120,VICTORY BAPTIST CHURCH,"1883 MGTN AVENUE, FAIRMONT, WV 26554"
MARION,FAIRMONT,121,EAST DALE ELEMENTARY SCHOOL,"57 EAST DALE ROAD, FAIRMONT, WV 26554"
MARION,MONTANA MINES,122,MONTANA IMPROVEMENT BUILDING,"COUNTY ROAD 72, C/O VICKI NICHOLS, MONTANA MINES, WV 26586"
MARION,FAIRMONT,123,EAST DALE ELEMENTARY SCHOOL,"57 EAST DALE ROAD, FAIRMONT, WV"
MARION,FAIRMONT,124,EAST DALE ELEMENTARY SCHOOL,"57 EAST DALE ROAD, FAIRMONT, WV 26554"
MARION,FAIRMONT,125,Bunners Ridge Fire Department,"2538 BUNNER RIDGE ROAD, RT 6, BOX 339, FAIRMONT, WV 26554"
MARSHALL,MOUNDSVILLE,1,MARSHALL COUNTY COURTHOUSE,"7TH ST AT COURT AVENUE, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,4,MARSHALL CO. SR CITIZENS BLDG.,"805 FIFTH ST, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,6,MOUNDSVILLE VFW,"114 GRANT AVE, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,7,CALVARY METHODIST CHURCH,"1601 FIRST STREET, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,9,TRINITY EPISCOPAL CHURCH,"OAK & LINDEN AVE, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,10,TRINITY EPISCOPAL CHURCH,"OAK & LINDEN AVE, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,11,MOUNDSVILLE BAPTIST CHURCH,"1911 FOURTH ST, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,12,LIMESTONE COMMUNITY CENTER,"5572 WAYNESBURG PIKE RD, MOUNDSVILLE, WV 26041"
MARSHALL,GLEN DALE,13,GLEN DALE GRADE SCHOOL,"407 SEVENTH ST, GLEN DALE, WV 26038"
MARSHALL,GLEN DALE,14,GLEN DALE FIREMENS HALL,"SEVENTH ST, GLEN DALE, WV 26038"
MARSHALL,MOUNDSVILLE,17,TEMPLE BAPTIST CHURCH,"2300 SECOND ST, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,18,MAXWELL ACRES COMM BLDG,"MAXWELL ACRES, MOUNDSVILLE, WV 26041"
MARSHALL,BENWOOD,19,BOGGS RUN VFD,"1519 BOGGS RUN RD, BENWOOD, WV 26031"
MARSHALL,BENWOOD,20,BENWOOD COUNCIL CHAMBERS,"430 MAIN STREET, BENWOOD, WV 26031"
MARSHALL,WHEELING,21,OUR LADY OF PEACE CENTER,"640 OLD FAIRMONT PIKE, WHEELING, WV 26003"
MARSHALL,BENWOOD,23,BENWOOD COUNCIL CHAMBERS,"430 MAIN STREET, BENWOOD, WV 26031"
MARSHALL,WHEELING,24,SHERRARD MIDDLE SCHOOL,"1000 FAIRMONT PIKE, SHERRARD, WHEELING, WV 26003"
MARSHALL,BENWOOD,25,"KUBECK ROOM, HOUSING AUTHORITY","2200 MARSHALL STREET, BENWOOD, WV 26031"
MARSHALL,MCMECHEN,26,MCVFD COMM CENTER,"911 MARSHALL STREET, MCMECHEN, WV 26040"
MARSHALL,WHEELING,27,SHERRARD MIDDLE SCHOOL,"1000 FAIRMONT PIKE, SHERRARD, WHEELING, WV 26003"
MARSHALL,MCMECHEN,28,MCVFD COMM CENTER,"911 MARSHALL STREET, MCMECHEN, WV 26040"
MARSHALL,WHEELING,29,SHERRARD MIDDLE SCHOOL,"1000 FAIRMONT PIKE, SHERRARD, WHEELING, WV 26003"
MARSHALL,MCMECHEN,30,MCVFD COMM CENTER,"911 MARSHALL STREET, MCMECHEN, WV 26040"
MARSHALL,WHEELING,33,MT. OLIVET METHODIST CHURCH,"500 FAIRMONT PIKE, MT OLIVET, WHEELING, WV 26003"
MARSHALL,WHEELING,34,OUR LADY OF PEACE CENTER,"640 OLD FAIRMONT PIKE, WHEELING, WV 26003"
MARSHALL,MOUNDSVILLE,35,LIMESTONE COMMUNITY CENTER,"5572 WAYNESBURG PIKE RD, MOUNDSVILLE, WV 26041"
MARSHALL,CAMERON,36,MT. HOPE COMMUNITY BUILDING,"22 GABBYS LANE, CAMERON, WV 26033"
MARSHALL,DALLAS,38,DALLAS COMMUNITY BUILDING,"DALLAS, DALLAS, WV 26036"
MARSHALL,WHEELING,39,CHURCH OF NAZARENE,"210 MAR WIN DRIVE, WHEELING, WV 26003"
MARSHALL,PROCTOR,40,ST JOSEPH VFD,"2960 HAWKEY HILL ROAD, PROCTOR, WV 26055"
MARSHALL,GLEN EASTON,41,BOWMAN RIDGE COMM BLDG,"2740 BOWMAN RIDGE RD, GLEN EASTON, WV 26039"
MARSHALL,MOUNDSVILLE,43,EBENEZER METHODIST CHURCH,"3009 ROBERT RIDGE ROAD, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,44,CENTRAL SCHOOL,"CENTRAL SCHOOL, TOMLINSON AVE @ SEVENTH ST, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,45,PSD#4 WATER BOARD OFFICE,"74 BIG GRAVE CREEK RD, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,46,WASHINGTON LANDS SCHOOL,"116 SCHOOL ROAD, MOUNDSVILLE, WV 26041"
MARSHALL,CAMERON,48,BIG RUN COMMUNITY BUILDING,"BIG RUN, C/O 2229 REID RIDGE RD, CAMERON, WV 26033"
MARSHALL,PROCTOR,52,GRAYSVILLE COMMUNITY BLDG,"1858 GRAYSVILLE RD, PROCTOR, WV 26055"
MARSHALL,CAMERON,56,CAMERON GRADE SCHOOL,"12 CHURCH ST, CAMERON, WV 26033"
MARSHALL,CAMERON,58,CAMERON GRADE SCHOOL,"12 CHURCH ST, CAMERON, WV 26033"
MARSHALL,MOUNDSVILLE,60,OAK GROVE CHURCH,"3829 FORK RIDGE RD, MOUNDSVILLE, WV 26041"
MARSHALL,CAMERON,61,CAMERON HIGH SCHOOL SMALL GYM,"2012 BLUE & GOLD ROAD, CAMERON, WV 26033"
MARSHALL,GLEN DALE,09A,JOHN MARSHALL HIGH SCHOOL,"1300 WHEELING AVE, GLEN DALE, WV 26038"
MARSHALL,MOUNDSVILLE,15A,MCNINCH SCHOOL,"162 MIDDLE GRAVE CREEK RD, MOUNDSVILLE, WV 26041"
MARSHALL,MOUNDSVILLE,17A,GRAND VUE PARK - EVENT BUILDING ,"250 TRAIL DR, MOUNDSVILLE, WV 26041"
MASON,POINT PLEASANT,1,COURTHOUSE-GROUND FLOOR,"200 6TH STREET, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,2,MAIN STREET BAPTIST CHURCH,"1100 MAIN STREET, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,3,P.P. PRIMARY SCHOOL-CAFE,"2200 LINCOLN AVENUE, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,4,P.P. PRIMARY SCHOOL-GYM,"2200 LINCOLN AVE, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT ,5,P.P. INTERMEDIATE SCHOOL GYM,"1 WALDEN ROUSH WAY DRIVE, POINT PLEASANT , WV 25550"
MASON,POINT PLEASANT ,6,P.P. INTERMEDIATE SCHOOL GYM,"1 WALDEN ROUSH WAY DRIVE, POINT PLEASANT , WV 25550"
MASON,POINT PLEASANT,7,P.P. INTERMEDIATE SCHOOL CAFE,"1 WALDEN ROUSH WAY DRIVE, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,8,P.P. INTERMEDIATE SCHOOL CAFE,"1 WALDEN ROUSH WAY DRIVE, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,9,KRODEL PARK CLUBHOUSE,"KRODEL PARK ROAD, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,10,ROOSEVELT GRADE SCHOOL,"7593 RIPLEY ROAD, POINT PLEASANT, WV 25550"
MASON,HENDERSON,11,HENDERSON COMMUNITY BUILDING,"401 WILSON STREET, HENDERSON, WV 25106"
MASON,SOUTHSIDE,12,MASON COUNTY 4-H CAMP DINING HALL,"2127 POND BRANCH RD, SOUTHSIDE, WV 25187"
MASON,GALLIPOLIS FERRY,13,BEALE GRADE SCHOOL,"12897 HUNTINGTON RD, GALLIPOLIS FERRY, WV 25515"
MASON,GALLIPOLIS FERRY,14,BEALE GRADE SCHOOL,"12897 HUNTINGTON RD, GALLIPOLIS FERRY, WV 25515"
MASON,ASHTON,15,ASHTON ELEMENTARY SCHOOL,"997 ASHTON UPLAND ROAD, ASHTON, WV 25503"
MASON,ASHTON,16,HANNAN HIGH SCHOOL GYMNASIUM,"1 WILDCAT WAY, ASHTON, WV 25503"
MASON,ASHTON,17,ASHTON ELEMENTARY SCHOOL,"997 ASHTON UPLAND ROAD, ASHTON, WV 25503"
MASON,SOUTHSIDE,18,MASON COUNTY 4-H CAMP DINING HALL,"2127 POND BRANCH RD, SOUTHSIDE, WV 25187"
MASON,LEON,19,HEALTHCARE OF LEON-BUFFALO BUI,"27635 CHARLESTON ROAD, LEON, WV 25123"
MASON,leon ,20,LEON GRADE SCHOOL,"1226 BURDETTE STREET, leon , WV 25123"
MASON,LEON,21,LEON-BADEN COMM BUILDING,"9285 EVANS ROAD, LEON, WV 25123"
MASON,POINT PLEASANT,22,FLATROCK FIRE DEPARTMENT,"14480 RIPLEY ROAD, POINT PLEASANT, WV 25550"
MASON,LETART,23,LETART COMMUNITY BUILDING,"23671 SANDHILL ROAD, LETART, WV 25253"
MASON,NEW HAVEN,24,BACHTEL UNITED METHODIST CHURCH,"25 LAYNE STREET, NEW HAVEN, WV 25265"
MASON,NEW HAVEN,25,NEW HAVEN UNITED METHODIST CHURCH,"511 5TH STREET, NEW HAVEN, WV 25265"
MASON,HARTFORD,26,HARTFORD COMMUNITY BUILDING,"1508 PIKE STREET, HARTFORD, WV 25247"
MASON,MASON,27,FAITH BAPTIST CHURCH,"2550 2ND STREET, MASON, WV 25260"
MASON,MASON,28,WAHAMA HIGH SCHOOL CAFETERIA,"1 WHITE FALCON DRIVE, MASON, WV 25260"
MASON,POINT PLEASANT,29,FARM MUSEUM,"1458 FAIRGROUND ROAD, POINT PLEASANT, WV 25550"
MASON,POINT PLEASANT,30,POINT PLEASANT HIGH SCHOOL,"280 SCENIC DRIVE, POINT PLEASANT, WV 25550"
MASON,leon ,20-LE,LEON GRADE SCHOOL,"1226 BURDETTE STREET, leon , WV 25123"
MCDOWELL,MAYBEURY,1,UPLAND BAPTIST ANNEX BLDG,"40256 COAL HERITAGE RD., MAYBEURY, WV 24861"
MCDOWELL,POWHATAN,6,CATHOLIC CHURCH,"35516 COAL HERITAGE RD, POWHATAN, WV 24868"
MCDOWELL,NORTHFORK,11,NORTHFORK CITY HALL,"32 FRIEBURSCH AVE, NORTHFORK, WV 24868"
MCDOWELL,CRUMPLER,17,LIBERTY CHAPEL CHURCH,"1671 ASHLAND CRUMPLER RD, CRUMPLER, WV 24825"
MCDOWELL,RODERFIELD,20,RODERFIELD FIRE DEPT.,"367 BIG RED RD, RODERFIELD, WV 24881"
MCDOWELL,BIG SANDY,21,FALL RIVER ELEM,"13 FALCON DR, BIG SANDY, WV 24816"
MCDOWELL,DAVY,23,DAVY FIRE DEPT.,"6618 LOOP SEVEN HWY, DAVY, WV 24828"
MCDOWELL,CAPELS,26,ROYAL MISS. BAP. CHURCH,"31 SHANNON BR RD, CAPELS, WV 24801"
MCDOWELL,WELCH,28,WELCH CITY HALL,"88 HOWARD ST, WELCH, WV 24801"
MCDOWELL,WELCH,32,WELCH VOC. SCHOOL,"242 STADIUM DR., WELCH, WV 24801"
MCDOWELL,WELCH,34,WELCH ELEM SCHOOL,"1235 STEWART ST, WELCH, WV 24801"
MCDOWELL,KIMBALL,40,KIMBALL ELEM SCHOOL,"28631 COAL HERITAGE RD, KIMBALL, WV 24853"
MCDOWELL,KEYSTONE,50,KEYSTONE FIRE DEPT.,"32437 COAL HERITAGE RD, KEYSTONE, WV 24852"
MCDOWELL,WILCOE,58,WILCOE HEALTH CENTER,"7292 BLACK DIAMOND HWY, WILCOE, WV 24895"
MCDOWELL,THORPE,63,THORPE UNITED METH. CHURCH,"3285 BLACK DIAMOND HWY, THORPE, WV 24888"
MCDOWELL,GARY,66,GARY COMM ROOM,"25 SMOKE EATERS DRIVE, GARY, WV 24836"
MCDOWELL,PAEGTON,72,PAGETON UNITED METH. CHURCH,"1521 ELKHORN MTN HWY, PAEGTON, WV 24871"
MCDOWELL,JENKINJONES,73,ANAWALT CITY HALL,"73 JENKINJONES MTN RD, JENKINJONES, WV 24848"
MCDOWELL,COALWOOD,78,COALWOOD FIRE DEPT.,"977 FROG LEVEL RD, COALWOOD, WV 24824"
MCDOWELL,WAR,84,WAR FIRE DEPT.,"37 RIVER RD, WAR, WV 24892"
MCDOWELL,WAR,85,SOUTHSIDE ELEM SCHOOL,"13509 ROCKET BOYS DR, WAR, WV 24892"
MCDOWELL,WAR,86,WAR FIRE DEPT.,"86 RIVER RD, WAR, WV 24892"
MCDOWELL,BERWIND,87,BERWIND LODGE,"2025 RIFT BERWIND RD, BERWIND, WV 24815"
MCDOWELL,SQUIRE,91,SQUIRE COUNTRY CHURCH,"4224 ROCKET BOYS DR., SQUIRE, WV 24884"
MCDOWELL,CARETTA,93,CARETTA COMMUNITY CENTER,"17586 ROCKET BOYS DRIVE, CARETTA, WV 2489"
MCDOWELL,ENGLISH,100,TRINITY ASSEMBLY CHURCH,"140 YELLOW TOWN LN, ENGLISH, WV 24813"
MCDOWELL,BRADSHAW,102,BRADSHAW ELEM,"560 MOUNTAINEER HWY, BRADSHAW, WV 24817"
MCDOWELL,BRADSHAW,103,RIVERVIEW HIGH SCHOOL,"512 MOUNTAINEER HIGHWAY, BRADSHAW, WV 24817"
MCDOWELL,JOLO,104,FAMILY WORSHIP CENTER,"12645 MARSHALL HWY, JOLO, WV 24850"
MCDOWELL,AVONDALE,105,SANDY RIVER MIDDLE SCHOOL,"72 SANDY RIVER MIDDLE, AVONDALE, WV 24811"
MCDOWELL,IAEGER,106,IAEGER CITY HALL,"58 CIRCLE ST, IAEGER, WV 24844"
MCDOWELL,IAEGER,107,IAEGER ELEM SCHOOL,"182 WATER ST, IAEGER, WV 24844"
MCDOWELL,IAEGER,109,IAEGER ELEM SCHOOL,"182 WATER ST, IAEGER, WV 24844"
MCDOWELL,PANTHER,111,PANTHER FIRE DEPT.,"42 TRAP FORK RD, PANTHER, WV 24872"
MCDOWELL,BULLCREEK,112,DENVER HUNT'S OLD STORE BUILDING,"2467 BULL CREEK RD, BULLCREEK, WV 24862"
MCDOWELL,PAYNESVILLE,113,BRADSHAW MT. COMM CHURCH,"16950 MARSHALL HWY, PAYNESVILLE, WV 24873"
MCDOWELL,RAYSAL,116,RAYSAL FIRE DEPT.,"287 RAYSAL HLW RD, RAYSAL, WV 24879"
MERCER,BLUEFIELD,1,CERES SCHOOL,"3716 MAPLE ACRES RD, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,2,BLUEWELL SCHOOL,"205 BLUEWELL SCHOOL RD, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,3,BLUEWELL SCHOOL,"205 BLUEWELL SCHOOL RD, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,4,BRUSHFORK SCHOOL,"140 BRUSHFORK SCHOOL RD, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,14,GREATER MT ZION PENTECOSTAL CHUR,"104 PARK AVE, BLUEFIELD, WV"
MERCER,BLUEFIELD,15,BLUEFIELD SALVATION ARMY,"900 HIGHLAND AVENUE, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,20,SACRED HEART CATH CHURCH ANNEX,"1003 1003 WYOMING ST, BLUEFIELD, WV"
MERCER,BLUEFIELD,27,MEMORIAL ELEMENTARY SCHOOL,"319 MEMORIAL AVE, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,28,WESTMINISTER PRESBY CHURCH,"2212 WASHINGTON ST, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,31,BLUEFIELD HIGH SCHOOL,"535 W CUMBERLAND RD, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,32,BLUEFIELD AUDITORIUM ,"1780 STADIUM DRIVE, BLUEFIELD, WV 24701"
MERCER,BLUEFIELD,36,CUMB HGTS ELEM SCHOOL,"3318 E CUMBERLAND RD, BLUEFIELD, WV 24701"
MERCER,PRINCETON,44,EAST RIVER RURITAN IN OAKVALE,"4606 KELLYSVILLE RD, PRINCETON, WV 24739"
MERCER,PRINCETON,47,JOHNSTON CHAPEL HALLS RIDGE,"984 HALLS RIDGE RD, PRINCETON, WV"
MERCER,PRINCETON,48,OLD SCHOOL BLDG WILLOWTON,"621 WILLOWTON RD, PRINCETON, WV"
MERCER,LASHMEET,49,PINOAK COMMUNITY BUILDING,"2847 BEESON RD, LASHMEET, WV 24733"
MERCER,SPANISHBURG,52,SPANISHBURG SCHOOL,"8544 BECKLEY RD, PO BOX 7, SPANISHBURG, WV 25922"
MERCER,KEGLEY,53,KEGLEY BAPTIST CHURCH,"693 KEGLEY SCHOOL RD, KEGLEY, WV 24731"
MERCER,PRINCETON,54,PIKEVIEW HIGH SCHOOL,"3566 EADS MILL RD, PRINCETON, WV 24739"
MERCER,ATHENS,56,ATHENS MIDDLE SCHOOL GYM,"205 SOUTH STATE ST, ATHENS, WV 24712"
MERCER,ATHENS,57,ATHENS MASONIC LODGE,"204 SOUTH STATE STREET, ATHENS, WV 24712"
MERCER,MATOAKA,58,LASHMEET MATOAKA SCHOOL,"5709 MATOAKA RD, MATOAKA, WV 24736"
MERCER,ATHENS,59,CHURCH OF CHRIST PETTRY,"PETTRY ELGOOD RD, ATHENS, WV 24712"
MERCER,ROCK,60,CRANECREEK PENTE HOLINESS CHUR,"GIATTO RD, ROCK, WV 24747"
MERCER,LERONA,62,SUN VALLEY SCHOOL,"5281 HINTON RD, PO BOX 10, LERONA, WV 25971"
MERCER,FLAT TOP,64,FLAT TOP POST OFFICE BUILDING,"21629 BECKLEY RD, FLAT TOP, WV 25841"
MERCER,PRINCETON,65,MELROSE SCHOOL ATHENS ROAD,"2121 ATHENS RD, PRINCETON, WV 24739"
MERCER,NEMOURS,66,NEMOURS RURITAN BLDG,"VALLEY ST, NEMOURS, WV 24738"
MERCER,BRAMWELL,67,BRAMWELL TOWN HALL,"100 SIMMONS AVENUE, BRAMWELL, WV 24715"
MERCER,MONTCALM,68,MONTCALM HIGH SCHOOL,"710 SIMMONS RIVER RD, MONTCALM, WV"
MERCER,ROCK,69,MONTCALM ELEM SCHOOL,"838 ROCK RD, ROCK, WV 24747"
MERCER,PRINCETON,71,GLENWOOD SCHOOL,"1734 GLENWOOD PARK RD, PRINCETON, WV 24740"
MERCER,PRINCETON,72,GLENWOOD SCHOOL,"1734 GLENWOOD PARK RD, PRINCETON, WV 24740"
MERCER,PRINCETON,73,GLENWOOD SCHOOL,"1734 GLENWOOD PARK RD, PRINCETON, WV 24740"
MERCER,PRINCETON,74,VO-TECH SCHOOL,"1397 STAFFORD DR, PRINCETON, WV 24740"
MERCER,PRINCETON,75,PRINCETON PRESBYTERIAN CHURCH,"1809 MAIN ST, PRINCETON, WV"
MERCER,PRINCETON,78,COMMISSION ON AGING BUILDING,"600 TRENT STREET, PRINCETON, WV 24740"
MERCER,BLUEFIELD,79,CERES SCHOOL,"3716 MAPLE ACRES RD, BLUEFIELD, WV 24701"
MERCER,PRINCETON,80,MEMORIAL BUILDING,"1500 WEST MAIN ST, PRINCETON, WV 24740"
MERCER,PRINCETON,81,PRINCETON JR HIGH SCHOOL,"300 N JOHNSTON ST, PRINCETON, WV 24740"
MERCER,PRINCETON,82,FIRST UNITED METHODIST CHURCH (FAMILY MINISTERIES CENTER),"100 CENTER ST, PRINCETON, WV 24740"
MERCER,PRINCETON,85,PRINCETON RESCUE SQUAD TRAINING CENTER,"704 MAPLE STREET, PRINCETON, WV 24740"
MERCER,PRINCETON,86,PRINCETON APOSTOLIC CHURCH,"106 THORN ST, PRINCETON, WV"
MERCER,PRINCETON,88,BURKE MEMORIAL BAPTIST  ,"100 OLIVER AVE, PRINCETON, WV 24740"
MERCER,PRINCETON,89,NAZARENE CHURCH OAKVALE ROAD,"317 OAKVALE RD, PRINCETON, WV"
MERCER,PRINCETON,95,SILVER SPGS ELEM SCHOOL,"821 BROADWAY ST, PRINCETON, WV 24740"
MERCER,BLUEFIELD,96,NEW SALEM UNITED METHODIST CHURCH,"8695 NEW HOPE RD, BLUEFIELD, WV 24701"
MERCER,PRINCETON,98,VO TECH SCHOOL,"1397 STAFFORD DR, PRINCETON, WV 24740"
MINERAL,KEYSER,1,CAMP MINCO,"65 CAMP MINCO LANE, KEYSER, WV 26726"
MINERAL,KEYSER,2,FOUNTAIN UNITED BRETHREN CHURCH,"11585 KNOBLEY ROAD, KEYSER, WV 26726"
MINERAL,KEYSER,3,CALVARY PENTECOSTAL SCHOOL,"6562 SHAW ROAD, KEYSER, WV 26726"
MINERAL,KEYSER,4,FOUNTAIN UNITED BRETHREN CHURCH,"11585 KNOBLEY ROAD, KEYSER, WV 26726"
MINERAL,RIDGELEY,5,SHORT GAP FIRE HALL,"128 KNOBLEY ROAD, RIDGELEY, WV 26753"
MINERAL,FORT ASHBY,7,FORT ASHBY COMMUNITY BLDG,"107 DANS RUN ROAD, FORT ASHBY, WV 26719"
MINERAL,ELK GARDEN,8,ELK GARDEN SCHOOL,"86 ELK GARDEN HWY, ELK GARDEN, WV 26717"
MINERAL,FORT ASHBY,9,FORT ASHBY PRIMARY SCHOOL,"44 FT ASHBY PRIMARY SCHOOL RD, FORT ASHBY, WV 26719"
MINERAL,RIDGELEY,10,FRANKFORT HIGH SCHOOL,"393 FALCON WAY, RIDGELEY, WV 26753"
MINERAL,RIDGELEY,11,FRANKFORT HIGH SCHOOL,"393 FALCON WAY, RIDGELEY, WV 26753"
MINERAL,WILEY FORD,12,WILEY FORD SCHOOL,"71 WILEY FORD SCHOOL RD, WILEY FORD, WV 26767"
MINERAL,RIDGELEY,13,SAINT ANTHONY'S CHURCH,"176 MAIN STREET, RIDGELEY, WV 26753"
MINERAL,WILEY FORD,15,WILEY FORD SCHOOL,"71 WILEY FORD SCHOOL RD, WILEY FORD, WV 26767"
MINERAL,KEYSER,18,AMERICAN LEGION BLD,"66 SOUTH MAIN STREET, KEYSER, WV 26726"
MINERAL,KEYSER,19,KEYSER PRESBYTERIAN CHURCH,"300 SOUTH MINERAL STREET, KEYSER, WV 26726"
MINERAL,KEYSER,20,POTOMAC HEIGHTS COMMUNITY ROOM,"500 CARSKADON LANE, KEYSER, WV 26726"
MINERAL,KEYSER,21,ST. MARY'S HALL,"34 JAMES STREET, KEYSER, WV 26726"
MINERAL,KEYSER,24,VO-TECH SCHOOL,"981 HARLEY O STAGGERS DR, KEYSER, WV 26726"
MINERAL,KEYSER,25,VO-TECH SCHOOL,"981 HARLEY O STAGGERS DR, KEYSER, WV 26726"
MINERAL,KEYSER,26,SECOND BAPTIST CHURCH,"233 HOLLYWOOD ROAD, KEYSER, WV 26726"
MINERAL,NEW CREEK,27,NEW CREEK SCHOOL,"85 NEW CREEK SCHOOL RD, NEW CREEK, WV 26743"
MINERAL,NEW CREEK,28,NEW CREEK SCHOOL,"85 NEW CREEK SCHOOL RD, NEW CREEK, WV 26743"
MINERAL,PIEDMONT,30,PIEDMONT HI-RISE COMMUNITY RM,"51 JONES STREET, PIEDMONT, WV 26750"
MINERAL,RIDGELEY,31,HOLY CROSS UNITED METHODIST,"48 SOUTH CEDAR LANE, RIDGELEY, WV 26753"
MINERAL,RIDGELEY,32,FRANKFORT HIGH SCHOOL,"393 FALCON WAY, RIDGELEY, WV 26753"
MINERAL,KEYSER,33,VO-TECH SCHOOL,"981 HARLEY O STAGGERS DR, KEYSER, WV 26726"
MINERAL,BURLINGTON,34,BURLINGTON SCHOOL,"10474 PATTERSON CREEK RD, BURLINGTON, WV 26710"
MINERAL,NEW CREEK,35,ANTIOCH COMMUNITY BUILDING,"24 KESNER LANE, NEW CREEK, WV 26743"
MINGO,WILLIAMSON,1,WILLIAMSON TOWERS,"675 EAST 4TH AVE, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,3,VINSON ST. CURRICULUM CENTER,"40 LIBERTY ST, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,7,WILLIAMSON FIRE DEPT,"104 EAST 4TH AVE, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,9,FIELD HOUSE,"1815 W 3RD AVE, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,23,NOLAN FREEWILL BAPTIST CHURCH,"249 W NOLAN ST, WILLIAMSON, WV 25661"
MINGO,WILLIAMSON,26,BOARD OF EDUCATION BUILDING,"110 CINDERELLA RD, WILLIAMSON, WV 25661"
MINGO,DELBARTON,28,CAREWOOD CENTER,"2022 ROUTE 65, DELBARTON, WV 25670"
MINGO,DELBARTON,30,CHRISTIAN F. CHURCH OF GOD,"1620 ROCKHOUSE FORK, DELBARTON, WV 25670"
MINGO,WILLIAMSON,41,TUG VALLEY HIGH SCHOOL,"555 PANTHER AVE, WILLIAMSON, WV 25661"
MINGO,KERMIT,43,KERMIT CITY HALL,"49 MAIN STREET, KERMIT, WV 25674"
MINGO,BREEDEN,45,BREEDEN CHURCH OF GOD,"49 GOLDEN LANE, BREEDEN, WV 25666"
MINGO,EDGARTON,50,DELORME BIBLE CHURCH,"18 JAMES AVE, EDGARTON, WV 25672"
MINGO,MATEWAN,55,BEECH CREEK PARK,"10 PARK DR, MATEWAN, WV 25678"
MINGO,MATEWAN,56,MATEWAN GRADE SCHOOL,"100 CHAMBERS ST, MATEWAN, WV 25678"
MINGO,MATEWAN,57,RED JACKET COMM CHURCH,"MITCHELL BRANCH, MATEWAN, WV 25678"
