state,jurisdiction_type,jurisdiction,county_name,county_fips,municipality,ward,precinct_id,name,address,ghost_precinct
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,032 A,EASTSIDE VOLUNTEER FIRE STA,"15094 OLD HAMMOND HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,032 B,EASTSIDE VOLUNTEER FIRE STA,"15094 OLD HAMMOND HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,033 A,BARINGER RD PARK REC CENTER,"7401 BARINGER RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,033 B,BARINGER RD PARK REC CENTER,"7401 BARINGER RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,034 A,ST. GEORGE FIRE DEPT. ADMIN OFFICE,"14100 AIRLINE HWY., BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,034 B,ST. GEORGE FIRE DEPT. ADMIN OFFICE,"14100 AIRLINE HWY., BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,035 A,BLUEBONNET REGIONAL LIBRARY,"9200 BLUEBONNET BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,035 B,BLUEBONNET REGIONAL LIBRARY,"9200 BLUEBONNET BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,036 A,BLUEBONNET REGIONAL LIBRARY,"9200 BLUEBONNET BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,036 B,BLUEBONNET REGIONAL LIBRARY,"9200 BLUEBONNET BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BAKER,03,037,CORNERSTONE FELLOWSHIP,"9611 BLACKWATER ROAD, BAKER",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,038 A,WOODLAWN MIDDLE SCHOOL,"14939 TIGER BEND RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,038 B,WOODLAWN MIDDLE SCHOOL,"14939 TIGER BEND RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,039,JEFFERSON TERRACE ELEM SCHOOL,"9902 CAL RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,040 A,BREC HIGHLAND ROAD PARK,"14024 HIGHLAND ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,040 B,BREC HIGHLAND ROAD PARK,"14024 HIGHLAND ROAD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,041 A,JONES CREEK LIBRARY,"6222 JONES CREEK RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,041 B,JONES CREEK LIBRARY,"6222 JONES CREEK RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,042,NORTH SHERWOOD FOREST PARK REC CTR,"3140 N SHERWOOD FOREST, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,043 A,SHENANDOAH ELEM SCHOOL,"16555 APPOMATTOX AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,043 B,SHENANDOAH ELEM SCHOOL,"16555 APPOMATTOX AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,044 A,BEN BURGE PARK,"9350 ANTIGUA DR (AT ELVIN DR), BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,044 B,BEN BURGE PARK,"9350 ANTIGUA DR (AT ELVIN DR), BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,045 A,WOODLAWN HIGH SCHOOL,"15755 OLD JEFFERSON HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,045 B,WOODLAWN HIGH SCHOOL,"15755 OLD JEFFERSON HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,GREENWELL SPRINGS,03,046,BELLINGRATH HILLS ELEM SCHOOL,"6612 AUDUSSON DR, GREENWELL SPRINGS",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,047 A,CROSSPOINT BAPTIST CHURCH,"14965 AIRLINE HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,047 B,CROSSPOINT BAPTIST CHURCH,"14965 AIRLINE HWY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,048 A,ST. GEORGE FIRE DEPT. ADMIN OFFICE,"14100 AIRLINE HWY., BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,048 B,ST. GEORGE FIRE DEPT. ADMIN OFFICE,"14100 AIRLINE HWY., BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,049 A,MAYFAIR LABORATORY SCHOOL,"9880 HYACINTH AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,049 B,MAYFAIR LABORATORY SCHOOL,"9880 HYACINTH AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,049 C,MAYFAIR LABORATORY SCHOOL,"9880 HYACINTH AVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,050 A,LOUISIANA SCHOOL FOR THE DEAF,"2888 BRIGHTSIDE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,050 B,LOUISIANA SCHOOL FOR THE DEAF,"2888 BRIGHTSIDE DR, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,051,DRUSILLA LN PARK REC CENTER,"2546 DRUSILLA LN, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,052 A,BREC PERKINS ROAD COMMUNITY PARK,"7122 PERKINS RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,052 B,BREC PERKINS ROAD COMMUNITY PARK,"7122 PERKINS RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,053 A,WOODLAWN MIDDLE SCHOOL,"14939 TIGER BEND RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,053 B,WOODLAWN MIDDLE SCHOOL,"14939 TIGER BEND RD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,054,DEPT OF PUBLIC WORKS EAST LOT,"1505 CENTRAL THRUWAY, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,055 A,BREC MAYFAIR PARK,"655 S. SABINE DRIVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,055 B,BREC MAYFAIR PARK,"655 S. SABINE DRIVE, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,056 A,BLUEBONNET HIGHLANDS CLUBHOUSE,"10557 BLUEBONNET BLVD, BATON ROUGE",
LA,parish,EAST BATON ROUGE,EAST BATON ROUGE,22033,BATON ROUGE,03,056 B,BLUEBONNET HIGHLANDS CLUBHOUSE,"10557 BLUEBONNET BLVD, BATON ROUGE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,01,NORTHSIDE ELEMENTARY SCHOOL,"328 REGENOLD ST, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,HIGHLAND,00,03,HIGHLAND FIRE STATION,"4971 US HWY 65 NORTH, HIGHLAND",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,04,LANE'S FERRY FIRE STATION,"9220 LA HWY 2, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,05,VOCATIONAL-TECHNICAL SCHOOL,"156 LA HWY 883-1, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,05A,VOCATIONAL-TECHNICAL SCHOOL,"156 LA HWY 883-1, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,05B,VOCATIONAL-TECHNICAL SCHOOL,"156 LA HWY 883-1, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,06,VOCATIONAL-TECHNICAL SCHOOL,"156 LA HWY 883-1, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,07,SOUTHSIDE JUNIOR HIGH SCHOOL,"1307 GOULD BLVD, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,09,L & R FORD TRAILER,"113 LA HWY 3181, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,10,LAKE PROVIDENCE HIGH SCH GYM,"602 MARTIN LUTHER KING JR DR, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,13,COURT HOUSE,"400 FIRST ST, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,14,HOUSING AUTHORITY,"226 FOSTER ST, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,15,LANE'S FERRY FIRE STATION,"9220 LA HWY 2, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,TRANSYLVANIA,00,16,TRANSYLVANIA FIRE STATION,"121 LA HWY 581, TRANSYLVANIA",
LA,parish,EAST CARROLL,EAST CARROLL,22035,LAKE PROVIDENCE,00,17,ELMWOOD VOTING TRAILER,"124 POLLING PLACE RD, LAKE PROVIDENCE",
LA,parish,EAST CARROLL,EAST CARROLL,22035,MONTICELLO,00,18,MONTICELLO POLLING PLACE,"5785 HWY 580, MONTICELLO",
LA,parish,EAST CARROLL,EAST CARROLL,22035,ROOSEVELT,00,19,ROOSEVELT FIRE STATION,"136 GRASSY LAKE RD, ROOSEVELT",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,SLAUGHTER,00,01,SLAUGHTER TOWN HALL,"3337 CHURCH ST, SLAUGHTER",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,LINDSAY,00,04,HIGHWAY 68 VOTING BOOTH,"2527 HWY 68, LINDSAY",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,ETHEL,00,05,ETHEL FIRE STATION,"9320 LA HWY 955 E, ETHEL",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,SLAUGHTER,00,06,SLAUGHTER TOWN HALL,"3337 CHURCH ST, SLAUGHTER",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,ETHEL,00,07B,ETHEL FIRE STATION,"9320 LA HWY 955 E, ETHEL",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,07C,CLINTON MAINTENANCE DEPT,"12305 JACKSON ST, CLINTON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,ETHEL,00,07D,ETHEL FIRE STATION,"9320 LA HWY 955 E, ETHEL",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,JACKSON,00,08,JACKSON CIVIC CENTER,"2084 HWY 10, JACKSON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,JACKSON,00,09B,JACKSON CIVIC CENTER,"2084 HWY 10, JACKSON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,JACKSON,00,10,JACKSON CIVIC CENTER,"2084 HWY 10, JACKSON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,MCMANUS,00,11A,MCMANUS VOLUNTEER FIRE STATION,"5270 LA HWY 10, MCMANUS",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,MCMANUS,00,12A,MCMANUS VOLUNTEER FIRE STATION,"5270 LA HWY 10, MCMANUS",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,ETHEL,00,12B,ETHEL FIRE STATION,"9320 LA HWY 955 E, ETHEL",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,WILSON,00,13,WILSON COMMUNITY CENTER,"6516 SYCAMORE ST, WILSON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,WILSON,00,14,WILSON COMMUNITY CENTER,"6516 SYCAMORE ST, WILSON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,NORWOOD,00,15,NORWOOD TOWN HALL,"3814 AZALEA ST, NORWOOD",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,16,CLINTON MAINTENANCE DEPT,"12305 JACKSON ST, CLINTON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,17A,HWY 67 VOTING BOOTH (SOUTH),"4273 HWY 67, CLINTON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,17B,HWY 67 VOTING BOOTH (SOUTH),"4273 HWY 67, CLINTON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,18,CLINTON MAINTENANCE DEPT,"12305 JACKSON ST, CLINTON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,BLUFF CREEK,00,19A,BLUFF CREEK VOLUNTEER FIRE DEP,"15456 HWY 959, BLUFF CREEK",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,BLUFF CREEK,00,19B,BLUFF CREEK VOLUNTEER FIRE DEP,"15456 HWY 959, BLUFF CREEK",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,20,HWY 67 VOTING BOOTH (NORTH),"13180 HWY 67, CLINTON",
LA,parish,EAST FELICIANA,EAST FELICIANA,22037,CLINTON,00,21,MAGNOLIA FIRE STATION,"7351 SMITH ROAD, CLINTON",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1010,PARISH COURTHOUSE,"200 COURT ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1020,FAUBOURG FIRE STATION,"2923 FAUBOURG RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1030,EAST SIDE WATER BLDG,"2502 OPELOUSAS RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1031,EAST SIDE WATER BLDG,"2502 OPELOUSAS RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1040,CHATAIGNIER NEIGHBORHOOD CTR,"226 MARTIN LUTHER KING ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1041,CHATAIGNIER NEIGHBORHOOD CTR,"226 MARTIN LUTHER KING ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1050,EVANGELINE PAR SCHOOL BD BLDG,"1123 TE MAMOU RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1060,VETERANS HOME,"1612 W MAIN ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1080,PARISH COURTHOUSE,"200 COURT ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1081,VILLAGE DE MEMORIE,"1001 REED ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1090,VILLAGE DE MEMORIE,"1001 REED ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1091,VILLAGE DE MEMORIE,"1001 REED ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1100,DANCE TECHNIQUE AND PERFORMANCE BUILDING,"502 E WASHINGTON ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1101,DANCE TECHNIQUE AND PERFORMANCE BUILDING,"502 E WASHINGTON ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1110,MARTIN LUTHER KING CENTER,"868 ALTON LOCKS ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1120,LINCOLN ROAD FIRE STATION,"309 EAST LINCOLN RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1130,LA TECHNICAL COLLEGE,"1124 VOCATIONAL DR, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1140,VETERANS HOME,"1612 W MAIN ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1150,BELAIRE COVE FIRE STATION,"1638 BELAIRE COVE RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1160,EVANGELINE PAR SCHOOL BD BLDG,"1123 TE MAMOU RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1161,CHAUNCEY PITRE MULTIPURPOSE FAC BLDG,"1204 CHAUNCEY PITRE RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1162,VETERANS HOME,"1612 W MAIN ST, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1170,LINCOLN ROAD FIRE STATION,"309 EAST LINCOLN RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,01,1171,LINCOLN ROAD FIRE STATION,"309 EAST LINCOLN RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,02,2010,W C READ FIRE STATION,"2450 VETERAN MEMORIAL HWY, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,02,2010A,W C READ FIRE STATION,"2450 VETERAN MEMORIAL HWY, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,BASILE,02,2020,BASILE COMMUNITY CENTER BLDG,"1316 SOUTH RYAN AVE, BASILE",
LA,parish,EVANGELINE,EVANGELINE,22039,BASILE,02,2030,BASILE COMMUNITY CENTER BLDG,"1316 SOUTH RYAN AVE, BASILE",
LA,parish,EVANGELINE,EVANGELINE,22039,BASILE,02,2040,BASILE COMMUNITY CENTER BLDG,"1316 SOUTH RYAN AVE, BASILE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,03,3010,VIDRINE FIRE STATION,"5138 VIDRINE RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3020,OLD MAMOU CITY HALL,"501 MAIN ST, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3030,MAISON D AIGRETTE HOUSE,"401 9TH ST, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3031,MAISON D AIGRETTE HOUSE,"401 9TH ST, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3032,MAISON D AIGRETTE HOUSE,"401 9TH ST, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,03,3040,VIDRINE FIRE STATION,"5138 VIDRINE RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,03,3050,CHAUNCEY PITRE MULTIPURPOSE FAC BLDG,"1204 CHAUNCEY PITRE RD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3051,TRISH MCGEE BLDG,"1703 POINCIANA AVE, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3052,TRISH MCGEE BLDG,"1703 POINCIANA AVE, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3060,CELESTINE NEIGHBORHOOD CENTER,"222 HICKORY ST, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3070,L D VERRETTE BUILDING,"1392 OBERLIN RD, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,MAMOU,03,3071,L D VERRETTE BUILDING,"1392 OBERLIN RD, MAMOU",
LA,parish,EVANGELINE,EVANGELINE,22039,PINE PRAIRIE,04,4001,PINE PRAIRIE COMMUNITY CENTER,"1616 HOLLY ST, PINE PRAIRIE",
LA,parish,EVANGELINE,EVANGELINE,22039,PINE PRAIRIE,04,4010,PINE PRAIRIE COMMUNITY CENTER,"1616 HOLLY ST, PINE PRAIRIE",
LA,parish,EVANGELINE,EVANGELINE,22039,PINE PRAIRIE,04,4011,PINE PRAIRIE COMMUNITY CENTER,"1616 HOLLY ST, PINE PRAIRIE",
LA,parish,EVANGELINE,EVANGELINE,22039,PINE PRAIRIE,04,4012,PINE PRAIRIE COMMUNITY CENTER,"1616 HOLLY ST, PINE PRAIRIE",
LA,parish,EVANGELINE,EVANGELINE,22039,OAKDALE,04,4020,BEAVER FIRE STATION,"1025 GOTREAUX LN, OAKDALE",
LA,parish,EVANGELINE,EVANGELINE,22039,OAKDALE,04,4021,BEAVER FIRE STATION,"1025 GOTREAUX LN, OAKDALE",
LA,parish,EVANGELINE,EVANGELINE,22039,PINE PRAIRIE,04,4030,FRIENDSHIP BAPTIST CHURCH,"1071 FRIENDSHIP LOOP, PINE PRAIRIE",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,04,4040,BERL CLARK STORE,"1059 LAKE COVE ROAD, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,TURKEY CREEK,05,5004,TURKEY CREEK COMMUNITY CENTER,"13850 VETERANS MEMORIAL HWY, TURKEY CREEK",
LA,parish,EVANGELINE,EVANGELINE,22039,ST LANDRY,05,5010,ST THERESA CHURCH HALL,"2117 ST LANDRY HWY, ST LANDRY",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,05,5020,CHICOT FIRE STATION,"4383 US HWY 167 NORTH, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,ST LANDRY,05,5030,LONE PINE VOLUNTEER FIRE DEPT,"1099 EDMOND RD, ST LANDRY",
LA,parish,EVANGELINE,EVANGELINE,22039,TURKEY CREEK,05,5040,TURKEY CREEK COMMUNITY CENTER,"13850 VETERANS MEMORIAL HWY, TURKEY CREEK",
LA,parish,EVANGELINE,EVANGELINE,22039,VILLE PLATTE,05,5041,CHICOT FIRE STATION,"4383 US HWY 167 NORTH, VILLE PLATTE",
LA,parish,EVANGELINE,EVANGELINE,22039,CHENEYVILLE,05,5050,CLEARWATER FIRE STATION,"18542 VETERAN MEMORIAL HWY, CHENEYVILLE",
LA,parish,FRANKLIN,FRANKLIN,22041,FT NECESSITY,00,01,FT NECESSITY JUNIOR HIGH SCHOOL,"10630 HWY 562, FT NECESSITY",
LA,parish,FRANKLIN,FRANKLIN,22041,JIGGER,00,02,JIGGER APOSTOLIC HALL,"7197 HWY 128, JIGGER",
LA,parish,FRANKLIN,FRANKLIN,22041,WISNER,00,03,BRAKERS STORE,"6385 HWY 562, WISNER",
LA,parish,FRANKLIN,FRANKLIN,22041,WISNER,00,04,WISNER TOWN HALL,"9530 NATCHEZ ST, WISNER",
LA,parish,FRANKLIN,FRANKLIN,22041,GILBERT,00,04A,GILBERT COMMUNITY CENTER,"157 HANNA ST, GILBERT",
LA,parish,FRANKLIN,FRANKLIN,22041,WISNER,00,04B,WISNER TOWN HALL,"9530 NATCHEZ ST, WISNER",
LA,parish,FRANKLIN,FRANKLIN,22041,GILBERT,00,06,GILBERT COMMUNITY CENTER,"157 HANNA ST, GILBERT",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,12,FRANKLIN PARISH ROTC BUILDING,"1600 GLOVER ST, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,13,NEW HOPE MASONIC LODGE,"2195 HWY 135, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,13A,NEW HOPE MASONIC LODGE,"2195 HWY 135, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,14,WOODMEN OF THE WORLD HALL,"261 TAYLOR AVE, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,16,WINNSBORO HOUSING AUTHORITY,"1702 HATFIELD ST, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,18,HORACE G. WHITE LEARNING CTR,"5915 HWY 4, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,19,WARD #3 COMMUNITY CTR,"2051 HWY 578, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,20,HORACE G. WHITE LEARNING CTR,"5915 HWY 4, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,21,WARD #3 COMMUNITY CTR,"2051 HWY 578, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,22,VFW HALL,"2108 LOOP RD, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,24,WINNSBORO LOWER ELEM SCHOOL,"1310 WARREN ST, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,25,WOODMEN OF THE WORLD HALL,"261 TAYLOR AVE, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,26,VFW HALL,"2108 LOOP RD, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,WINNSBORO,00,27,FRANKLIN PARISH COURTHOUSE,"6560 MAIN ST, WINNSBORO",
LA,parish,FRANKLIN,FRANKLIN,22041,BASKIN,00,30,BASKIN COMMUNITY CENTER,"1860 HWY 857, BASKIN",
LA,parish,FRANKLIN,FRANKLIN,22041,CROWVILLE,00,31,GULLEDGE-RICHARDSON COMM CTR,"157 FOOTBALL FIELD RD, CROWVILLE",
LA,parish,FRANKLIN,FRANKLIN,22041,DELHI,00,32,NORTH CENTRAL FIRE STATION,"1772 HWY 859, DELHI",
LA,parish,FRANKLIN,FRANKLIN,22041,BASKIN,00,33,FRIENDSHIP FIRE STATION,"4918 HWY 132, BASKIN",
LA,parish,GRANT,GRANT,22043,MONTGOMERY,01,1,MONTGOMERY COMMUNITY CENTER,"1859 HWY 71, MONTGOMERY",
