FIPS,Election Date,Site Type,Polling Location Name,Polling Location Address,Precinct Name
21,2018-11-06,polling_location,PRP HIGH SCHOOL SMALL GYM,5901 GREENWOOD RD LOUISVILLE KY 40258,PRECINCT 108 28 DISTRICT
21,2018-11-06,polling_location,PRP HIGH SCHOOL SMALL GYM,5901 GREENWOOD RD LOUISVILLE KY 40258,PRECINCT 111 28 DISTRICT
21,2018-11-06,polling_location,RURITAN BLDG,404 MAIN ST SALVISA KY 40372,SALVISA
21,2018-11-06,polling_location,OLD CANEYVILLE SCHOOL,202 E MAPLE ST CANEYVILLE KY 42721,CANEYVILLE
21,2018-11-06,polling_location,OLD CANEYVILLE SCHOOL,202 E MAPLE ST CANEYVILLE KY 42721,SPRING LICK
21,2018-11-06,polling_location,PLANO BAPTIST CHURCH,600 PLANO-RICHPOND RD BOWLING GREEN KY 42104,MATLOCK
21,2018-11-06,polling_location,TOMAHAWK FIRE DEPT,RR 122 TOMAHAWK KY 41262,TOMAHAWK
21,2018-11-06,polling_location,CRAWFORD MIDDLE SCHOOL,1813 CHARLESTON DR LEXINGTON KY 40505,BILOXI
21,2018-11-06,polling_location,BRIENSBURG CHURCH OF CHRIST,2349 BENTON BRIENSBURG RD BENTON KY 42025,BRIENSBURG
21,2018-11-06,polling_location,BELLEVIEW MCVILLE FIRE STATION,6900 MCVILLE RD BURLINGTON KY 41005,BELLEVIEW
21,2018-11-06,polling_location,MURRAY STATE UNIVERSITY,4430 SUNSET AVE PADUCAH KY 42001,LANG 1
21,2018-11-06,polling_location,MURRAY STATE UNIVERSITY,4430 SUNSET AVE PADUCAH KY 42001,LANG 2
21,2018-11-06,polling_location,NEW HARMONY BAPTIST CHURCH,4871 SYMSONIA HWY BENTON KY 42025,WEST MARSHALL
21,2018-11-06,polling_location,SOUTH WARREN HIGH SCHOOL,8140 NASHVILLE RD BOWLING GREEN KY 42101,GREYSTONE
21,2018-11-06,polling_location,SOUTH WARREN HIGH SCHOOL,8140 NASHVILLE RD BOWLING GREEN KY 42101,RICHPOND
21,2018-11-06,polling_location,FLATWOODS NAZARENE CHURCH,2310 BELLEFONTE RD FLATWOODS KY 41139,FLATWOODS #6
21,2018-11-06,polling_location,FLATWOODS NAZARENE CHURCH,2310 BELLEFONTE RD FLATWOODS KY 41139,FLATWOODS #1
21,2018-11-06,polling_location,OWENTON ROAD FIRE STATION,9091 OWENTON RD FRANKFORT KY 40601,SWALLOWFIELD
21,2018-11-06,polling_location,OWENTON ROAD FIRE STATION,9091 OWENTON RD FRANKFORT KY 40601,OWENTON RD
21,2018-11-06,polling_location,BAGDAD RURITAN BLDG,5632 ELMBURG RD BAGDAD KY 40003,EAST BAGDAD
21,2018-11-06,polling_location,BAGDAD RURITAN BLDG,5632 ELMBURG RD BAGDAD KY 40003,WEST BAGDAD
21,2018-11-06,polling_location,OPPY CHURCH OF GOD,7769 RIVERFRONT RD LOVELY KY 41231,LONG BRANCH
21,2018-11-06,polling_location,GREASY VOTING HOUSE BLDG,13725 GREASY CREEK RD CHAPPELL KY 40816,GREASY
21,2018-11-06,polling_location,PLEASANT HILL MISSIONARY BAPT CH,2930 BUCKSVILLE RD AUBURN KY 42206,MASONIC LODGE
21,2018-11-06,polling_location,NEW CONCORD CHURCH OF CHRIST,121 ARTESIAN DR NEW CONCORD KY 42076,NEW CONCORD CHURCH OF CHRIST
21,2018-11-06,polling_location,LACENTER BAPTIST CHURCH ANNEX,421 BROADWAY LACENTER KY 42056,LA CENTER
21,2018-11-06,polling_location,SOUTH ELKHORN CHRISTIAN CHURCH,4343 HARRODSBURG RD LEXINGTON KY 40503,CLEMENS HTS.
21,2018-11-06,polling_location,SOUTH ELKHORN CHRISTIAN CHURCH,4343 HARRODSBURG RD LEXINGTON KY 40503,SCENICVIEW
21,2018-11-06,polling_location,SOUTH ELKHORN CHRISTIAN CHURCH,4343 HARRODSBURG RD LEXINGTON KY 40503,ENGLISH STATION
21,2018-11-06,polling_location,DIXVILLE FIRE DEPT,2470 NEW DIXVILLE RD HARRODSBURG KY 40330,DIXVILLE
21,2018-11-06,polling_location,GOODNIGHT LIBRARY MUSIC ROOM,203 S MAIN ST FRANKLIN KY 42134,EAST DOOR
21,2018-11-06,polling_location,SLAUGHTERS FIRE DEPARTMENT,93 W SECOND ST SLAUGHTERS KY 42456,SLAUGTHERS
21,2018-11-06,polling_location,THOMERSON PARK CLUBHOUSE,770 THOMERSON PARK RD AUSTIN KY 42123,THOMERSON PARK
21,2018-11-06,polling_location,FIFTH DISTRICT FIRE DEPT,6810 CANEYVILLE RD MORGANTOWN KY 42261,SOUTH FIFTH
21,2018-11-06,polling_location,FIFTH DISTRICT FIRE DEPT,6810 CANEYVILLE RD MORGANTOWN KY 42261,NORTH FIFTH
21,2018-11-06,polling_location,WATER VALLEY PENTICOSTAL CHURCH,16235 ST RT 45 S WATER VALLEY KY 42085,WATER VALLEY
21,2018-11-06,polling_location,FOUNTAIN RUN COMMUNITY BLDG,166 MAIN ST FOUNTAIN RUN KY 42133,FOUNTAIN RUN
21,2018-11-06,polling_location,TURKEY VOLUNTEER FIRE DEPT,5284 TURKEY CREEK RD INEZ KY 41224,TURKEY
21,2018-11-06,polling_location,ENGINE COMPANY 22,3228 RIVER PARK DR LOUISVILLE KY 40211,PRECINCT 158 41 DISTRICT
21,2018-11-06,polling_location,ENGINE COMPANY 22,3228 RIVER PARK DR LOUISVILLE KY 40211,PRECINCT 109 43 DISTRICT
21,2018-11-06,polling_location,FORMER CONVENIENT GAS STATION,178 HWY 42 W CARROLLTON KY 41008,COUNTY GARAGE
21,2018-11-06,polling_location,JOHNSON CO SENIOR CITIZEN CENTER,1127 EUCLID AVE PAINTSVILLE KY 41240,KING ADDITION
